@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,7-10,13,15-19'

@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
0,13,62,1018.6,1,No
1.2,6.5,48,1017.5,7,No
0,10.4,27,1012.9,2,No
0,9.3,66,1012.3,2,No
0,12.4,16,1013.3,1,No
0,4.9,53,1014.9,6,Yes
1.8,4.7,65,1020.1,5,Yes
12,10.7,61,1017.7,6,No
0,10.2,56,1018.6,2,No
0,10.9,28,1014.6,1,No
0,11.2,19,1018.9,1,No
0,10.8,29,1020.9,3,No
4,1.1,77,1023.9,7,Yes
16.2,3.3,63,1029.5,6,No
0,7.2,75,1014.8,7,No
0,11.5,22,1023.7,2,No
11.4,5.4,70,1015.8,4,Yes
0,4,64,1016,7,No
20,9.1,37,1016.6,7,No
2.6,3.6,87,1012.4,8,Yes
0,0.8,27,1014.7,4,No
2,0.3,74,1032.3,8,Yes
0,9,48,1022.1,1,No
0.6,10.4,54,1021,2,Yes
0,12.9,16,1008.6,4,No
0,7,23,1012.8,7,No
0,3.6,70,1016,7,Yes
0.2,7.5,37,1008.6,6,No
0,12.6,29,1012.5,2,No
0,7.3,34,1016.6,7,Yes
4.8,2.4,66,1013.9,6,Yes
0,10.4,56,1019.2,2,No
6.2,3.2,85,1011.5,8,Yes
0,10.3,54,1019.5,3,No
0,9.6,51,1013.1,4,No
4.8,0,87,1014.6,8,No
0,13,22,1016,0,No
9.6,1.9,75,1013,7,Yes
0,10.1,51,1031.6,4,No
0,5,58,1017,7,No
0,9.8,11,1012.9,6,No
0,12.6,61,1010.6,2,Yes
0,8,68,1017.8,2,No
0.2,0.6,65,1020.1,8,No
35.4,0.8,93,1011.2,8,Yes
0,3,37,1029.4,7,No
0.4,13,50,1006.3,2,No
3.8,6.4,48,1015.1,5,No
0.4,2.3,68,1026.7,7,No
2.8,2.1,68,1005.3,7,No
0,12.7,25,1025.2,1,No
0,9.9,51,1015,1,No
0,12.8,36,1017.5,2,No
0.8,11.4,27,1012.3,3,No
0,8.7,61,1022,1,No
0,1.2,68,1012,7,Yes
44.6,3.9,73,1000.7,7,Yes
2.4,3.2,56,1016.5,7,No
0,8.5,56,1009.6,8,No
15.2,0.1,100,1007.6,8,Yes
20.2,10.5,47,1019.4,3,Yes
0,10.8,14,1023.6,3,No
0,11.6,45,1018.5,1,No
0,11.2,33,1012.6,1,No
0.2,7.2,36,1011.2,7,No
0,12.4,63,1017.6,0,No
0,8.7,33,1016.9,7,No
0,11.3,20,1027.5,0,No
0,11.7,18,1023.9,7,No
1.2,2.9,78,1006.2,7,Yes
19.2,0.3,67,1021,8,Yes
0,8.8,30,1026,1,No
22.8,0,70,1022.3,8,Yes
0,9.8,28,1018.6,5,Yes
0,4.1,60,1012.8,7,No
0,7.6,43,1019.9,7,No
1.6,0.5,59,1009.3,7,No
0,8.4,63,1005.9,7,No
19.8,0.1,59,996.3,8,Yes
0,11.4,37,1023.3,2,No
0,8.9,73,1012.3,3,Yes
0,8.2,74,1022.5,8,No
0,11.9,43,1007.2,1,No
0,8.3,59,1028.7,1,Yes
0,3,67,1023.8,8,No
2.6,0.9,59,1024.1,7,No
0,11.4,6,1014.1,0,No
0,6.2,59,1019,7,Yes
0.2,9.6,41,1019,6,No
0,2.4,52,1019.4,5,No
0,7.7,46,1018.3,1,No
0,8.3,41,1019.4,2,No
7.8,7.2,40,1014.5,1,No
0,9.8,67,1016.1,2,Yes
0,11.4,12,1011,2,No
0,10.6,69,1010.5,6,Yes
0,2,46,1005.1,7,No
0.6,4.7,52,1016,1,No
0,7.2,25,1010.1,3,Yes
0,10.7,49,1013.8,6,No
0,10.5,51,1016.1,2,No
0,10.8,28,1019.5,2,No
0,10.1,34,1004.6,4,Yes
0,7.8,52,1029.5,3,No
0,6.9,41,1019.6,7,No
0,3,70,1009.5,8,Yes
5.8,6,46,1007.4,5,Yes
0,0,90,1010.2,8,Yes
19.2,6.3,89,1015.8,5,Yes
0.4,6.2,53,1005.3,5,Yes
0,3.1,67,1017.1,7,Yes
0,10.1,16,1007.4,6,No
0,11,19,1015.5,0,No
1,13.5,23,1006.5,1,No
0,10.1,34,1014.4,7,No
0.8,1.5,95,1013.2,8,Yes
0,10.8,17,1019,1,No
0,7.3,37,1021.2,6,No
0,7.7,36,1018.2,7,No
14.2,2.8,96,1009.1,8,Yes
1.4,8.7,67,1016.8,2,No
2.2,7.7,44,1026.2,2,Yes
0,6.5,60,1014.9,7,No
18.2,8.5,73,1013,4,No
0.2,9.8,44,1033.8,0,No
0,10.2,24,1015.4,1,No
17.4,8.3,56,1013.6,4,No
19.8,4.7,43,1012.6,7,No
1,9.8,43,1017.9,3,No
0,7.7,36,1008.1,6,No
24.4,0,94,1008,8,Yes
0,3.2,95,1017,8,Yes
0,11.4,15,1022.4,0,No
0.8,4.7,67,1014.2,3,Yes
0,12.6,32,1020.2,1,No
24.8,1.1,92,1004.7,7,Yes
0.6,10.8,29,1018.3,3,No
0,13,37,1018.8,0,No
0,12.2,54,1016,2,No
0,12.8,51,1013.5,1,No
0,9.3,25,1012.9,5,No
0.8,3.7,69,1023.3,4,No
0,4.3,36,1008.6,7,No
5.2,10.7,48,1011.7,2,No
0,12.9,11,1013.8,2,No
4.6,2.9,62,1005.6,7,No
0,9.6,43,1020.4,6,No
0,5.9,35,1012.4,7,Yes
0.8,7.8,62,1018.7,5,No
0,13.5,15,1021.2,0,No
1,5,69,1014.1,2,No
0,12.8,55,1022.7,7,No
0,8.4,57,1018.4,7,No
0.6,10.1,40,1022.6,2,No
2.8,0.2,73,1014.2,7,Yes
0,6,52,1021.2,6,No
0.4,7.1,45,1020.4,1,No
0,9.9,50,1014.1,7,No
2.2,7.1,56,1030.9,6,No
0,12.9,56,1013.4,0,No
0,9.6,30,1020.9,5,Yes
0,10.9,54,1017.5,1,No
0.2,0.9,94,1016.7,8,Yes
0,9,22,1007.7,7,No
23.2,6.7,61,994.4,4,No
0,12.5,37,1020.9,0,No
1.2,1.4,70,1008,7,No
0,0,77,1017,8,Yes
0,10.6,27,1019.3,2,No
2.8,7.1,47,1011.9,7,No
3.8,12.2,6,1018.4,7,No
34.4,5.5,68,1003.3,3,Yes
0,9.5,57,1008.3,7,No
0,9.3,60,1007.6,1,No
19.6,5.8,49,1017.5,4,No
0,10.6,36,1017.1,1,No
25.2,0,96,1019.9,8,Yes
0,3,50,1001.5,7,Yes
45.4,1,69,1006.2,7,No
0.8,4.8,51,1022.1,6,No
0.2,10.6,33,1013.8,0,No
0.2,9.8,34,1013.2,3,No
10.2,2.9,82,1017.7,7,Yes
0,7.8,50,1013.8,1,No
0,10.7,69,1018.3,6,No
0,5.7,47,1022.4,7,No
0,5,75,1016.9,8,No
0,5.9,66,1036.1,6,No
0,10.2,63,1018,1,No
0,9.8,43,1029.7,1,No
0,10.5,34,1016.3,1,No
0,12.5,49,1010.1,1,No
0,12.7,9,1011.4,3,No
7.4,0,89,1006,8,Yes
51.8,3,91,1014.1,7,Yes
61.8,1.6,73,1002.2,8,Yes
0,0.3,91,1014.7,8,Yes
0,9.6,55,1016.3,3,No
0.4,5.5,76,1012.5,5,Yes
0.2,12,20,1017.9,2,No
0,11.4,65,1022.6,4,Yes
17.8,8.8,46,1030.6,1,No
13.8,6.2,69,1002.5,4,Yes
0.4,3.8,66,1014.3,1,No
0.2,10.3,69,1018.2,7,Yes
0,12.4,13,1004.8,6,No
0,4.3,44,1019.7,6,No
0,11.1,30,1014.2,1,No
0,9,56,1035.1,7,No
0,10.1,23,1024.9,0,No
3.4,3.9,55,1000.9,7,Yes
0,12.3,23,1017.9,0,No
0,12.6,36,1019.8,0,No
0,8.6,68,1035,1,No
2,7.7,66,1012.8,7,No
0,10.9,38,1009.5,1,No
0.2,4,65,1020.7,7,No
5.6,4.2,50,1024.5,3,Yes
0,13.4,41,1019.1,5,No
0,6.5,56,1019.3,7,No
0,11.7,19,1018.8,1,No
11.2,5,61,996.7,5,Yes
0,9.4,34,1029.8,1,No
0,12.5,27,1019.1,4,No
0,11.9,40,1023.9,3,No
0,3.6,94,1014.7,7,Yes
0,10.7,56,1015.3,2,No
0,9.1,42,1025.2,1,No
12.6,11.1,65,1008.1,2,No
3,3.1,51,1014.3,7,No
0,10.6,43,1020.8,1,No
0,5.8,48,1013.7,4,Yes
0,2.2,71,1010.7,7,Yes
11.4,4.3,73,998.9,6,Yes
0.2,10,61,1018.7,4,No
0,11.7,23,1017.4,7,No
16,4.1,84,1019.3,8,Yes
0,13,30,1010.4,0,No
3.8,11.6,49,1022.9,1,No
0,12.5,15,1019,5,No
2,9.7,60,1014.1,6,No
0,8.2,50,1024.9,6,No
0,8.1,51,1017.3,7,No
0,8.3,40,1033.1,0,No
17.4,7.9,44,1016.7,1,No
0.2,0,49,1026.5,7,No
0,9.2,45,1027.7,1,No
5.8,10.9,64,1010.5,4,No
0.2,10.6,30,1011.5,0,No
0,9.5,57,1019.7,6,No
0,11.6,24,1021.4,4,No
5.6,6,60,1016.4,6,Yes
33.8,0,88,1014.7,7,Yes
0,9.7,29,1024.8,7,No
0,11,17,1015.1,4,No
0,4.9,65,1008.3,8,Yes
0,8.5,38,1029.8,3,No
0,2.3,53,1021.9,7,Yes
1.2,5,61,1019.9,6,No
0,0.9,85,1018.3,7,Yes
0,10.6,54,1013.6,3,No
0,13,11,1025,0,No
0,10.5,27,1014.6,1,No
0,8.5,39,1019.9,1,No
0,10.3,50,1011.8,3,No
0,3.1,62,1010.7,8,No
0,11.2,53,1012.2,2,No
0.6,2.2,80,1007.2,8,Yes
3.6,8.6,46,1021.5,7,No
0.2,10.2,34,1018.2,2,No
0,9.5,48,1025.4,1,No
0,10,59,1029,7,Yes
1.6,6.1,51,1032.7,6,No
0,8.4,36,1022.9,7,No
0,11.3,51,1019.3,0,No
0.2,0,91,1014.9,8,Yes
4.2,6.8,51,1018,7,No
0,12,40,1023.9,0,No
0,7.5,33,1026,1,No
0,9.9,34,1021.7,5,No
0,8.2,31,1016.4,7,No
0,11.2,40,1014.8,5,No
0.2,7.7,52,1029.5,6,No
0,8.9,47,1022,2,Yes
0.6,11.1,61,1015.5,1,Yes
0.2,7.5,22,1017.8,7,No
0,9.8,56,1009.1,7,No
0,10.3,56,1015.9,4,No
0,2.4,98,1007.7,7,Yes
0,4.2,84,1013.3,8,Yes
0,6,63,1024.4,3,No
0.2,8.1,56,1001.3,6,No
0.4,1.3,89,1023.9,7,Yes
0,12.6,12,1012.3,0,No
0.2,2.4,77,1016.3,7,Yes
0,9.2,47,1022,1,No
0,10.7,14,1017.6,0,No
0,2.9,89,1020.6,8,Yes
0.6,6.5,55,1026,7,No
1,7.2,71,1011.2,5,No
4,0,91,1026.1,8,No
0,7.5,60,1018,1,No
0.8,0.8,63,1021,8,No
0,10.8,36,1019.9,1,No
0,10.2,44,1021.6,1,No
55,4.4,79,1019.5,7,Yes
0,12.5,50,1016.6,1,No
0,9.4,42,1026.7,2,No
0,10,45,1019.3,1,No
0,10.9,40,1012.7,1,No
27.2,0,98,1013.6,8,Yes
5.6,2.5,79,1019.6,8,Yes
3,6.4,70,1022.7,5,No
0.4,4.6,56,1017.9,7,Yes
0,10.7,25,1026,2,No
0,8.6,54,1015.1,6,Yes
0,5.5,56,1017.7,7,No
0,11.1,54,1013.9,2,No
2.6,9.2,61,1022.7,6,Yes
0,2.6,82,1003.9,7,Yes
2.4,10.3,68,1009.9,4,No
0.2,8.7,49,1021.8,7,No
0,11,49,1013.1,3,No
0,11,10,1016.5,1,No
0.2,4.9,72,1024.4,6,No
0,10.4,54,1030.2,2,No
0,11.9,22,1009.9,3,No
15.2,6.4,63,1015.9,3,No
3.4,7.2,47,1014.9,2,Yes
0,9.2,58,1017.4,5,No
0,6.8,13,1003.3,3,No
0,12.7,62,1020.6,7,No
0.6,6.4,69,1027.9,6,No
7.4,11.8,22,1011.9,3,No
0,8.4,26,1018.7,7,No
0,7.3,67,1031.8,6,No
1.6,8.5,44,1009.4,7,No
0,10.1,35,1026.9,2,No
0,8.7,60,1021.3,6,No
0.4,10.4,41,1025.3,3,No
0,7.6,68,1012.3,5,Yes
0,5,40,1022,2,No
77.6,0,94,1005.1,8,Yes
0.4,9,38,1019.5,4,No
0.6,12.6,51,1019.5,2,No
0,1.5,61,1014,8,Yes
0.8,3.5,71,1010.1,7,Yes
0,0.1,34,1007.4,8,No
0,1.2,85,1014.6,7,Yes
0,9.8,35,1016.2,1,No
0,12.3,9,1007.7,6,No
0.4,1.7,67,1020.8,7,No
0.2,3.9,95,1011.3,8,Yes
0,8.6,59,1027.1,6,Yes
0,10.5,46,1013,6,No
0,11.3,57,1020.8,3,No
0.6,7.2,61,1027.2,7,No
0,11,46,1014,5,No
11.8,0,78,1010.1,8,No
0,11.7,62,1010.4,1,Yes
0,8.5,58,1021.6,6,No
0,11.8,27,1011.5,1,No
0,9.2,61,1022.6,6,No
0,10.9,38,1011.6,6,Yes
0,9.7,45,1027.9,6,No
0.2,11.4,13,1019,9,No
3.8,8.2,69,1012,3,Yes
0,6.3,54,1019.9,6,No
0,11.3,64,1022,7,No
1.6,11.2,63,1002.9,1,No
0,0.2,70,1014.3,8,Yes
36.8,0,97,1016.6,8,Yes
0,11.2,7,1013.2,0,No
5.4,7.5,70,1012.7,7,No
0,10,30,1016.2,6,No
1,8.1,62,1011.9,8,No
0,9.7,7,1021.4,2,No
13.2,5.2,65,1015.9,3,Yes
0,3.8,39,1020.7,6,No
0.4,1.4,74,1014.5,5,Yes
1.4,6.1,72,1008,7,Yes
0,11.1,21,1021.4,5,No
0,13,19,1021.7,3,No
0.4,4.4,58,1031.2,7,Yes
7.8,6.1,52,994,6,No
0.8,7,76,1021.5,6,No
0,5.3,78,1007.8,7,Yes
0,4.8,50,1018.3,7,No
12.8,7.3,68,1011.6,6,Yes
5.8,7.4,54,1001.1,6,No
7.2,0,90,1022.9,8,Yes
0,1.1,86,1017.4,8,No
0,10.2,32,1013.5,2,No
0,10.7,50,1016.6,8,No
3,3.1,83,1007.7,7,Yes
15.6,4.3,63,1019.8,7,No
0,0.4,51,1025.9,6,No
0,10.8,54,1013.4,3,No
0,10.4,16,1018.6,1,No
0,12.1,20,1024.5,1,No
0,10.8,54,1019,2,No
0,7.5,49,1019.4,6,No
0,12.2,45,1012.4,0,No
15.8,3.2,79,1034.2,7,Yes
0,13.1,24,1012.1,0,No
0,9,56,1012.3,4,No
15.2,6.8,71,1006.8,7,Yes
0.2,9.4,42,1022.6,2,No
8.6,8.9,66,1007.5,6,Yes
0,12.3,25,1019.4,1,No
2,4,75,1025.7,7,No
0,6.4,68,1018.1,4,No
0.6,6.6,51,1016.1,2,No
2.2,2.8,85,1027.7,8,No
0,11.8,38,1025.3,0,No
6.2,8.3,56,1023.3,5,No
0,10.2,34,1029.6,0,No
0,0.4,87,1014.5,8,Yes
0,9.2,49,1013.7,3,No
0,12.9,14,1020.1,1,No
0,7.5,56,1020.8,5,No
0,12.9,11,1021.3,3,No
4.8,9.5,51,1015.3,3,No
0.2,5.5,50,1012,7,No
4.4,10.9,52,1020.8,3,No
0.4,6.8,58,1028.4,7,No
3,3.8,90,1008,7,Yes
2,8.1,67,1010.3,2,No
0,7.3,65,1009.5,7,No
0,1.3,65,1014.9,7,Yes
0,8.6,76,1013.8,7,Yes
0.2,12.5,33,1016.4,3,No
0.2,10.3,64,1012.7,8,No
0,8.6,42,1018.9,6,No
0,8.2,40,1026.3,1,No
0,11,44,1013.5,1,No
0,11.1,28,1017.6,1,No
0.8,8.2,65,1009.8,7,Yes
0,9.3,58,1011,2,Yes
0,13.2,26,1021,1,No
0,8.8,42,1013.3,6,No
0,10.8,25,1016.5,1,No
0.2,0.7,67,1012.6,8,Yes
0,2.3,53,1016.8,7,Yes
1.6,10.3,38,1017.4,1,No
8.8,3,83,1019.5,7,Yes
0,9.6,50,1014.9,4,No
9.8,10.2,57,1015.5,5,No
0.4,8,41,1017.6,2,No
0,0.9,96,1003.5,8,Yes
3.8,10.5,59,1009.6,6,No
0,5.9,46,1034.2,1,No
0.2,6.7,49,1026,4,No
0,8.9,49,1008.8,1,No
32.4,5.8,44,1022.6,6,No
0,9.4,68,1019.4,0,No
3.8,4.2,56,1017.3,7,Yes
0,12.5,24,1014.6,1,No
0,4.1,65,1018.1,7,No
0,10.5,17,1031.2,0,No
0,9.2,15,1018.7,5,No
0,2.5,58,1021.7,7,No
3.4,4,65,1002.3,8,Yes
0,12.8,23,1023,3,No
0,8.5,52,1028.4,8,No
12.2,3.4,64,1013.3,4,Yes
0,11.4,61,1013.6,1,No
0,11.1,34,1033.5,5,No
16,5,56,1004.9,4,Yes
1.6,6.6,68,1019.3,8,Yes
0,13.1,16,1014.9,0,No
0,9.4,49,1018.2,5,No
0,5.9,55,1036.2,4,No
0,11.5,52,1017.1,3,No
0,10.7,42,1019.7,2,No
0,4.7,68,1022.3,7,No
2.8,9.6,42,1011.2,2,No
0,9,45,1028.5,2,No
0,11.5,13,1011.1,1,No
2.2,0,96,1020.2,8,Yes
13.8,1,87,1017.2,8,Yes
0,7.3,53,1027,4,No
0,8.8,52,1008.8,7,Yes
0,13.3,43,1025.6,1,No
0,11,47,1006.4,1,No
0,13,7,1009.1,0,No
0,12.9,64,1018.1,1,No
0,3.2,67,1025,7,No
0.2,8.8,42,1013.8,5,No
4.2,2.7,68,1010,7,Yes
1.6,3.7,64,1013.3,7,No
0,11.4,63,1022.2,1,No
0,6.5,68,1015.9,7,Yes
0.2,12,61,1021.1,1,No
0,1,46,1009.2,7,No
0,11.4,56,1012.1,1,No
3.2,0,91,1015.4,8,Yes
2.6,0,85,1012.5,7,Yes
0,3.8,61,1028.5,2,No
0,2.1,76,1007.2,6,Yes
0,5.3,54,1018.1,6,No
0.4,7.1,52,1010.8,3,No
0,8.9,45,1028.7,6,No
0,12.5,38,1012.3,4,No
0,10.8,23,1017.8,0,No
0,4.1,34,1019.8,2,No
0.2,10.3,58,1020.3,7,No
0,9.5,55,1020,2,No
6,6.8,53,1001.1,7,Yes
0,0,54,1009.1,7,No
0,9.8,39,1018.8,1,No
0,12.9,21,1017.3,1,No
5.2,5.5,50,1015.2,6,No
0,8.1,52,1019.4,2,No
0,5.1,55,1026.4,6,No
0,5.9,30,1009.9,8,No
0,0.4,66,1019.2,7,No
2.4,3.7,60,1012.2,7,No
0.2,8,64,1009.9,7,No
1.6,0.1,68,1027.4,7,Yes
0,12.6,18,1014.4,1,No
0,8.1,46,1001.3,6,No
0,10.7,56,1016.2,2,No
0.4,0.9,50,1013.4,7,No
0,10.1,8,1014.8,0,No
0,7.8,56,1010.4,7,No
0,5.8,55,1023,7,No
0,6.9,28,1007.6,2,Yes
9.4,6.8,54,1001.6,5,Yes
0,10,56,1015.4,5,No
0,2,49,1019.3,7,No
0,8.9,43,1023.2,2,No
0,11.2,35,1021.4,3,No
31,5.3,67,1022,3,Yes
0,10.7,25,1020.6,1,No
5,7.2,54,1019.1,3,No
0,11.1,54,1018.8,3,No
0,9.5,28,1023.1,1,No
4.4,8.6,59,1009.8,6,Yes
0,3.4,81,1014.8,7,Yes
2.2,4.3,54,1015,3,No
0,3.8,62,1017.9,7,No
0,2.5,59,1015.3,8,No
0,10,39,1018.5,3,No
4,5.9,44,1012.2,5,Yes
0,8.7,56,1010.7,7,No
0,12.6,46,1017.2,1,No
0,11.2,56,1013,2,No
0,10,40,1005.2,2,Yes
0,13,36,1024,2,No
0,6.8,35,1013.6,7,No
1.2,2.4,59,1014.2,7,No
3.6,0.4,76,1006.4,7,No
0,10.2,43,1013,7,No
0,8.3,45,1013.1,3,No
0,8.1,43,1030,2,No
0.6,4.3,81,1007.2,8,No
0,12.3,75,1011.1,6,Yes
5.2,0.8,85,1017.7,8,Yes
20.8,8.8,58,1006.2,3,No
0,11,23,1014.8,1,No
0,12.5,33,1019.7,1,No
0,2.1,32,1008.8,7,Yes
0,8,45,1008.1,5,No
1.4,6.1,39,1016.6,3,No
0,13.1,35,1020.2,1,No
0,2.5,59,1011.4,7,Yes
0,2.1,84,1032.1,7,Yes
0,11.2,22,1014.8,1,No
9.6,9.8,32,1018.3,4,No
0,3.4,62,1007,6,Yes
0.6,11.7,52,1023.6,8,No
0.8,8.9,53,1012.8,7,No
0,8.1,61,1024.6,3,No
0,10.5,7,1021.2,0,No
0,0.9,78,999.9,7,Yes
0,9.2,19,1025.2,1,No
0,10.3,48,1020.5,7,No
0,8,56,1018.2,5,No
0.2,5,48,1026.9,7,No
0.2,7.8,53,1027.7,7,No
0.6,9.2,40,1001.3,8,Yes
10.8,7.4,71,1026.2,3,Yes
0,0,92,1022.9,8,Yes
0,10,21,1017,0,No
0,7.6,15,1010.2,7,No
0,10.7,39,1018.4,2,No
0,11,69,1015.1,6,No
0,11,28,1024.1,3,No
0,13.4,63,1017.4,0,No
0,9.9,47,1015.6,1,No
0,1.2,66,1023.6,7,No
0,9.3,42,1019.2,1,No
0,13.2,23,1014.7,1,No
0,10.6,29,1015.9,1,No
1.8,11.2,55,1015.3,2,No
0,10.5,36,1031.1,2,No
0,10.6,25,1016,4,No
0,9.4,58,1014.4,4,No
0,12.4,44,1019,6,No
0,6.9,56,1012.6,7,No
0.2,12,54,1024.4,1,No
12.4,7.9,57,1011.5,7,No
0,8.2,39,1022.3,5,No
0,4.6,55,1024.1,6,No
8.8,11.3,61,1006.1,7,No
0,10.4,36,1029.6,2,No
0,13,33,1018.1,5,No
1.8,4.1,28,1016.2,6,No
0,13,12,1006.4,0,No
0,6.3,28,1025.1,5,No
0.8,0,97,1019.9,8,Yes
14.8,0.3,97,1009.6,8,Yes
6,3.6,80,1027.1,7,Yes
0,9.8,33,1030.9,1,No
0,9.7,60,1017.1,0,No
0,1,69,1017.5,7,No
0,6.4,50,1022.7,2,No
0,11.2,48,1017.4,1,No
0,10,35,1019.4,3,No
0,5.6,29,1016,7,Yes
0,7.8,31,1009.2,4,Yes
1.2,7.8,46,1009.5,7,Yes
0,9.2,18,1010.8,6,No
0,6.2,65,1014.1,8,No
0,8.2,51,1018.6,4,No
0.2,9.9,32,1016.5,3,No
0,11.4,40,1031.4,1,No
5.2,0,84,1014,8,Yes
0,6.1,21,1010.6,7,No
0,8.3,43,1027.4,2,No
0,13.1,14,1012.4,1,No
0,12.1,57,1017.1,0,No
0,10.4,55,1024.6,1,No
0,9.2,46,1028.4,5,No
0,9.9,40,1029.4,1,No
0,8.5,16,1019.3,7,No
0,13.3,34,1018,1,No
0,0.1,36,1010.3,7,No
1.2,12.2,13,1009.3,5,No
0,13.4,23,1008,1,No
28,0,97,1015.8,8,Yes
0.4,3.9,89,1021.3,7,Yes
0,10.1,60,1017.1,3,No
0,11.6,14,1020.3,1,No
19.4,11.3,51,1013.5,5,No
0,10.2,52,1029.4,1,No
0,12.6,54,1023.3,4,No
0,0.1,80,1004.5,7,No
0,9.7,51,1016.4,1,No
0,10.4,18,1012.2,1,No
0,8.6,56,1025.3,1,No
0.4,5.6,45,1005.2,6,No
0,10,41,1018.7,3,No
0,8.9,50,1026.7,5,No
0,8.2,56,1020.1,7,No
43,3.7,87,1013.3,6,Yes
2.8,0.1,60,1025.6,7,No
0,12.7,31,1013.4,6,No
2.6,3.9,77,1023.7,7,Yes
0,9.3,55,1011.8,3,No
0,4.9,54,1030.7,5,No
1.2,2.5,64,1011.9,3,No
0,8.4,50,1027.2,3,No
0,9.9,24,1029.2,0,No
0,13.4,19,1016.7,5,No
10.8,3.9,89,1011.5,5,Yes
0,9.2,54,1014.9,1,No
0,10.3,36,1029.3,1,No
0,10,58,1017.2,1,No
0,8.7,53,1030.1,5,No
0,8.4,40,1019.1,6,Yes
0,11.2,58,1016.4,6,No
0,10.6,59,1017,1,No
0,7.2,33,1027.4,7,No
19.6,7.4,58,1002.9,8,Yes
10.8,6.1,69,1018.5,7,No
4.8,3.2,72,1006.5,7,Yes
0,11.9,44,1020.9,2,No
0.2,8.1,58,1025.8,4,No
0,2.8,65,1025.1,7,No
47.2,1.3,59,1016.1,7,No
0,4.8,57,1022.3,6,No
0.6,7.7,59,1023,6,No
0,12,51,1009,1,No
0,7.5,33,1026,1,No
0,9.8,45,1019.5,1,No
0,13.5,21,1014.2,7,No
0,10.9,10,1019.3,0,No
0,2.7,58,1025.6,7,Yes
0,10,31,1026.8,1,No
6.8,8,66,1024,7,Yes
0,11.1,28,1030,0,No
0,10.5,29,1024.4,2,No
0,11.7,44,1025,3,No
0,10.7,49,1016.1,2,No
0,11.3,57,1009.6,1,Yes
0,13,15,1011.6,1,No
0,11.3,7,1023,0,No
0,9.2,50,1008,5,Yes
0,9.9,39,1013.8,7,No
0,13,34,1012.8,0,No
0,11.4,14,1016.1,1,No
0,9.2,47,1030.3,1,Yes
0,10.5,20,1011.1,0,No
0,13.2,40,1018.3,1,No
0.2,9.2,60,1019.5,1,No
0,8.9,48,1014.9,4,No
0,6.3,52,1020.2,5,Yes
0,10.9,31,1014.5,3,No
0,11.1,53,1013.4,1,No
0,10.2,20,1013.9,1,No
14.4,2.7,79,1020.4,8,Yes
0,0.1,76,1011.9,7,Yes
3,8.8,57,1010.9,5,No
11.2,6.2,50,1025.6,7,No
2.8,4.4,61,1019.1,7,Yes
1,8.7,78,1009,7,No
0,11.3,47,1011.1,1,No
2.6,7.6,56,1011.8,5,No
8.8,7.2,81,1010.9,7,Yes
1.8,5.7,62,1019,7,No
1.2,0,71,1015,8,No
0,12.7,53,1016.7,1,No
0,5.3,59,1015.1,7,No
42.4,7.5,67,999.4,6,No
0,13,23,1021.3,0,No
1.2,11.4,48,1026.3,1,No
6.6,1.2,86,1020.3,8,Yes
0,11.6,33,1009.6,6,No
0,6.7,68,1002.4,2,Yes
0.2,3.6,68,1019.4,2,Yes
0,10.7,69,1016.2,6,No
0.2,0,89,1017.5,7,Yes
0,12.9,25,1012.9,1,No
9,8.3,60,1011.4,5,No
0,13,14,1016.3,1,No
0,10.4,39,1017.9,1,Yes
0,9.2,46,1024.4,2,No
0,9.1,33,1019.7,3,No
0,12.3,49,1014.9,1,No
0,8.6,35,1017.4,7,No
0.8,9.4,52,1032.2,1,No
0,9.7,50,1032.5,1,No
0,9.6,6,1015.1,6,No
6.8,6.1,64,1017.1,7,No
2.8,3.8,76,1023,7,Yes
1,10.3,60,1011.5,2,No
6.6,7.2,47,1011.4,0,No
0,8.9,33,1011.6,6,Yes
0,10,48,1015.1,5,Yes
0.2,7.5,67,1029.1,7,No
0,11.9,34,1006.1,2,No
0,6.2,71,1010.8,6,No
0,8.1,11,1012.7,3,No
0,5.8,60,1024.6,5,Yes
0,4.3,44,1009.2,7,No
22.4,11.6,63,1013.7,5,No
1,5.8,66,1004.2,7,Yes
0,11.6,22,1004.3,6,No
0,10.4,51,1012.9,4,No
0,9.4,37,1030.3,0,No
0,10.1,41,1028.5,1,No
1.8,6.1,55,1010.6,7,No
0,8.9,74,1017.7,5,No
20.8,0,91,1018.2,7,Yes
0,4.7,66,1013.3,8,No
0,9.8,26,1021.7,1,No
1.2,4.4,62,1011.7,8,No
0,12.2,36,1022,1,No
1,2.4,89,1009.5,7,Yes
0,8.7,64,1011.6,5,Yes
1.2,10.5,61,1021.3,4,No
0,6.5,24,1025.2,7,No
3.6,5.6,65,1021.9,6,Yes
22.2,3,96,1011.6,8,Yes
0,3.2,57,1012.3,8,No
0,12.5,20,1016.1,1,No
0,6.1,23,1015.5,7,No
0,10.8,57,1010.7,7,Yes
