@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-2,5-11,14'

@attribute u numeric
@attribute g numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
0.000496,0.2273,STAR,-0.366526
0.819433,0.46096,STAR,-0.368042
-0.666881,-1.275706,GALAXY,-0.197075
-0.049288,-0.484765,STAR,-0.366919
0.125452,-0.401246,STAR,-0.369328
0.813442,1.758165,QSO,4.729728
-2.140911,-2.493642,GALAXY,-0.311826
0.953839,-0.497382,STAR,-0.367872
0.752772,-0.147742,GALAXY,-0.102539
0.243934,-0.633237,GALAXY,-0.166949
0.672105,0.619221,GALAXY,-0.026743
-0.437498,-0.467143,GALAXY,-0.220267
1.128651,0.136542,STAR,-0.367894
0.653095,0.205905,GALAXY,-0.160143
0.392962,-0.272894,GALAXY,-0.107459
0.630758,0.863424,STAR,-0.368604
0.348518,-0.186568,GALAXY,-0.176925
0.476728,0.12822,STAR,-0.367524
-0.287386,-0.762513,STAR,-0.367132
0.708039,-0.171093,GALAXY,-0.15667
-0.118396,-0.265614,GALAXY,-0.213396
0.527549,0.181204,GALAXY,-0.269555
0.145112,1.319064,QSO,0.335284
0.490964,0.746286,STAR,-0.365648
0.695116,1.001809,GALAXY,-0.230618
0.476197,0.316273,GALAXY,-0.255419
-2.982907,-2.627149,STAR,-0.370646
-2.52454,-2.090339,STAR,-0.367272
-2.271122,-1.031269,STAR,-0.367778
0.213919,0.521235,STAR,-0.366489
0.558119,0.127295,GALAXY,-0.270641
0.115001,-0.621673,GALAXY,-0.124751
1.062316,0.117124,GALAXY,-0.126362
0.308148,-0.166757,GALAXY,-0.193276
0.75546,0.88363,GALAXY,-0.160705
0.559011,0.360839,STAR,-0.368271
-1.613497,-1.098378,STAR,-0.368295
1.042752,0.634207,GALAXY,-0.119466
-0.674427,-0.925057,GALAXY,-0.256431
0.394131,0.090605,GALAXY,-0.178348
1.155617,1.700929,QSO,5.691353
-0.920046,-0.531893,GALAXY,-0.24182
1.156858,1.34014,STAR,-0.367784
-2.6017,-1.842404,GALAXY,-0.270917
0.911444,0.934094,GALAXY,-0.142521
-3.295765,-2.651297,STAR,-0.367265
-1.025365,-1.026178,STAR,-0.368015
0.1522,1.068685,QSO,1.070183
0.410079,0.44573,GALAXY,-0.168875
0.113518,0.055818,STAR,-0.368322
0.963181,0.844219,GALAXY,-0.013257
0.785138,0.936188,STAR,-0.365627
-0.651005,-0.293801,STAR,-0.36838
-0.198147,-0.320946,GALAXY,-0.209899
0.361838,-0.229848,STAR,-0.368298
0.535878,0.14106,QSO,6.623934
0.613219,0.369607,STAR,-0.367937
-1.120787,-0.927523,GALAXY,-0.295359
0.036406,-0.836701,GALAXY,-0.159526
0.841384,0.087523,GALAXY,-0.14842
0.201153,0.103997,GALAXY,-0.168191
0.5806,0.829158,STAR,-0.36966
-0.039886,-0.447076,GALAXY,-0.155853
0.356907,-0.066688,STAR,-0.36816
0.794299,0.565461,STAR,-0.367606
0.430789,0.734775,STAR,-0.367068
0.938554,1.18865,STAR,-0.368547
-0.055532,0.207892,STAR,-0.367643
1.025297,0.520768,GALAXY,-0.041614
-1.488059,-1.253896,GALAXY,-0.26422
-0.029278,-1.141786,STAR,-0.367823
1.106893,0.956733,GALAXY,-0.097238
-2.207643,-1.711906,GALAXY,-0.246535
-1.56411,-1.6834,STAR,-0.367981
-0.090731,-0.040711,GALAXY,-0.265457
0.014926,-0.14264,STAR,-0.367941
0.843156,-0.009973,GALAXY,-0.119142
-0.598147,-0.551694,STAR,-0.367335
0.608855,0.524413,GALAXY,-0.100045
0.982661,0.071665,GALAXY,-0.060877
-1.282918,-0.958186,STAR,-0.367631
-0.681936,0.217278,STAR,-0.368432
1.041884,1.062701,GALAXY,-0.178449
0.27108,0.215758,STAR,-0.368199
0.775555,0.221231,GALAXY,-0.223469
-0.518492,-0.041976,GALAXY,-0.288317
-0.604065,0.436727,QSO,0.963341
0.858814,0.46044,STAR,-0.368057
-0.421261,0.65809,QSO,4.738812
0.625864,0.457442,GALAXY,-0.13068
0.293393,1.852908,STAR,-0.368312
1.013592,1.159985,QSO,0.028082
0.174356,0.205448,GALAXY,-0.186719
0.718936,0.717004,GALAXY,0.015129
0.929947,0.92861,GALAXY,-0.063422
-1.810549,-1.157909,STAR,-0.369345
0.278819,-0.084129,GALAXY,-0.261984
0.531117,0.737975,STAR,-0.368312
0.591148,0.776174,GALAXY,-0.200101
0.603286,0.449779,STAR,-0.368204
-2.5351,-2.122511,STAR,-0.367756
-0.662529,-1.059467,GALAXY,-0.182784
0.957226,0.087427,GALAXY,-0.098167
0.599803,-0.374887,GALAXY,-0.054159
-0.365715,-0.019762,GALAXY,-0.214875
-0.316678,-0.223343,STAR,-0.368082
-2.004528,-1.688852,STAR,-0.368056
-2.695001,-2.493695,STAR,-0.367285
-2.137728,-2.690665,GALAXY,-0.308347
-0.87712,-0.896647,GALAXY,-0.314336
-0.896757,-0.67759,STAR,-0.367938
-1.102139,-1.790335,GALAXY,-0.199744
-0.509897,-0.494873,STAR,-0.367711
0.623755,0.523744,GALAXY,-0.307139
0.319033,-0.596026,GALAXY,-0.105478
0.230385,-0.735601,GALAXY,-0.119337
1.057759,0.265989,GALAXY,-0.149533
0.109588,-0.633258,GALAXY,-0.131811
0.397121,-0.358391,GALAXY,-0.184394
-0.345789,-0.875687,GALAXY,-0.117203
0.940495,2.058158,QSO,3.490707
0.698757,0.972719,STAR,-0.369841
0.570655,0.741758,STAR,-0.368529
0.011177,-0.75502,GALAXY,-0.143685
0.908635,0.447281,GALAXY,-0.02572
0.108769,0.205437,GALAXY,-0.312406
0.866421,0.326923,GALAXY,-0.073025
-2.523708,-2.58203,STAR,-0.367999
-0.00846,-0.290378,GALAXY,-0.182861
0.104923,-0.142789,GALAXY,-0.206165
-0.233768,-0.937886,GALAXY,-0.241262
0.24966,0.168301,STAR,-0.368062
-0.262168,0.080136,GALAXY,-0.26383
1.18292,2.144983,QSO,3.725782
-2.878359,-2.85846,GALAXY,-0.305505
0.303929,-0.356074,STAR,-0.368082
0.718646,-0.040308,GALAXY,-0.182623
0.417396,0.759901,GALAXY,-0.083925
0.97051,1.153916,STAR,-0.36793
1.121045,0.558319,GALAXY,-0.155372
1.160716,1.35096,STAR,-0.365798
0.905778,0.881971,STAR,-0.368193
0.240884,0.108366,GALAXY,-0.296622
-0.393391,1.044505,QSO,4.372918
-0.890356,-1.393833,GALAXY,-0.247048
0.617209,1.809618,QSO,2.764724
0.209302,-0.161591,STAR,-0.368307
0.021218,0.796857,GALAXY,0.715407
0.148391,-0.751821,GALAXY,-0.080455
-0.208827,-0.409515,STAR,-0.368388
0.441264,1.43684,QSO,0.29505
0.526283,0.293814,STAR,-0.369222
0.26392,-0.171752,GALAXY,-0.067054
1.133533,2.189889,QSO,4.548336
0.979804,0.275002,GALAXY,-0.151047
0.637557,0.442456,GALAXY,-0.263824
1.178098,0.937453,GALAXY,-0.07138
-1.582047,-1.605173,STAR,-0.368002
-0.201221,-0.317407,GALAXY,-0.201791
0.977839,0.162104,GALAXY,-0.103259
-1.294972,-0.840177,STAR,-0.367487
0.363115,0.279731,STAR,-0.36765
-0.483425,0.075013,GALAXY,0.013516
0.576574,0.084026,GALAXY,-0.196066
0.781293,1.039722,STAR,-0.36834
0.927838,0.931065,GALAXY,-0.151192
-0.575231,-0.129992,STAR,-0.369849
-0.499446,0.721033,QSO,2.421653
-0.826263,-0.506522,GALAXY,-0.301325
-0.059968,1.251604,QSO,0.26695
-0.508655,0.648046,QSO,1.119997
0.130334,0.103296,GALAXY,-0.055991
-0.355252,-0.028074,STAR,-0.367728
-0.43211,-0.2779,STAR,-0.367919
-0.051217,0.349732,GALAXY,-0.254841
0.957853,1.207495,STAR,-0.366212
0.773048,0.925262,GALAXY,-0.051893
0.975585,0.614087,GALAXY,-0.059675
0.107455,0.319653,STAR,-0.368168
0.618089,-0.152025,GALAXY,-0.114479
0.473027,-0.11491,GALAXY,-0.204383
1.005287,0.65539,GALAXY,-0.088756
-0.434256,-0.079092,GALAXY,-0.182516
-3.509899,-2.741683,STAR,-0.367793
0.683689,0.870599,GALAXY,-0.192994
0.242246,0.557107,STAR,-0.367559
1.157919,0.955734,GALAXY,0.069745
-0.694413,-1.050443,GALAXY,-0.249159
0.104248,0.460216,STAR,-0.368535
0.699384,1.353384,QSO,1.587905
0.345733,0.347914,GALAXY,-0.183159
0.441324,0.744522,STAR,-0.367737
0.628612,-0.121617,GALAXY,-0.182758
0.642149,-0.006083,GALAXY,-0.093006
0.283617,-0.097001,GALAXY,-0.185137
0.962964,1.036969,STAR,-0.368435
0.665559,0.58607,GALAXY,-0.066048
0.314729,0.258835,STAR,-0.36837
0.001581,-0.879099,GALAXY,-0.095216
0.536975,1.696423,QSO,4.689634
-1.111855,-0.847223,STAR,-0.368375
1.177242,0.888455,STAR,-0.367927
0.700505,1.719721,QSO,3.261696
-0.016609,-0.387046,GALAXY,-0.025551
0.944858,0.480506,GALAXY,-0.070977
-2.503288,-1.120263,QSO,10.250754
0.908105,0.620252,GALAXY,-0.176311
1.136896,0.65894,GALAXY,-0.096257
0.280254,0.434686,STAR,-0.370841
0.757401,0.754183,STAR,-0.367879
-0.470117,-0.729575,STAR,-0.367772
-0.773152,0.122172,STAR,-0.367163
1.02373,0.297014,STAR,-0.368187
-3.045252,-1.08116,STAR,-0.366775
0.250106,-0.424597,GALAXY,-0.118687
0.437274,0.739441,STAR,-0.36745
0.644283,0.065192,GALAXY,-0.139202
0.513831,0.596709,STAR,-0.367264
-0.307685,-0.614807,STAR,-0.367512
-0.787991,-0.590967,STAR,-0.368122
-1.949415,-1.907239,STAR,-0.368234
0.893724,1.001087,GALAXY,-0.278461
-3.32648,-2.900315,STAR,-0.367678
0.278976,0.328442,GALAXY,-0.170323
0.303,-0.757092,STAR,-0.368091
-0.215795,0.250216,STAR,-0.366954
0.086167,0.349136,GALAXY,-0.270195
-0.846466,-1.225412,STAR,-0.367979
-0.567263,-0.248714,STAR,-0.367422
-0.136188,0.022146,STAR,-0.368277
-1.240571,-1.708834,GALAXY,-0.269041
0.680458,1.397577,GALAXY,0.404416
0.0731,-0.224406,STAR,-0.366941
-1.605408,-1.071063,STAR,-0.367747
-0.815245,-0.876654,STAR,-0.367627
0.205577,0.349179,STAR,-0.367573
-1.611616,-1.860919,STAR,-0.367837
-0.872612,-0.607271,STAR,-0.366903
-0.586297,-0.434588,STAR,-0.367912
0.858513,1.036225,GALAXY,-0.367953
0.59486,0.247378,GALAXY,-0.089006
1.122576,0.719173,GALAXY,-0.152902
-0.486138,-0.186133,GALAXY,-0.23735
1.114198,1.103324,GALAXY,-0.140494
1.057096,1.114781,STAR,-0.36962
-0.152895,1.066527,STAR,-0.367822
0.983902,0.851499,GALAXY,-0.189607
0.663763,0.268221,GALAXY,-0.044695
-0.949519,-0.848733,STAR,-0.367388
-0.982005,-0.655164,GALAXY,-0.26447
-0.416873,-0.534125,STAR,-0.368455
1.141826,0.296291,GALAXY,-0.202516
1.159004,1.027945,GALAXY,-0.103154
-2.767025,-3.051125,GALAXY,-0.293584
-3.130199,-2.469239,STAR,-0.368212
-0.216976,-0.780231,STAR,-0.367993
-0.835641,-0.502675,GALAXY,-0.304653
-0.428289,-1.011,GALAXY,-0.219006
0.428112,0.523234,GALAXY,-0.053547
-1.498703,-1.263409,STAR,-0.368313
0.73979,-0.134392,GALAXY,-0.149638
-0.867851,-0.604965,STAR,-0.365801
0.015022,0.085993,STAR,-0.367543
0.06512,-0.335539,GALAXY,-0.169548
0.799543,0.641669,GALAXY,-0.30479
-1.673937,-1.151224,STAR,-0.367987
0.714693,0.353611,GALAXY,-0.238686
-3.64463,-3.971927,GALAXY,-0.335485
0.148006,-0.087754,GALAXY,-0.217258
-0.061837,-0.681438,STAR,-0.36806
0.08466,-0.176035,GALAXY,-0.172322
0.649599,0.461789,GALAXY,-0.087596
0.364791,0.918566,GALAXY,0.094794
-0.491249,-0.285298,GALAXY,-0.041909
-0.303791,-0.520743,STAR,-0.367156
-0.473143,-0.680556,STAR,-0.36788
0.971583,0.750166,GALAXY,-0.139502
0.552525,1.73865,QSO,3.153207
0.054934,-0.707329,GALAXY,-0.058815
-0.569228,-0.502685,GALAXY,-0.240022
0.66703,2.133579,QSO,4.027577
0.830366,0.456868,GALAXY,-0.14943
0.855234,0.671142,GALAXY,-0.116307
0.284316,0.367024,GALAXY,-0.278396
-0.425239,-0.297521,GALAXY,-0.285287
0.841263,1.688802,QSO,4.656768
-0.416343,0.074312,GALAXY,-0.06339
0.856102,2.053173,QSO,4.249298
-1.96106,-1.410084,STAR,-0.36781
-0.78828,-1.033373,STAR,-0.367048
1.036737,0.932202,GALAXY,-0.034451
0.64092,0.675138,GALAXY,-0.254105
-0.328202,-0.511592,GALAXY,-0.044306
0.422905,0.160457,GALAXY,-0.071268
0.013744,-0.924664,GALAXY,-0.185043
1.058483,0.288734,GALAXY,0.085216
1.019704,1.202574,STAR,-0.368723
0.70488,0.702645,GALAXY,-0.045123
0.742285,0.762622,GALAXY,-0.151765
0.207988,-0.379563,GALAXY,-0.174106
0.615329,0.656038,GALAXY,-0.015762
-1.070882,-1.222563,STAR,-0.36777
-0.414896,-0.185697,GALAXY,-0.104398
-0.72397,-0.546369,STAR,-0.369521
-0.03457,-0.397047,GALAXY,-0.229826
-1.589183,-1.179549,GALAXY,-0.302461
0.213268,-0.606846,GALAXY,-0.108233
-1.363586,-1.110654,STAR,-0.367341
-1.679566,-2.191757,STAR,-0.367869
-1.714886,-1.361108,STAR,-0.369332
0.146812,-0.188226,GALAXY,-0.058862
-3.155971,-2.843048,GALAXY,-0.326242
0.402244,0.558468,STAR,-0.369196
-0.275922,-0.244664,GALAXY,-0.176328
-0.607175,-0.918148,GALAXY,-0.269269
1.039389,0.973792,GALAXY,-0.051026
-1.415347,-0.99121,STAR,-0.367953
-0.036559,-0.03764,STAR,-0.367437
0.40451,1.598044,QSO,2.775463
0.131515,0.311543,GALAXY,-0.11825
-1.344745,-0.92072,STAR,-0.365977
0.207458,-0.355202,GALAXY,-0.071381
-0.115852,-0.76314,STAR,-0.367956
-1.24086,-0.773025,STAR,-0.368185
1.077914,1.147156,STAR,-0.367918
-0.442561,-0.28432,GALAXY,-0.248459
0.925137,1.038468,GALAXY,-0.168854
1.089535,0.236909,GALAXY,-0.227271
0.494375,0.572263,STAR,-0.367448
0.553743,1.356859,QSO,2.024572
0.927138,0.957828,GALAXY,-0.013524
-0.037945,0.168566,GALAXY,-0.172049
0.551031,0.560232,GALAXY,-0.157358
1.15863,0.314519,GALAXY,-0.08372
0.862816,0.064459,STAR,-0.367755
1.181859,1.061532,GALAXY,0.140502
0.984565,1.101963,STAR,-0.366272
0.719309,0.169353,GALAXY,-0.12153
0.521546,0.446133,GALAXY,-0.117322
-0.989744,-0.925429,STAR,-0.368112
0.243428,0.48614,STAR,-0.36701
0.673009,0.807422,GALAXY,-0.276465
-0.969686,-1.373299,STAR,-0.36801
0.924474,0.834323,GALAXY,-0.118694
0.597621,0.012113,GALAXY,-0.072164
0.660906,0.369161,GALAXY,-0.055515
0.72747,2.05548,QSO,2.678642
0.42481,-0.053965,GALAXY,-0.219126
0.25811,0.440596,GALAXY,-0.313961
-1.09657,-1.46682,GALAXY,-0.220193
-1.709088,-0.504173,QSO,3.710147
0.956708,0.968616,STAR,-0.366913
0.545462,-0.404679,GALAXY,-0.159471
0.790671,0.880069,GALAXY,-0.019231
0.439962,0.286151,GALAXY,-0.146828
-0.289133,-0.297361,GALAXY,-0.204297
0.819119,-0.038937,GALAXY,-0.367953
-0.131113,-0.308234,STAR,-0.368037
-0.797598,-0.964075,GALAXY,-0.190427
-1.506779,-2.077457,GALAXY,-0.245385
0.68305,0.466987,GALAXY,-0.185693
-0.093431,0.284674,STAR,-0.367739
0.790502,0.659812,GALAXY,-0.15278
0.468217,0.667337,GALAXY,0.008296
-0.998351,-1.175861,STAR,-0.368187
0.35663,0.521746,GALAXY,-0.208101
0.803208,0.202451,GALAXY,-0.156418
-1.98019,-2.008541,STAR,-0.367929
0.452571,0.400515,GALAXY,-0.181186
-0.37883,-0.702174,GALAXY,-0.295269
-1.741092,-1.800496,STAR,-0.368391
0.807198,0.762399,GALAXY,-0.107519
-1.133107,-0.600926,STAR,-0.36747
0.298986,1.407536,QSO,2.437757
0.185519,0.159872,STAR,-0.36681
0.523667,0.799217,STAR,-0.367342
0.641812,0.160382,GALAXY,-0.254723
0.740224,0.345565,STAR,-0.367711
-2.620951,-2.633133,STAR,-0.36726
0.197995,0.210124,STAR,-0.366671
-1.358824,-0.927916,GALAXY,-0.294198
1.076733,0.847418,GALAXY,-0.002224
0.950958,0.37878,GALAXY,-0.098476
-1.652975,-1.147567,STAR,-0.368652
0.853426,0.310639,GALAXY,-0.283521
-3.327722,-2.866803,STAR,-0.366354
1.055216,0.992371,GALAXY,0.042862
1.102264,0.40263,GALAXY,-0.117935
0.516145,1.420663,QSO,2.760751
0.610615,0.905301,GALAXY,-0.11196
1.151856,0.913443,STAR,-0.369679
0.356763,0.553568,GALAXY,-0.073057
1.059748,1.796438,STAR,-0.36796
1.128301,0.189356,GALAXY,-0.174655
0.987687,1.233429,STAR,-0.366485
0.703386,0.560912,STAR,-0.368813
0.886093,0.505696,STAR,-0.368534
0.697226,0.583572,GALAXY,-0.248873
0.386826,1.542053,QSO,2.982064
-3.303649,-1.466395,STAR,-0.367431
0.502186,0.502561,GALAXY,-0.172541
0.4183,0.508343,GALAXY,-0.162261
0.725903,0.29645,GALAXY,-0.237981
0.973632,0.928716,GALAXY,-0.162424
0.743177,0.821069,GALAXY,-0.05969
-2.044452,-1.871846,GALAXY,-0.281442
-1.290054,-1.053249,STAR,-0.368171
0.045339,-0.718011,GALAXY,-0.15865
-0.303743,1.018805,QSO,0.545219
0.223635,0.575569,STAR,-0.366459
-0.118384,-0.626488,GALAXY,-0.288008
1.107676,1.01028,GALAXY,0.001094
0.639642,0.217766,GALAXY,-0.077678
-0.068081,0.800014,QSO,1.001009
-0.976135,-1.413953,STAR,-0.367273
0.977092,0.370394,GALAXY,-0.250307
-0.696149,-1.158058,STAR,-0.367191
0.999754,0.9494,STAR,-0.367663
0.020471,-0.115782,GALAXY,-0.180186
-1.21375,-0.693055,GALAXY,-0.27609
1.081109,0.774612,GALAXY,-0.158569
0.51893,0.502486,GALAXY,0.012366
-0.391764,0.945042,QSO,0.400349
0.513144,-0.258375,GALAXY,-0.008449
0.098486,0.510639,STAR,-0.369024
-0.291641,-0.337463,STAR,-0.368262
0.413093,-0.314718,GALAXY,-0.124773
-1.242186,-1.136684,STAR,-0.367228
1.0083,0.51726,GALAXY,0.009851
0.772132,0.99878,QSO,6.23415
0.533721,0.714283,STAR,-0.369142
1.046621,0.981243,GALAXY,-0.268531
0.979973,0.731481,GALAXY,-0.036006
0.054476,0.478912,GALAXY,-0.246142
-0.427505,-0.596026,GALAXY,-0.199749
0.140472,0.370702,GALAXY,-0.148023
-0.869237,-0.704491,GALAXY,-0.313012
-0.104003,1.095883,QSO,4.907812
0.364309,0.331557,GALAXY,-0.256721
1.090101,0.913815,GALAXY,-0.198835
-1.127308,-1.126555,STAR,-0.369471
-0.791462,-0.748866,GALAXY,-0.237135
-2.0614,-2.512795,GALAXY,-0.257989
1.022115,1.956686,QSO,2.554896
-1.627468,-1.106254,STAR,-0.367113
-0.733324,0.171117,STAR,-0.368428
0.723191,-0.116047,GALAXY,-0.2362
0.091386,1.434565,STAR,-0.367637
0.257206,0.161445,STAR,-0.366973
1.173795,1.039732,GALAXY,-0.230612
0.945003,1.521794,GALAXY,0.036327
0.895761,-0.550982,STAR,-0.368069
0.958034,0.108961,GALAXY,-0.065949
0.36672,0.373901,GALAXY,-0.305898
0.034574,-0.305195,GALAXY,-0.194407
0.670236,0.659036,STAR,-0.368061
-0.235733,0.912263,QSO,4.615867
-0.535331,-0.427009,STAR,-0.368684
1.034904,0.097769,GALAXY,-0.053574
0.779653,-0.224226,GALAXY,-0.068219
-0.265856,-0.182933,STAR,-0.367103
-1.633495,-1.653735,STAR,-0.365396
-0.032207,0.212325,GALAXY,-0.354974
1.148866,0.610059,GALAXY,-0.140829
-0.261095,-0.017127,STAR,-0.369242
-0.438897,-0.933624,GALAXY,-0.264093
-1.803437,-1.442151,STAR,-0.367779
0.577743,0.248696,GALAXY,-0.122692
-0.478375,-0.554883,STAR,-0.368426
0.617438,1.732167,QSO,2.849346
-1.453644,-1.384193,GALAXY,-0.159594
1.060604,0.867931,GALAXY,-0.265152
-1.734775,-1.915965,STAR,-0.367826
0.94264,0.253447,GALAXY,-0.226103
0.884128,0.631327,GALAXY,-0.118038
0.23816,0.312085,GALAXY,-0.143849
-2.741904,-2.808675,STAR,-0.367914
-0.368776,0.030755,STAR,-0.368274
0.131214,0.043276,STAR,-0.366584
-2.970141,-2.354949,STAR,-0.366456
0.105092,0.295781,STAR,-0.3686
0.345022,-0.427923,GALAXY,-0.086553
0.919484,0.022274,GALAXY,-0.125828
-0.907461,-0.613861,GALAXY,-0.287857
1.13815,1.103334,GALAXY,-0.100939
0.463829,0.530344,GALAXY,-0.068074
1.109087,0.370957,GALAXY,-0.118365
0.793323,0.018809,STAR,-0.367661
0.276457,0.109758,STAR,-0.368389
0.958878,0.793881,STAR,-0.368091
1.151964,0.951206,GALAXY,-0.15653
1.18333,0.876561,GALAXY,-0.055028
0.214341,1.280365,QSO,4.319615
1.043451,0.31842,GALAXY,-0.117617
0.23364,0.35342,GALAXY,-0.158919
0.793082,0.010327,GALAXY,-0.061722
-0.733589,-0.57936,STAR,-0.365406
1.102722,0.181119,GALAXY,-0.089218
0.351989,0.320046,GALAXY,-0.140598
0.205011,-0.135572,GALAXY,-0.240043
0.095738,-0.580498,GALAXY,-0.226668
0.768937,0.618466,STAR,-0.367735
0.200394,1.3185,STAR,-0.367885
0.18136,1.257131,QSO,0.862875
-0.639879,-1.008141,STAR,-0.36734
0.905272,0.575441,GALAXY,-0.158196
1.011977,0.579831,STAR,-0.367516
0.075824,0.627171,GALAXY,-0.059164
0.301952,0.060218,GALAXY,-0.116321
0.948475,1.76367,QSO,1.010467
0.357546,0.099491,GALAXY,-0.193878
-2.266866,-1.806564,STAR,-0.369045
-1.517616,-1.105223,GALAXY,-0.294529
0.806511,0.535967,GALAXY,-0.12452
-0.656273,-1.067098,STAR,-0.367932
0.091627,0.257911,GALAXY,-0.163256
-2.54355,-2.183839,STAR,-0.368068
0.026883,-0.192233,STAR,-0.368862
-0.800563,-0.087796,GALAXY,-0.300283
0.813695,0.380491,GALAXY,-0.196983
0.329243,0.145577,STAR,-0.367645
-0.930943,-0.57868,STAR,-0.367572
0.47557,0.28123,GALAXY,-0.186027
-0.884727,-0.470544,STAR,-0.367984
-1.629179,-1.189848,STAR,-0.36673
-0.274126,-0.124008,GALAXY,-0.270087
1.123094,0.227768,GALAXY,-0.024336
1.076998,0.688477,GALAXY,0.013697
0.727,0.577238,GALAXY,-0.161177
0.623911,0.577376,GALAXY,-0.037468
0.116206,0.57711,GALAXY,-0.263103
0.510154,0.012177,GALAXY,-0.206396
0.184253,0.448695,STAR,-0.36955
-0.822129,-0.367128,STAR,-0.370635
-2.076866,-1.995127,STAR,-0.368016
0.403341,1.289973,QSO,0.083253
-2.381395,-0.679344,STAR,-0.368304
0.671912,0.981615,QSO,4.011032
1.182546,1.036969,STAR,-0.367653
-0.180054,0.045625,GALAXY,-0.283224
1.01176,2.09066,QSO,3.018527
0.932864,0.524934,GALAXY,-0.097367
0.358474,1.446363,QSO,4.374363
-1.253469,-0.84632,STAR,-0.36767
0.208772,0.164389,GALAXY,-0.167016
1.044355,0.30828,GALAXY,-0.240651
0.276421,1.411363,QSO,4.144018
0.829812,0.701221,GALAXY,-0.135515
0.011815,0.295898,STAR,-0.364999
0.706978,1.845638,STAR,-0.378649
1.036315,0.329016,GALAXY,-0.069211
0.749722,0.827011,GALAXY,-0.143856
0.968654,2.085165,QSO,2.884027
-0.23337,-0.851475,GALAXY,-0.288222
0.552441,0.462087,GALAXY,0.029086
-0.480532,-0.626413,STAR,-0.36857
0.412442,-0.301103,GALAXY,-0.053731
0.408596,0.578715,GALAXY,-0.117838
0.878776,0.313956,STAR,-0.36905
0.709003,0.668187,GALAXY,-0.112467
1.071754,0.688392,GALAXY,-0.070637
-0.431242,-0.125177,GALAXY,-0.258305
-0.19335,0.007521,STAR,-0.370128
0.506586,0.450566,GALAXY,-0.076789
-1.550139,-1.694496,STAR,-0.367926
0.600212,0.611366,STAR,-0.366503
-0.312893,-0.707691,STAR,-0.367615
-0.066068,1.238807,QSO,2.885137
-0.30208,-0.571888,GALAXY,-0.228616
0.040698,0.05568,STAR,-0.367225
0.547945,0.715654,GALAXY,0.006461
-1.658929,-1.671113,STAR,-0.367496
0.477969,0.614916,GALAXY,-0.124724
0.900776,0.819815,STAR,-0.367784
-0.554076,0.211655,GALAXY,-0.044522
-0.390872,-0.259853,GALAXY,0.025328
-0.475614,-0.654877,STAR,-0.367617
-1.573512,-1.239643,STAR,-0.367921
-0.480327,-0.453645,STAR,-0.367694
0.635954,0.616861,STAR,-0.368525
-1.982782,-2.315262,GALAXY,-0.281506
0.687341,0.824864,GALAXY,-0.030557
-1.700553,-1.60613,STAR,-0.365614
0.626877,0.424281,STAR,-0.36888
1.00061,0.627511,GALAXY,-0.088239
0.620934,0.32688,GALAXY,-0.193068
1.174831,0.218181,GALAXY,-0.085179
-1.379859,-0.915438,STAR,-0.366619
0.663763,0.153251,STAR,-0.366947
-0.789895,-1.554411,STAR,-0.368195
0.414093,0.072569,GALAXY,-0.043008
-1.818276,-1.792205,STAR,-0.368316
0.174103,-0.296968,GALAXY,-0.167222
-0.316943,-0.394454,GALAXY,-0.308337
-0.003469,0.319334,GALAXY,-0.224361
0.067844,0.060091,STAR,-0.368323
-1.0829,-1.059637,STAR,-0.367596
-1.059021,-0.467855,STAR,-0.369191
1.002249,0.827298,GALAXY,-0.07409
0.836333,1.947503,QSO,3.405099
0.35827,0.41565,GALAXY,-0.155887
-0.718678,-0.400863,STAR,-0.368194
-0.415186,-1.022468,GALAXY,-0.249604
-0.532354,-0.443665,STAR,-0.368077
-2.349716,-1.316276,GALAXY,-0.273597
-0.398478,-0.937567,GALAXY,-0.231046
-0.576256,-1.333462,STAR,-0.367803
0.013093,-0.444547,GALAXY,-0.188526
-0.524736,-0.572112,STAR,-0.367304
0.932141,2.096602,QSO,3.294223
-0.533391,-0.288412,GALAXY,-0.250094
0.47774,0.588291,GALAXY,-0.317865
-0.919443,-0.444387,STAR,-0.369512
-0.512416,-0.222366,STAR,-0.367429
-2.640515,-2.162836,STAR,-0.368217
-0.881291,-1.448624,GALAXY,-0.207112
-0.96261,-1.624421,GALAXY,-0.257093
0.947667,-0.129609,GALAXY,-0.109798
0.706387,0.019627,GALAXY,-0.150319
-0.797309,-0.313474,GALAXY,-0.327622
0.351338,-0.315791,GALAXY,-0.218071
0.310534,-0.165194,GALAXY,-0.04749
0.405137,-0.645407,STAR,-0.368093
-0.737013,-0.803465,STAR,-0.368153
0.253276,1.112475,STAR,-0.362355
0.41607,0.87654,GALAXY,-0.274271
0.338054,-0.153992,GALAXY,-0.145402
-0.181355,-0.124327,GALAXY,-0.181953
0.969763,0.143015,GALAXY,-0.185934
-1.57966,-1.839152,GALAXY,-0.240767
-1.859369,-2.082643,STAR,-0.368193
0.472159,1.544263,QSO,2.953633
0.434839,0.065692,GALAXY,-0.066882
-0.413245,-0.765468,GALAXY,-0.261587
0.826943,0.898308,STAR,-0.368052
0.528561,-0.215351,GALAXY,-0.24319
-0.468333,-0.23073,GALAXY,-0.28455
0.977815,0.443912,STAR,-0.367991
