@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R9,11'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run {id1045,id1302,id756,id752,id1350,id1404,id1345,id1140,id1412,id1334,id1239,id1035,id1231,id745,id1336,id1331,id1402,id308,id1356,id1119,id1411,id727,id1332}
@attribute camcol numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
-0.06956,2.108997,-0.393379,-0.212003,-0.130517,-0.042881,0.045047,id1350,1.411708,STAR,-0.368055,1.030128
0.416372,-0.722009,0.778388,-0.086935,-0.517562,-0.653128,-0.781588,id1140,-1.583711,GALAXY,-0.145374,-0.824459
0.219783,-0.551039,-3.619907,-2.889028,-2.139567,-1.823613,-1.56899,id752,1.411708,STAR,-0.368076,0.793344
0.527153,-0.53821,1.050466,0.165314,-0.231141,-0.358845,-0.487356,id1404,1.411708,GALAXY,-0.156437,-0.632651
-0.600322,-0.558867,-0.303864,-0.321552,0.391367,0.601004,0.632073,id756,0.812624,STAR,-0.368622,-0.629344
-0.869776,1.558412,0.580998,-0.184124,-0.558293,-0.671749,-0.776614,id1345,0.21354,GALAXY,-0.119421,-0.688209
-0.163842,-0.622209,-0.959801,-1.257914,-1.390514,-1.547776,-1.588853,id756,-1.583711,QSO,-0.134105,-0.688209
-0.938891,1.452819,-1.084323,-0.776256,-0.493853,-0.319035,-0.214191,id1345,-0.385544,STAR,-0.368539,-0.706067
0.215789,-0.620191,0.028848,-0.138846,-0.134914,-0.09863,-0.043534,id756,-1.583711,STAR,-0.367978,0.793344
-0.183134,2.088877,0.869,1.013012,0.91665,0.78268,0.734539,id1350,1.411708,GALAXY,-0.017244,-0.669028
1.299012,-0.571791,0.808885,-0.126134,-0.593762,-0.764337,-0.89998,id745,0.21354,GALAXY,-0.127739,-0.826443
0.589496,2.026858,0.652745,0.660906,0.471917,0.350584,0.258097,id1412,-0.984627,GALAXY,0.041985,-0.629344
-0.308848,-0.589541,-2.369148,-2.244751,-1.972206,-1.81825,-1.649328,id756,-0.385544,STAR,-0.36756,0.83832
0.510398,-0.583058,0.059225,0.235399,0.298935,0.342583,0.389279,id752,0.21354,STAR,-0.368064,1.342312
-2.509691,-0.794414,-0.421454,0.502359,1.028469,1.320789,1.546954,id1045,1.411708,STAR,-0.368164,0.521505
-0.121549,2.103256,0.798048,0.195457,0.007467,0.003822,0.030802,id1350,1.411708,STAR,-0.368185,1.034758
-0.186478,-0.588098,-0.490803,-0.374238,-0.209344,-0.172131,-0.065018,id756,-0.385544,GALAXY,-0.287466,-0.682918
0.105052,-0.644463,-0.398876,-0.547028,-0.520396,-0.550289,-0.584129,id1231,1.411708,GALAXY,-0.314937,-0.37867
0.203136,-0.548676,0.494074,0.189356,0.15176,0.151869,0.176087,id752,1.411708,STAR,-0.364798,0.793344
0.520244,-0.570555,1.170829,1.345072,1.470736,1.528059,1.620913,id1334,0.21354,STAR,-0.367405,-0.632651
1.233877,-0.612611,0.86407,0.800822,0.455797,0.213992,0.097613,id752,-0.984627,GALAXY,-0.065085,-0.844963
0.123861,-0.62814,0.089554,-0.033537,-0.044102,0.023691,0.07918,id756,-1.583711,STAR,-0.367604,1.065844
0.219686,-0.659053,-1.388659,-1.193983,-0.413322,-0.062056,0.134129,id1140,0.812624,STAR,-0.366263,-0.626698
1.44497,-0.616825,0.624598,-0.152918,-0.609881,-0.743069,-0.896243,id752,-0.984627,GALAXY,-0.126288,-0.82512
1.291885,1.701338,0.086998,0.423505,0.598556,0.674197,0.752755,id1412,1.411708,STAR,-0.369006,2.345667
1.472706,-0.573071,0.610314,0.559732,0.391423,0.253081,0.171623,id745,0.21354,GALAXY,-0.21937,-0.622068
0.582673,-0.543448,-1.403004,-0.939714,-0.747998,-0.797597,-0.746652,id1404,1.411708,GALAXY,-0.165902,-0.651832
-0.263151,-0.576365,0.411755,-0.187408,-0.357987,-0.351846,-0.34182,id756,0.21354,STAR,-0.367868,0.841627
-3.423773,-0.010336,-0.377118,-0.079655,-0.009584,0.03251,0.084739,id1035,-0.385544,STAR,-0.369364,0.1994
0.229375,-0.62711,0.295358,0.237971,0.219825,0.235374,0.271731,id756,-1.583711,STAR,-0.365936,0.793344
0.197631,-0.630884,1.103903,1.474529,1.340632,1.196955,1.203792,id752,-1.583711,GALAXY,0.038572,-0.622068
-0.396325,-0.557521,1.083447,0.078106,-0.386102,-0.537206,-0.688217,id756,0.812624,GALAXY,-0.094595,-0.661091
-0.16212,-0.587952,0.188448,0.292348,0.267148,0.203978,0.169391,id756,-0.385544,GALAXY,-0.048364,-0.688209
1.018031,1.932411,0.614003,0.895555,0.990308,1.023139,1.075009,id1412,1.411708,STAR,-0.369528,2.319211
0.507985,-0.593173,0.785548,0.504006,0.34476,0.366356,0.402554,id1334,-0.385544,STAR,-0.369097,1.342312
-1.093315,1.259014,0.227082,-0.018179,-0.323734,-0.359223,-0.470787,id1331,0.812624,GALAXY,-0.242398,-0.709374
-0.829077,1.601078,1.10265,0.742099,0.542806,0.408619,0.325134,id1345,0.21354,GALAXY,-0.249417,-0.682918
-3.105791,-0.066651,-1.581878,-1.544462,-1.562771,-1.612853,-1.64249,id1035,-0.984627,GALAXY,-0.143598,-0.741122
1.395047,-0.543885,0.314343,0.319589,0.208442,0.134522,0.000639,id745,1.411708,GALAXY,-0.296163,-0.827105
-0.023317,1.994522,0.344986,0.283579,0.279492,0.240667,0.253432,id1302,0.21354,GALAXY,-0.258434,-0.583045
-0.253263,-0.537303,1.044692,1.031081,0.921622,0.789151,0.779648,id756,1.411708,GALAXY,-0.098907,-0.682256
0.94629,1.835798,-0.22897,1.132042,1.514443,1.432526,1.554494,id1345,0.812624,QSO,4.336134,-0.568494
-3.077779,-0.065773,1.1804,0.861118,0.742171,0.661756,0.699403,id1035,-0.984627,GALAXY,-0.252232,-0.703421
-3.485965,-0.005976,0.438877,0.328953,0.287504,0.231515,0.177617,id1035,-0.385544,GALAXY,-0.267913,-0.743106
-0.688151,-0.563581,1.054999,2.194715,2.392667,2.172919,2.132734,id1239,0.812624,QSO,4.208273,-0.645218
0.472328,-0.582795,-1.320142,-0.887772,-0.565892,-0.406348,-0.299311,id752,0.21354,STAR,-0.368797,2.504405
-0.42804,-0.53913,0.770926,0.624248,0.413503,0.291186,0.198115,id756,1.411708,GALAXY,-0.166912,-0.699453
-0.439177,-0.539783,0.848785,0.210294,0.355927,0.303591,0.700055,id756,1.411708,GALAXY,-0.311943,-0.62273
1.680271,1.81372,0.710498,-0.00468,-0.379012,-0.509732,-0.61812,id1336,-0.984627,GALAXY,-0.147544,-0.818506
0.957854,-0.616094,0.004993,0.180364,0.251273,0.28664,0.329481,id752,-0.984627,STAR,-0.368387,1.132646
-0.63422,-0.571791,0.837876,0.814894,0.787366,0.81012,0.857169,id756,0.21354,STAR,-0.367401,-0.866789
-0.144842,-0.610987,1.001755,0.853912,0.83563,0.756797,0.719366,id756,-0.984627,GALAXY,-0.245007,-0.632651
0.459245,-0.585142,0.810826,1.029263,1.039655,1.056953,1.108306,id752,0.21354,STAR,-0.366954,2.504405
0.222981,-0.550628,-2.943971,-2.930458,-2.588038,-2.345062,-2.165822,id752,1.411708,STAR,-0.368129,0.793344
-0.291725,-0.575997,-0.88633,-1.244363,-1.160897,-1.001929,-0.878512,id756,0.21354,STAR,-0.368041,0.841627
-1.367648,-0.530147,1.166381,0.425748,0.076671,-0.021218,-0.060086,id308,1.411708,STAR,-0.367716,2.501098
-0.761454,-0.566063,0.836092,1.225138,1.822914,1.525228,1.746369,id1239,0.812624,GALAXY,-0.220574,-0.651832
-0.104626,-0.592484,0.406101,0.338763,0.232235,0.126583,0.078336,id756,-0.385544,GALAXY,-0.191988,-0.877372
-0.097873,-0.6236,0.587411,0.816276,0.814699,0.821892,0.832265,id756,-1.583711,STAR,-0.365505,1.290061
-0.54183,-0.543792,-0.126472,-1.039761,-1.342975,-1.402744,-1.500699,id756,1.411708,GALAXY,-0.162785,-0.466637
1.674209,1.818242,0.096967,-0.634162,-0.602631,-0.619411,-0.621013,id1336,-0.984627,GALAXY,-0.188569,-0.823798
-0.202862,-0.61115,1.056277,0.732841,0.409652,0.248949,0.092923,id756,-0.984627,GALAXY,-0.151058,-0.682918
1.109876,-0.614601,0.627226,0.735052,0.740777,0.621551,0.60538,id752,-0.984627,GALAXY,-0.069705,-0.84364
-0.263408,-0.59024,0.127417,-0.01381,-0.082385,-0.038467,0.001919,id756,-0.385544,STAR,-0.365387,0.841627
0.649261,-0.618577,0.631783,0.636811,0.580525,0.453616,0.388802,id752,-0.984627,GALAXY,-0.138918,-0.839671
-0.50572,1.859326,0.549801,0.375729,0.249108,0.147121,0.07342,id1345,0.812624,GALAXY,-0.083284,-0.435551
-0.109282,-0.538283,0.231458,0.094081,-0.025214,-0.094138,-0.136353,id756,1.411708,GALAXY,-0.179166,-0.878694
-0.306376,-0.553602,-0.003795,1.30227,1.194427,1.304973,1.411976,id756,0.812624,QSO,2.880534,-0.679611
-0.023793,-0.588493,0.399291,-0.092197,-0.502704,-0.664408,-0.826505,id756,-0.385544,GALAXY,-0.11429,-0.84827
1.058353,-0.618559,0.949596,1.142735,1.173158,1.182079,1.204235,id752,-0.984627,STAR,-0.369226,-0.84364
-0.370948,-0.556216,0.33844,0.024325,-0.243532,-0.371329,-0.481128,id756,0.812624,GALAXY,-0.120755,-0.650509
0.591655,2.061518,0.004872,1.160336,1.557321,1.511213,1.511224,id1412,0.21354,QSO,4.098682,-0.630005
-3.07667,-0.066187,0.32653,-0.120012,-0.313678,-0.332742,-0.295381,id1035,-0.984627,STAR,-0.367372,1.212015
-0.654165,1.764974,-0.249101,0.30169,0.677336,0.728513,0.804235,id1345,0.812624,GALAXY,-0.259424,-0.680934
1.170896,-0.564349,0.743683,-0.035461,-0.428585,-0.601502,-0.771105,id752,0.812624,GALAXY,-0.168211,-0.838349
1.409963,-0.587353,-0.391415,-0.181541,-0.118889,-0.122465,-0.144637,id745,-0.385544,GALAXY,-0.305266,-0.82512
0.120891,-0.608325,-0.483474,-0.720923,-0.663314,-0.575882,-0.47526,id756,-0.984627,STAR,-0.368281,1.065844
0.286929,-0.597374,0.734377,1.775426,2.31031,2.585243,2.735008,id752,-0.385544,STAR,-0.367525,1.072458
-0.180291,-0.577746,0.77001,0.706376,0.624345,0.620355,0.651894,id756,0.21354,STAR,-0.367617,-0.688209
0.090809,-0.622837,-2.043837,-1.493923,-1.056837,-0.858041,-0.697848,id756,-1.583711,STAR,-0.365751,1.065844
-0.45135,-0.557508,0.635254,0.864912,0.935519,0.845287,0.858523,id756,0.812624,GALAXY,-0.162887,-0.699453
-0.298689,-0.536946,0.181215,0.527017,0.717587,0.827545,0.924482,id756,1.411708,STAR,-0.368219,0.83832
-0.066109,-0.657947,-0.475144,-0.105174,0.104796,0.235884,0.339112,id1140,0.812624,STAR,-0.367359,1.290061
1.511658,-0.573216,0.988845,2.085059,2.084007,2.086732,2.127183,id745,0.21354,QSO,3.178144,-0.622068
1.669515,1.836657,1.173469,1.078421,0.754807,0.581495,0.474022,id1336,-0.984627,GALAXY,0.019236,-0.823798
1.439818,-0.567902,1.114704,2.084783,2.114259,1.916406,1.748952,id752,0.812624,QSO,4.660164,-0.82512
1.032422,-0.564669,0.271695,1.698464,2.385069,2.712198,2.871725,id752,0.812624,STAR,-0.368241,1.602245
1.361757,-0.539209,0.188134,-0.691142,-1.084763,-1.224391,-1.361048,id745,1.411708,GALAXY,-0.191155,-0.82512
0.210331,-0.601245,-0.47148,-0.097883,0.088799,0.205517,0.276187,id752,-0.385544,STAR,-0.367146,0.793344
-0.726181,-0.563328,-1.271587,-1.049582,-0.786969,-0.623332,-0.48321,id1239,0.812624,STAR,-0.367686,2.518956
-0.403933,-0.572869,0.125621,0.495365,0.60364,0.659936,0.720093,id756,0.21354,STAR,-0.36832,1.721299
1.067008,-0.612229,0.790695,1.050563,1.084623,1.032151,1.019291,id752,-0.984627,GALAXY,-0.27767,-0.628682
0.302474,-0.600355,-1.278181,-0.77953,-0.550017,-0.42634,-0.342999,id752,-0.385544,STAR,-0.366629,1.075765
0.743324,1.93331,-1.486998,-0.092314,0.268362,0.504108,0.511156,id1345,0.812624,QSO,2.080562,-0.388591
0.533559,2.073778,0.087203,0.392905,0.573896,0.660877,0.765562,id1412,0.21354,STAR,-0.369364,2.320534
-0.529748,-0.570513,-0.298186,0.006012,0.158982,0.246479,0.321305,id756,0.21354,STAR,-0.368391,1.010286
-0.509933,-0.560009,-2.295833,-1.852533,-1.453381,-1.221376,-1.050373,id756,0.812624,STAR,-0.367635,1.010286
0.367867,-0.655459,-1.774157,-1.583607,-1.40701,-1.306684,-1.211307,id1140,0.812624,GALAXY,-0.35821,-0.624052
1.053666,-0.568223,1.122937,0.939919,1.391673,1.604109,1.703408,id752,0.812624,STAR,-0.369106,-0.610824
0.200813,-0.625268,-2.195095,-2.070739,-1.826161,-1.653358,-1.52001,id756,-1.583711,STAR,-0.36782,0.793344
-0.217101,-0.559807,-0.806072,-0.759611,-0.081236,0.238891,0.409158,id756,0.812624,STAR,-0.367638,-0.682918
0.452614,-0.579043,0.772047,0.498139,0.256386,0.066913,-0.012628,id752,0.21354,GALAXY,-0.15172,-0.631328
-1.314891,0.837284,0.458562,0.043786,-0.047774,-0.048604,0.081838,id1350,-0.385544,STAR,-0.367751,0.334327
0.460267,-0.581641,1.172902,1.358655,1.475716,1.52783,1.602112,id752,0.21354,STAR,-0.367561,2.504405
1.066757,-0.562743,0.55578,0.584178,0.585214,0.605286,0.650573,id752,0.812624,STAR,-0.367921,-0.84364
0.465568,-0.665403,1.11726,0.84915,0.26985,0.071423,-0.087732,id1231,0.812624,GALAXY,0.113335,-0.628682
1.066704,1.77425,0.415009,1.398513,1.650685,1.691975,1.572585,id1345,1.411708,QSO,5.168372,-0.585029
-0.850256,1.57306,0.982625,0.678933,0.277505,0.087688,-0.010839,id1345,0.21354,GALAXY,0.053952,-0.688209
0.15818,-0.551221,0.031127,0.168949,0.252864,0.257636,0.278745,id752,1.411708,GALAXY,-0.313238,-0.606856
0.183826,-0.655723,0.979322,0.956117,0.815753,0.690365,0.644847,id1140,0.812624,GALAXY,-0.140178,-0.415048
-0.053899,2.110839,0.394818,-0.253943,-0.367073,-0.426798,-0.494052,id1350,1.411708,GALAXY,-0.229074,-0.651832
-1.076175,1.287205,-0.915092,-0.741022,-0.63084,-0.543018,-0.464567,id1331,0.812624,STAR,-0.368188,1.243762
0.307873,-0.645459,0.687269,-0.288136,-0.533079,-0.540653,-0.503733,id1231,1.411708,STAR,-0.368207,1.105528
1.317612,-0.559408,-1.230385,-1.311982,-1.359038,-1.4265,-1.483093,id745,0.812624,GALAXY,-0.26806,-0.825782
-1.204262,1.115209,1.062641,0.666401,0.31367,0.127647,-0.013405,id1350,-0.385544,GALAXY,-0.125505,-0.69813
0.241678,-0.651867,0.272768,1.447936,1.558856,1.663612,1.725152,id1231,1.411708,QSO,3.090144,-0.626698
-0.092595,-0.626134,-2.234585,-2.588609,-2.549463,-2.52039,-2.501084,id756,-1.583711,GALAXY,-0.301789,-0.878694
-0.288271,-0.62729,0.808246,0.558117,0.428511,0.422405,0.426513,id756,-1.583711,STAR,-0.368312,0.841627
0.278747,2.105912,0.890228,0.043265,-0.37051,-0.491233,-0.619149,id1412,0.21354,GALAXY,-0.078885,-0.678288
-0.234481,-0.554914,-0.219905,-0.944964,-1.232898,-1.293997,-1.37674,id756,0.812624,GALAXY,-0.148754,-0.682256
0.205323,-0.581634,0.771095,1.999042,2.013654,2.028433,2.090141,id752,0.21354,QSO,3.086555,-0.622068
-0.56597,-0.554752,0.000279,-0.125305,-0.24598,-0.34061,-0.434204,id756,0.812624,GALAXY,-0.293381,-0.88134
1.273428,1.477081,0.3615,0.204842,0.105935,-0.00024,-0.067526,id1345,-1.583711,GALAXY,-0.161333,-0.589659
0.019066,-0.725927,0.048473,-0.743403,-1.039248,-1.110976,-1.213999,id1140,-1.583711,GALAXY,-0.16786,-0.585029
-0.046797,-0.60948,-0.094902,-0.183093,-0.181568,-0.14463,-0.070135,id756,-0.984627,STAR,-0.368004,1.01227
0.961487,-0.615253,-0.165142,0.136606,0.373129,0.470883,0.554928,id752,-0.984627,STAR,-0.367393,1.132646
-0.947741,1.457364,0.839154,0.562581,0.461955,0.322221,0.271054,id1345,0.21354,GALAXY,-0.158102,-0.703421
-0.129034,-0.627824,-0.374105,-0.302102,-0.432436,-0.54468,-0.598149,id756,-1.583711,GALAXY,-0.174633,-0.632651
0.221392,-0.598755,0.424605,0.800577,0.94887,1.013943,1.086771,id752,-0.385544,STAR,-0.365346,1.578435
-0.209718,-0.594911,0.659122,0.917301,1.037376,1.078686,1.149921,id756,-0.385544,STAR,-0.366766,1.561899
-1.116231,1.222634,-0.671509,-1.342093,-1.512991,-1.558704,-1.602789,id1331,0.812624,GALAXY,-0.244486,-0.703421
-0.74004,-0.563315,1.099962,0.812364,0.438991,0.228526,0.102253,id1239,0.812624,GALAXY,0.035966,-0.622068
-0.058946,-0.603516,-0.193301,-0.078603,0.021958,0.076373,0.135676,id756,-0.984627,STAR,-0.368054,1.01227
0.96743,-0.567131,1.069573,0.76528,0.217942,0.012851,-0.155522,id752,0.812624,GALAXY,0.075482,-0.845624
0.111102,-0.622186,-3.196233,-2.743192,-2.417655,-2.216462,-2.067101,id756,-1.583711,STAR,-0.367357,1.065844
-0.381212,-0.538626,1.116283,1.239593,1.452969,1.571192,1.655472,id756,1.411708,STAR,-0.367402,-0.650509
-0.069138,-0.644772,0.850883,0.578832,0.308896,0.121211,-0.031621,id1231,1.411708,GALAXY,-0.262458,-0.37404
0.949647,-0.56633,0.506381,0.056477,-0.113183,-0.142027,-0.149695,id752,0.812624,STAR,-0.367751,1.114788
0.300247,-0.585982,0.799929,0.77256,0.629891,0.492608,0.425025,id752,0.21354,GALAXY,-0.132173,-0.661091
-2.532342,-0.796703,1.177326,0.660205,0.519381,0.526958,0.535333,id1045,1.411708,STAR,-0.367593,0.304564
0.586954,2.064881,-1.489023,-1.591058,-1.494226,-1.362451,-1.238218,id1412,0.21354,STAR,-0.368027,1.079733
-0.021126,-0.610106,0.491084,0.816053,0.9964,1.092577,1.187507,id756,-0.984627,STAR,-0.367247,1.499066
-0.415189,-0.58912,0.764839,0.809665,0.701411,0.614834,0.582942,id756,-0.385544,GALAXY,-0.205751,-0.699453
1.401337,-0.539247,-0.89695,-1.573521,-1.65671,-1.582609,-1.517795,id745,1.411708,STAR,-0.368229,-0.827105
0.177429,-0.546062,0.123957,0.142409,0.232734,0.308954,0.363196,id752,1.411708,STAR,-0.366424,-0.87671
-1.06002,1.255306,0.225491,0.464893,0.57303,0.630624,0.704084,id1331,-0.385544,STAR,-0.369239,2.496468
1.692849,1.73134,0.254482,0.109184,-0.112421,-0.241666,-0.355254,id1336,-1.583711,GALAXY,-0.081543,-0.818506
-0.429462,-0.538914,-1.615293,-2.094473,-2.209176,-2.227083,-2.239832,id756,1.411708,GALAXY,-0.1975,-0.62273
1.461859,-0.60489,1.026165,0.639096,0.45157,0.306633,0.25181,id745,-0.984627,GALAXY,-0.189092,-0.82512
-0.880457,-0.566936,-1.672045,-1.554496,-1.486373,-1.458502,-1.495692,id1239,0.812624,GALAXY,-0.294989,-0.680272
-0.298152,1.928604,-0.594928,-1.228345,-1.249196,-1.127847,-1.036562,id1302,0.21354,STAR,-0.36813,-0.373379
0.473945,-0.577735,-2.42203,-2.525114,-2.287682,-2.050955,-1.874433,id745,0.21354,STAR,-0.367923,1.131985
0.299371,-0.598843,-3.143724,-2.714495,-2.386781,-2.208875,-2.064393,id752,-0.385544,STAR,-0.366238,1.075765
-0.261707,-0.538707,1.009916,0.971603,0.905954,0.849235,0.859192,id756,1.411708,GALAXY,-0.260191,-0.682256
0.495082,-0.583536,1.052082,0.073504,-0.214617,-0.254036,-0.259459,id752,0.21354,STAR,-0.367772,2.504405
0.163989,-0.598719,0.645368,0.729982,0.74911,0.759452,0.772618,id752,-0.385544,STAR,-0.363995,1.310565
-0.39817,-0.591044,0.823242,1.922409,2.289539,2.488918,2.616842,id756,-0.385544,QSO,3.124365,1.553301
-0.118125,-0.627894,0.2205,0.29865,0.241594,0.103188,0.082123,id756,-1.583711,GALAXY,-0.177278,-0.878694
0.483739,-0.664669,-0.49325,-1.116436,-1.349603,-1.433208,-1.522409,id1231,0.812624,GALAXY,-0.156933,-0.628682
0.303397,-0.595689,1.012242,0.013059,-0.394557,-0.542446,-0.671272,id752,-0.385544,GALAXY,-0.157869,-0.661091
-0.174077,-0.623137,1.105543,0.197689,-0.298227,-0.423958,-0.595825,id756,-1.583711,GALAXY,-0.079443,-0.688209
0.189049,-0.623638,0.525813,-0.088222,-0.480257,-0.608878,-0.754327,id756,-1.583711,GALAXY,-0.061059,-0.622068
0.406185,2.096278,0.139411,0.120876,0.157391,0.129186,0.180367,id1412,0.21354,GALAXY,-0.092957,-0.630005
0.698465,1.999696,0.812116,0.848746,0.7873,0.685635,0.667995,id1412,-0.984627,GALAXY,-0.086969,-0.632651
-0.25482,-0.591282,-0.601823,-0.808875,-0.729242,-0.616149,-0.520361,id756,-0.385544,STAR,-0.367784,0.841627
1.313861,1.674346,-0.128967,-0.260948,-0.381018,-0.469403,-0.552579,id1412,1.411708,GALAXY,-0.233082,-0.574447
1.3858,1.45018,0.464565,-0.099669,-0.351698,-0.432292,-0.508791,id1345,1.411708,GALAXY,-0.238608,-0.37404
0.528983,2.040318,1.16403,1.148984,1.094246,1.082423,1.099094,id1412,-0.984627,STAR,-0.370294,1.108174
0.524433,-0.540242,0.526355,0.687457,0.779805,0.827747,0.883845,id1404,1.411708,STAR,-0.367359,-0.415709
-0.857087,1.570918,0.839588,-0.090911,-0.459091,-0.574836,-0.665596,id1345,0.21354,GALAXY,-0.146577,1.93361
0.103018,-0.625049,1.037761,0.704324,0.583199,0.573116,0.561232,id756,-1.583711,STAR,-0.365772,1.065844
0.547912,-0.539136,0.390744,-0.370412,-0.72685,-0.856713,-0.980343,id1404,1.411708,GALAXY,-0.153029,-0.395867
1.744338,1.587165,0.928452,0.141878,-0.30591,-0.440548,-0.59106,id1336,-1.583711,GALAXY,-0.08179,-0.624052
0.883411,-0.615112,0.887323,1.686017,1.856453,1.960788,1.366817,id752,-0.984627,QSO,0.494761,-0.862159
0.172219,-0.60263,-0.556583,-0.296383,-0.097271,0.051729,0.068446,id752,-0.385544,GALAXY,-0.313969,-0.606856
-0.973966,1.406038,0.706303,0.609559,0.559547,0.52491,0.425644,id1345,-0.385544,GALAXY,-0.242987,-0.706067
1.23445,-0.619554,0.948402,-0.131618,-0.638062,-0.781718,-0.913498,id752,-0.984627,GALAXY,0.004504,-0.348907
-0.562239,-0.571699,-1.343877,-1.324354,-1.253424,-1.256535,-1.225544,id756,0.21354,GALAXY,-0.248488,-0.864805
0.237581,-0.545853,-1.756027,-1.720026,-1.533413,-1.365827,-1.231647,id752,1.411708,STAR,-0.368024,0.793344
1.431088,-0.586643,0.122571,0.089851,0.042992,-0.027513,-0.117811,id727,0.21354,GALAXY,-0.198825,-0.82512
0.44924,-0.582975,-0.216096,-0.362781,-0.506838,-0.611094,-0.699913,id752,0.21354,GALAXY,-0.149011,-0.631328
-0.538463,-0.575324,-0.170892,-1.361405,-1.694588,-1.702373,-1.671072,id756,0.21354,STAR,-0.367847,1.010286
-0.133093,-0.542876,0.887443,0.764525,0.434754,0.324428,0.204937,id756,1.411708,GALAXY,-0.029461,-0.632651
-0.270152,-0.625507,-0.55275,-0.962374,-0.973481,-0.883467,-0.804586,id756,-1.583711,STAR,-0.367866,0.83832
1.394543,-0.568618,0.584228,0.7029,0.831609,0.911991,0.94967,id752,0.812624,GALAXY,-0.304369,-0.827105
0.484885,-0.591068,-0.526399,-0.624978,-0.516036,-0.421601,-0.321723,id1334,-0.385544,STAR,-0.368149,2.504405
-0.099856,-0.591555,0.404233,0.530121,0.592473,0.624329,0.669374,id756,-0.385544,STAR,-0.365825,1.290061
1.144415,-0.564466,0.975669,2.031225,2.592879,2.892538,3.067369,id752,0.812624,STAR,-0.368198,1.578435
-0.487688,-0.589244,1.006299,0.269124,-0.142296,-0.269888,-0.414584,id756,-0.385544,GALAXY,-0.121083,-0.682256
0.191344,-0.584094,-1.096582,-0.805527,-0.601586,-0.453683,-0.346293,id752,0.21354,STAR,-0.367507,1.310565
-3.235214,-0.043221,-0.196592,0.170416,0.362781,0.456535,0.553365,id1035,-0.984627,STAR,-0.367642,2.163119
0.385996,-0.657111,0.73046,-0.242411,-0.668408,-0.794423,-0.904302,id1140,0.812624,GALAXY,-0.061876,-0.824459
-0.152831,-0.604742,0.297504,0.580331,0.699735,0.773923,0.835475,id756,-0.984627,STAR,-0.367481,1.524861
-0.38174,-0.540546,1.016787,0.944383,0.867906,0.77897,0.754778,id756,1.411708,GALAXY,-0.116365,-0.650509
-1.147224,1.274136,-0.555305,-0.427913,-0.043923,0.100436,0.207336,id1402,0.21354,STAR,-0.367204,2.641978
0.692195,-0.571705,-0.19881,0.179004,0.161496,0.01148,0.014692,id1404,0.21354,GALAXY,0.011458,-0.659768
-0.270987,-0.556816,-0.500434,-0.795632,-1.015549,-1.081523,-1.166223,id756,0.812624,GALAXY,-0.118768,-0.681595
0.252839,-0.598854,-1.930309,-1.514585,-1.178589,-1.01415,-0.888744,id752,-0.385544,STAR,-0.367833,-0.628682
-3.108278,-0.062586,0.930923,0.580511,0.42949,0.373742,0.390115,id1035,-0.984627,STAR,-0.368042,0.211305
-1.101342,-0.548062,-3.165735,-2.529535,-2.011741,-1.696253,-1.596946,id308,0.812624,STAR,-0.367713,0.579048
0.138914,1.992045,0.803087,1.122423,1.230743,1.289683,1.373939,id1302,-0.385544,STAR,-0.36833,2.499775
-0.014723,2.120983,0.043675,-0.251562,-0.618459,-0.738198,-0.849094,id1350,1.411708,GALAXY,0.031056,-0.651832
-0.320997,-0.609775,0.843927,-0.062543,-0.622743,-0.78105,-0.922852,id756,-0.984627,GALAXY,-0.01364,-0.681595
0.915919,1.854315,0.075004,-0.535252,-0.793268,-0.932746,-1.040675,id1345,0.812624,GALAXY,-0.227004,-0.37867
-1.072817,1.28775,-1.867795,-1.454129,-1.216901,-1.091976,-0.990834,id1331,0.812624,STAR,-0.367435,1.243762
0.291538,-0.631467,1.024152,0.858185,0.777611,0.787647,0.796335,id752,-1.583711,STAR,-0.36766,1.075765
0.24,-0.585752,0.154599,-0.547708,-0.633928,-0.565182,-0.522509,id752,0.21354,STAR,-0.36792,0.793344
-0.009881,-0.606694,0.983697,0.699807,0.355936,0.1654,0.011858,id756,-0.984627,GALAXY,-0.126554,-0.84827
