@relation 'table-weka.filters.unsupervised.attribute.Remove-R1,13,16,18-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10.0'

@attribute ra numeric
@attribute dec numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run numeric
@attribute rerun numeric
@attribute camcol numeric
@attribute field numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
183.973498,0.081626,18.67249,17.71375,17.49362,17.28284,17.22644,752,301,4,270,GALAXY,0.040508,52000
193.274188,-3.507215,12.98897,13.71016,13.31439,13.24723,12.7359,1140,301,1,269,STAR,0.000133,51997
161.979318,-0.107279,16.7269,15.14762,14.60802,14.46086,14.4123,756,301,3,308,STAR,0.000025,54208
161.238814,-0.840751,17.80041,16.46003,15.90095,15.66963,15.53772,756,301,1,303,STAR,0.000386,54208
161.307623,-0.92253,18.6769,17.78154,17.52458,17.42232,17.38025,756,301,1,304,STAR,0.000183,54208
167.486706,-0.574241,18.65083,16.79951,15.92842,15.53002,15.20865,756,301,2,345,GALAXY,0.064496,51900
242.327784,0.372536,18.03508,17.77198,17.65211,17.59714,17.61177,745,301,4,558,STAR,-0.000475,51690
161.79983,-0.071294,18.25384,16.49017,15.55913,15.09225,14.68665,756,301,3,307,GALAXY,0.040162,51910
229.176646,0.524623,18.57402,17.02862,17.23617,16.02324,15.75955,752,301,5,572,STAR,0.000071,51689
175.274377,68.181066,18.92181,17.3422,16.46107,16.00564,15.66032,1350,301,6,345,GALAXY,0.117608,51955
177.367203,-3.519738,19.20295,17.89342,17.54993,17.36628,17.22808,1140,301,1,163,GALAXY,0.043228,52056
160.955787,0.768617,19.28428,17.7489,17.16105,16.93917,16.85174,756,301,5,301,STAR,-0.000075,54213
247.772832,0.590353,18.68736,17.55889,17.10873,16.85324,16.7249,752,301,5,696,GALAXY,0.071855,51671
178.721483,-1.589246,19.55195,19.32972,19.23701,19.00826,19.10874,1231,301,6,63,QSO,1.777408,52370
125.610419,47.36063,18.87903,17.6121,17.08879,16.89076,16.76843,1345,301,3,124,STAR,-0.000161,54821
128.61017,54.178982,18.91449,16.97452,16.00477,15.56552,15.23042,1350,301,5,174,GALAXY,0.083008,51899
119.624543,45.94229,18.41135,17.18421,16.66643,16.35184,16.18073,1402,301,4,98,GALAXY,0.071199,51883
122.608079,48.440013,18.59266,17.60255,17.19375,17.04646,16.96286,1350,301,4,129,STAR,-0.000478,56992
246.187784,-0.636551,19.36602,19.02429,18.75838,18.56195,18.51947,752,301,2,686,QSO,1.437831,52000
124.69597,46.387378,18.07697,16.22489,15.31988,14.88827,14.54615,1331,301,3,141,GALAXY,0.040136,51868
163.336503,-0.606386,17.1468,15.91065,15.463,15.2034,15.03239,756,301,2,317,GALAXY,0.018496,51909
205.848572,0.206492,18.91656,18.52353,18.37243,18.45027,18.35817,752,301,4,416,QSO,0.874019,51943
161.910049,0.742933,18.13599,16.20307,15.29519,14.84526,14.49914,756,301,5,308,GALAXY,0.075632,51910
228.416881,0.501926,19.30239,17.90054,17.11262,16.66364,16.33702,752,301,5,567,GALAXY,0.121393,51665
248.98207,0.737617,19.54016,17.90658,17.25911,17.01049,16.87026,745,301,5,603,STAR,-0.000119,51671
189.905082,68.464126,18.52812,17.06691,16.37496,16.00078,15.75522,1350,301,6,381,GALAXY,0.079702,51915
169.116002,67.627972,18.70185,17.41035,16.92756,16.7256,16.64819,1350,301,6,329,STAR,-0.000698,54498
168.410818,-0.163638,19.01266,17.50936,16.72,16.29507,16.00808,756,301,3,351,GALAXY,0.101549,51900
158.982783,1.156569,18.97681,17.90354,17.50969,17.22107,17.16751,756,301,6,288,GALAXY,0.070162,52317
167.360913,-0.128287,18.93471,17.27504,16.42919,16.01881,15.72515,756,301,3,344,GALAXY,0.091454,51900
135.638758,0.449522,19.398,17.55184,16.61882,16.23126,15.95144,1239,301,5,102,GALAXY,0.148939,51913
186.942837,0.945857,16.90059,15.55809,15.07715,14.92142,14.85659,752,301,6,290,STAR,0.000141,54140
154.388382,-0.029247,19.50942,17.5641,16.60739,16.10064,15.76186,756,301,3,258,QSO,0.061038,51883
190.842785,64.877287,18.91575,17.87107,17.42689,17.2229,17.11936,1302,301,3,393,STAR,-0.000703,52317
156.560584,0.639266,19.53465,18.29648,17.58384,17.1594,16.91076,756,301,5,272,GALAXY,0.099097,51941
221.197261,-0.761412,17.85688,16.69466,16.21217,15.98475,15.87092,752,301,2,519,STAR,-0.000085,54653
203.656017,1.070569,19.3624,17.38626,16.49234,16.10013,15.78282,1404,301,6,31,GALAXY,0.085171,51955
239.640588,52.712029,19.23943,18.27191,18.23266,17.98375,18.01421,1345,301,6,560,GALAXY,0.05292,52049
182.213197,-0.528942,17.90787,16.95012,16.60193,16.46865,16.45642,756,301,2,443,STAR,-0.000164,54552
257.649166,56.727937,18.87601,17.75859,17.2985,17.05344,16.84213,1336,301,1,65,GALAXY,0.029769,51788
123.267895,0.960993,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,STAR,-0.000055,53816
182.846298,-0.884002,18.48617,17.12423,16.58033,16.36427,16.25047,756,301,1,448,STAR,-0.000334,54922
148.334281,0.697738,15.59444,13.63157,12.68582,12.18435,11.80645,756,301,5,217,GALAXY,0.012555,51608
161.245706,0.292421,18.43674,16.9206,16.34161,16.13673,16.04332,756,301,4,303,STAR,-0.000002,54208
193.798435,68.134359,18.65305,16.7738,15.86849,15.39588,15.01852,1350,301,6,391,GALAXY,0.066264,51988
186.533085,-0.942272,19.25642,18.93365,19.07495,19.06272,19.01741,756,301,1,472,QSO,0.705924,55588
174.41711,-0.923294,17.58745,16.29912,15.77302,15.5658,15.46794,756,301,1,391,STAR,0.00028,54471
188.006007,0.166595,18.01164,16.76973,16.82013,16.90252,16.94517,752,301,4,297,STAR,0.000288,54567
190.21099,0.162308,19.10949,17.88919,17.34626,17.02346,16.80195,752,301,4,312,GALAXY,0.090797,51941
190.573618,-1.848114,19.41823,18.3322,17.86707,17.64256,17.49053,1140,301,5,251,STAR,0.000233,54585
200.082381,0.103338,18.56956,17.62317,17.24394,17.10026,17.01949,752,301,4,378,STAR,0.000347,54970
192.399933,0.070941,18.6753,17.79995,17.54513,17.45599,17.45645,752,301,4,326,STAR,0.000004,55575
162.430855,-0.179767,19.07089,17.99339,18.23998,18.4201,18.54165,756,301,3,311,STAR,0.000086,54234
171.485267,-1.612343,18.5988,17.42717,16.91915,16.71218,16.60089,1140,301,5,124,STAR,0.000252,54891
128.659075,49.765383,18.6917,17.30278,16.5186,16.08304,15.76564,1345,301,3,145,GALAXY,0.097142,51873
198.005047,0.280875,19.39705,17.98851,17.46944,17.26207,17.17578,745,301,4,262,STAR,0.000258,56727
134.210356,54.04265,18.37194,16.43596,15.51614,15.06265,14.75283,1345,301,4,181,STAR,-0.000124,51900
222.787258,-0.741471,19.44096,17.81349,17.15072,16.93345,16.82673,752,301,2,529,STAR,-0.00013,54626
234.872242,55.72068,19.00222,17.55335,16.91154,16.49841,16.2113,1345,301,6,532,GALAXY,0.039563,52072
234.011447,53.411639,17.39289,16.30226,16.31936,16.37888,16.45641,1345,301,1,541,STAR,-0.000856,54976
169.642406,1.084714,19.00925,17.52294,16.78535,16.41184,16.16119,756,301,6,359,GALAXY,0.06383,51984
165.007812,1.095991,18.25693,17.48521,17.23613,17.03321,16.89969,756,301,6,328,GALAXY,0.039668,51908
195.375983,-3.342019,19.31593,17.45092,16.53108,16.10282,15.76567,1140,301,1,283,GALAXY,0.084892,51694
241.569597,51.415488,18.62665,18.38564,17.52833,17.0977,16.66249,1345,301,6,572,QSO,0.286133,52375
162.406377,-0.907118,18.41814,17.17549,16.63656,16.31784,16.1021,756,301,1,311,GALAXY,0.038364,51909
164.828502,-0.96319,19.59427,18.38557,17.68336,17.307,17.08768,756,301,1,327,GALAXY,0.092232,51908
169.087227,-0.562647,19.33891,17.8769,17.47027,17.22255,17.06833,756,301,2,356,GALAXY,0.043023,51984
159.979003,0.688743,18.90791,16.96309,16.05193,15.61976,15.27147,756,301,5,295,GALAXY,0.050836,51913
212.141298,65.974854,17.85134,16.07036,15.22204,14.80988,14.50669,1350,301,6,441,GALAXY,0.067216,51984
161.422666,-0.519243,18.99146,17.07726,16.12667,15.69658,15.36008,756,301,2,305,GALAXY,0.084847,51910
149.879905,0.671506,19.29566,18.3678,18.10715,18.00104,17.97477,756,301,5,227,STAR,0.00042,54821
158.973441,1.253501,18.83444,16.88334,15.91768,15.48503,15.12418,756,301,6,288,GALAXY,0.096606,52317
162.89705,-1.047254,17.22627,15.45379,14.81873,14.59723,14.48447,756,301,1,314,STAR,0.000047,54213
14.93266,14.567757,15.96381,15.35285,14.94376,14.95053,14.65399,1035,301,3,62,STAR,-0.001346,51821
166.652997,-0.189544,18.67919,18.29638,18.56213,18.82112,19.08725,756,301,3,339,STAR,-0.000251,51908
203.708679,65.827795,18.74775,17.52313,17.03533,16.84402,16.75975,1412,301,2,219,STAR,-0.000629,51989
134.30014,54.027403,18.95156,17.7361,17.19167,16.8622,16.6468,1345,301,4,181,GALAXY,0.097714,51900
158.332155,0.416161,19.36638,17.87757,17.13775,16.75907,16.52709,756,301,4,284,GALAXY,0.097484,51957
118.945066,45.114195,17.63588,15.82154,14.89147,14.39759,13.97256,1402,301,4,92,GALAXY,0.049552,51883
202.673215,1.213473,18.75128,17.42967,16.72942,16.30366,16.03595,1404,301,6,25,GALAXY,0.078675,51955
160.488467,63.117131,14.84626,14.97511,15.37005,15.68865,16.00961,1302,301,4,304,STAR,0.000071,52376
133.928971,53.819702,18.36624,16.74603,15.8965,15.51281,15.22779,1345,301,4,179,GALAXY,0.097412,51900
183.520507,-0.894102,18.73941,16.75751,15.79654,15.37255,15.02552,756,301,1,452,GALAXY,0.081455,52023
161.09003,-0.612438,19.26927,18.24939,17.96535,17.83665,17.80351,756,301,2,302,STAR,0.000899,54234
172.029197,-0.951928,19.27318,18.119,17.63925,17.25893,17.07028,756,301,1,375,GALAXY,0.061918,51614
168.614369,-0.850022,18.98843,18.11845,17.8544,17.59456,17.4234,756,301,1,353,GALAXY,0.068992,51984
201.727583,1.229643,19.2788,19.03938,18.49014,18.68283,19.25874,1404,301,6,18,GALAXY,0.179654,52342
10.319452,14.645739,19.31454,18.16403,17.6186,17.31345,17.08874,1035,301,3,32,GALAXY,0.038649,51817
174.32835,68.02595,18.37543,16.40597,15.61085,15.33451,15.20128,1350,301,6,343,STAR,-0.000237,54498
256.258766,58.504913,19.31714,17.75478,16.8959,16.45504,16.10439,1336,301,1,52,GALAXY,0.112086,51703
258.094445,55.764737,19.09571,17.12875,16.10618,15.65305,15.28812,1336,301,1,72,GALAXY,0.104671,51997
201.488745,0.189814,19.46386,18.50002,18.175,18.05441,18.02374,752,301,4,387,STAR,-0.000298,54970
249.663059,-0.732833,18.6379,17.35474,16.7606,16.43297,16.14045,752,301,2,709,GALAXY,0.032927,51671
138.477955,0.559519,18.78418,18.60909,18.9232,19.18799,19.34719,1239,301,5,121,STAR,0.000026,55544
198.209362,0.308285,19.1515,18.22901,17.79418,17.6451,17.59949,745,301,4,263,STAR,-0.000008,56727
196.418677,67.449286,19.31843,18.23345,17.85341,17.72226,17.72063,1412,301,4,198,STAR,-0.000372,51988
164.379206,0.778274,18.84349,17.86912,17.51667,17.35448,17.31114,756,301,5,324,STAR,0.000242,51909
214.218086,62.738772,19.58974,18.26725,17.53821,17.16168,16.88014,1345,301,5,448,GALAXY,0.104997,52365
163.015104,0.327428,18.82862,17.62215,17.15815,16.95585,16.86872,756,301,4,315,STAR,-0.000141,54208
160.911986,0.3325,19.40814,18.13501,17.62594,17.43318,17.33969,756,301,4,301,STAR,0.000479,54213
202.791558,65.868632,19.39324,17.80025,16.98326,16.54734,16.19761,1412,301,2,217,GALAXY,0.100826,51989
150.281176,0.408495,18.37057,17.37423,17.0055,16.85887,16.80087,756,301,4,230,STAR,-0.00017,54468
30.808025,12.784116,19.11411,19.00554,18.84369,18.55725,18.46639,1035,301,2,165,QSO,1.858972,51900
124.84234,47.73129,19.14819,17.72577,17.1265,16.87721,16.73704,1331,301,5,148,STAR,-0.000035,54821
207.181645,-0.725949,16.85941,15.83554,15.77641,15.7712,15.82794,752,301,2,425,STAR,0.000129,51943
171.841804,64.697704,19.49875,17.03723,15.99222,15.65368,15.48991,1302,301,4,339,STAR,0.000048,54942
221.267858,0.436563,19.51547,18.58734,18.33786,18.23523,18.24343,752,301,5,519,STAR,0.000255,54626
200.667556,1.198347,19.41665,17.71199,17.0163,16.71243,16.56122,1404,301,6,11,STAR,0.000056,54970
158.977969,62.865783,18.82884,17.34522,16.75662,16.41493,16.2213,1302,301,4,299,GALAXY,0.095889,52375
199.873565,-0.532118,19.37613,18.35946,18.07193,17.99271,17.91131,1334,301,2,22,STAR,0.001445,55321
235.550748,55.490368,19.57661,18.9689,18.83382,18.89054,18.7576,1345,301,6,535,QSO,2.343093,56452
25.765495,13.23227,16.99632,15.5413,14.9466,14.72707,14.63654,1035,301,2,132,STAR,-0.000102,53260
245.493887,-0.903742,17.33854,16.27237,15.90035,15.75182,15.69667,745,301,1,579,STAR,-0.000872,51693
193.568236,-3.391976,18.76865,16.99078,16.10868,15.65633,15.32423,1140,301,1,271,GALAXY,0.084688,51997
228.181747,0.507175,18.68642,17.16112,16.17371,15.71859,15.34876,752,301,5,565,GALAXY,0.137331,51665
234.796505,0.433531,18.9181,18.59233,18.14826,17.98924,17.55648,752,301,5,609,QSO,0.264968,51663
123.020264,0.911875,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,STAR,0.000057,53816
209.29364,-0.832522,19.0146,17.33462,16.45423,16.02605,15.67589,752,301,2,439,GALAXY,0.089099,51942
181.508671,-0.602627,18.94894,17.46302,16.81488,16.53738,16.45026,756,301,2,439,STAR,0.000364,54556
223.769787,-0.796378,18.84937,17.67759,17.12492,16.74357,16.63217,752,301,2,536,GALAXY,0.076422,51994
180.137715,64.905171,17.18334,16.0701,16.17941,16.2698,16.36917,1302,301,3,363,STAR,-0.000171,52316
242.473799,-0.78798,19.57363,17.78085,16.77598,16.23286,15.82353,752,301,2,661,GALAXY,0.087799,51690
181.48074,-1.85387,19.43238,18.43505,18.06348,17.91399,17.85937,1140,301,5,191,STAR,0.000122,52368
173.707852,-1.767093,19.39478,18.54582,18.27974,18.1781,18.1609,1140,301,5,139,STAR,0.000038,55269
221.132737,0.436974,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,STAR,0.0001,54626
119.555974,40.960851,19.15499,17.81853,17.12391,16.71513,16.41236,1345,301,2,72,GALAXY,0.07353,51882
195.247981,-3.425882,18.45732,18.26354,18.248,18.0449,17.99407,1140,301,1,283,QSO,1.70792,51694
197.207327,0.047124,19.53724,17.6856,16.80624,16.35671,16.03229,752,301,4,358,GALAXY,0.081347,51986
200.134244,-0.54413,19.33069,18.37825,18.09724,18.0022,17.93321,1334,301,2,23,STAR,0.000478,54970
173.264391,-1.565399,18.69967,17.26867,16.69967,16.4661,16.31876,1231,301,6,27,STAR,-0.000076,54891
62.724667,-4.276084,18.7885,17.36108,16.59519,16.22179,15.90355,1045,301,6,192,GALAXY,0.090639,51910
161.14264,-0.434574,19.38031,18.07652,17.34212,16.86341,16.50079,756,301,2,303,GALAXY,0.084833,51913
199.445813,0.34751,19.04823,18.12282,17.78019,17.61977,17.58732,1334,301,4,19,STAR,0.000176,56727
186.333526,-1.481161,18.21532,17.30221,16.9879,16.8698,16.83432,1231,301,6,114,STAR,0.00032,55212
237.071396,0.519231,19.58004,19.16703,18.81772,18.7305,18.61304,752,301,5,625,QSO,1.041511,51691
128.483506,49.426474,18.4801,17.48393,17.14433,17.01686,16.98919,1331,301,3,167,STAR,0.0003,57038
240.567942,0.561711,19.39541,17.3649,16.27467,15.73435,15.32291,752,301,5,648,GALAXY,0.077877,51693
151.148399,0.661703,17.37115,15.84286,15.23106,14.98188,14.84333,756,301,5,236,STAR,0.000009,54468
198.91575,0.376342,17.26641,16.2491,16.13899,16.13363,16.17233,1334,301,4,15,STAR,0.000473,56727
239.681463,0.439567,16.53711,15.13727,15.13947,15.20476,15.21731,752,301,5,642,STAR,-0.000493,51693
256.814813,58.947986,18.17039,17.1326,17.05887,17.04308,17.09375,1336,301,2,50,STAR,-0.001174,51703
253.32187,62.376366,18.33047,16.40489,15.47088,14.99812,14.62903,1336,301,1,25,GALAXY,0.052072,51695
124.172995,47.11379,17.61793,16.08239,15.35841,14.94919,14.66046,1331,301,5,143,GALAXY,0.039456,51868
127.018094,50.2366,18.88314,18.72252,19.02103,19.30915,19.51423,1411,301,1,26,STAR,-0.000134,55277
124.752761,47.491143,18.30679,17.30163,16.9891,16.84689,16.81387,1331,301,5,147,STAR,-0.000301,56990
130.399692,50.6506,17.43681,16.3159,16.17044,16.20717,16.21881,1331,301,3,179,STAR,-0.000354,55290
238.566016,53.575492,19.31196,18.53956,18.55171,18.37323,17.99749,1345,301,6,553,QSO,2.403485,56429
199.817419,0.033971,17.02207,15.86282,15.38964,15.18099,15.09037,752,301,4,376,STAR,0.000185,54970
166.984835,-0.079999,17.03674,15.90299,15.55172,15.41759,15.38048,756,301,3,342,STAR,0.00001,51900
189.36249,-1.814313,19.03127,17.69794,17.00811,16.6334,16.35099,1140,301,5,243,GALAXY,0.079744,52000
162.675914,63.674967,19.25954,19.12351,18.91495,18.62298,18.35065,1302,301,4,312,QSO,1.961496,54498
170.335432,-0.879636,19.20776,18.31507,18.06062,17.95159,17.93716,756,301,1,364,STAR,0.001226,55244
25.449841,13.36383,19.58828,18.19678,17.45096,16.99288,16.72799,1035,301,2,130,GALAXY,0.100275,51882
200.198688,66.286522,18.58107,16.50179,15.57292,15.13184,14.78128,1412,301,2,209,GALAXY,0.064811,51988
189.314899,66.894665,19.3527,17.82206,16.87237,16.42537,16.13884,1412,301,2,180,GALAXY,0.169736,51915
134.380961,0.585798,18.5036,17.30903,16.90048,16.74402,16.69958,1239,301,5,94,STAR,0.000091,51912
186.919729,1.02937,17.16118,15.75028,15.20805,15.02502,14.94323,752,301,6,290,STAR,-0.000028,54140
242.591053,1.243635,19.49664,18.28441,17.72901,17.33362,17.14402,745,301,6,560,GALAXY,0.05763,51690
154.908088,0.332152,18.29923,16.27507,15.29161,14.85673,14.5159,756,301,4,261,GALAXY,0.095557,51883
201.468875,66.080156,18.7815,18.32507,17.71926,17.20828,17.0937,1412,301,2,213,QSO,0.147735,51988
140.10948,0.484752,19.33375,18.09704,17.49383,17.17222,16.92639,1239,301,5,132,GALAXY,0.087898,52000
148.156768,0.308844,19.08723,17.12725,16.21387,15.77308,15.43097,756,301,4,216,GALAXY,0.079495,51608
173.845667,-0.499321,17.78737,17.7185,17.66201,17.79523,17.77892,756,301,2,388,QSO,0.955931,51658
162.555609,-0.201557,18.26126,16.67673,15.87095,15.44205,15.12255,756,301,3,312,GALAXY,0.072567,51910
225.529504,-0.75393,18.90987,18.24233,17.92704,17.68164,17.49581,752,301,2,548,QSO,0.438908,51990
171.810606,-0.055544,18.77757,18.57546,18.42289,18.30564,18.25135,756,301,3,374,QSO,1.456481,51614
172.364833,-0.0061,19.37193,17.90878,17.21114,16.84409,16.55774,756,301,3,378,GALAXY,0.070001,51614
199.895095,0.268512,19.11696,17.5523,16.71929,16.29598,15.98843,1334,301,4,22,GALAXY,0.082038,51984
184.183544,0.971832,18.43665,17.53825,17.276,17.16946,17.08344,752,301,6,271,STAR,0.000184,54922
240.641309,52.250872,16.71322,15.25464,14.72938,14.56272,14.50999,1345,301,6,565,STAR,0.000051,54243
199.114777,-0.420736,19.16203,17.69562,17.07531,16.81978,16.67176,1334,301,2,16,STAR,-0.000038,56727
223.261016,0.559042,18.84794,17.91525,17.77328,17.76434,17.77172,752,301,5,532,STAR,-0.000008,54970
140.569414,57.803663,18.25655,17.32632,16.37392,16.87686,16.63744,1345,301,5,216,STAR,-0.001349,51908
232.532689,56.920904,18.54995,17.13962,16.31415,15.88957,15.58717,1345,301,6,521,GALAXY,0.135934,53437
156.029316,0.409284,19.2867,17.95832,17.17408,16.74475,16.41903,756,301,4,268,GALAXY,0.148242,51941
162.715778,1.167091,17.17908,16.13631,15.85707,15.59008,15.57015,756,301,6,313,GALAXY,0.039264,51909
162.320811,0.329333,16.51262,14.9006,14.14002,13.76013,13.4357,756,301,4,311,GALAXY,0.040614,51909
137.172016,56.216805,18.95992,17.9751,17.57596,17.40719,17.34515,1345,301,5,199,STAR,-0.00041,57041
139.208473,0.572713,17.50914,15.79965,14.98409,14.53285,14.19794,1239,301,5,126,GALAXY,0.028399,51955
204.526891,0.020512,17.13669,16.12643,15.68074,15.4805,15.25371,752,301,4,407,GALAXY,0.022332,51671
163.753446,0.705276,18.76242,17.44982,16.81575,16.44021,16.23238,756,301,5,320,GALAXY,0.049423,51909
245.663603,1.247618,18.91944,17.80179,17.39375,17.17265,17.08438,745,301,6,581,GALAXY,0.024527,52000
195.317074,-3.474748,17.74916,16.61869,16.04087,15.61164,15.47791,1140,301,1,283,GALAXY,0.086419,51692
143.024016,0.453888,19.26137,18.09433,17.71543,17.40815,17.30983,1239,301,5,151,GALAXY,0.072006,52314
199.311891,66.347756,19.33899,18.23333,17.79139,17.52311,17.39016,1412,301,2,207,GALAXY,0.065844,51988
184.544377,-0.248444,19.23729,18.03566,17.51354,17.27137,17.14697,752,301,3,274,STAR,0.000953,54922
175.260344,65.043638,18.25209,17.13923,16.77682,16.52469,16.38247,1302,301,4,349,GALAXY,0.042251,52316
200.87033,0.07698,19.23735,17.3859,16.48638,16.06635,15.74586,752,301,4,383,GALAXY,0.077269,51984
206.771206,66.376626,19.56001,17.11446,16.12667,15.80357,15.63378,1412,301,4,226,STAR,-0.000088,54924
229.563935,-0.75216,18.85756,17.91489,17.55151,17.41411,17.33339,752,301,2,574,STAR,-0.00001,55630
188.607375,0.024816,18.57653,17.68594,17.45869,17.37851,17.37804,752,301,4,301,STAR,-0.000482,54567
182.914954,-3.472341,19.28777,19.29005,19.20366,18.86482,18.78476,1140,301,1,200,QSO,1.858997,52367
182.443601,-0.436,19.21466,17.52791,16.71446,16.31395,16.01545,756,301,2,445,GALAXY,0.09529,51999
162.033443,0.380536,18.80065,16.74869,15.7952,15.35613,15.00455,756,301,4,309,GALAXY,0.075873,51909
196.900462,0.24021,19.06599,17.92032,17.41504,17.18325,17.06621,745,301,4,255,STAR,0.000211,56727
167.609221,0.309738,19.24698,17.96498,17.31983,16.92113,16.68223,756,301,4,346,GALAXY,0.093745,51900
207.456735,-0.726105,19.19459,18.31113,18.09644,17.83205,17.75919,752,301,2,427,GALAXY,0.053106,51943
9.443443,14.753099,18.68452,17.18333,16.56904,16.36165,16.23983,1035,301,3,26,STAR,0.000025,54865
196.829186,0.05039,19.18364,16.95643,15.93134,15.52509,15.29773,752,301,4,356,STAR,0.000659,56727
183.00262,-1.020976,18.47465,16.95097,16.30568,16.01626,15.87718,756,301,1,449,STAR,-0.000421,54922
221.041738,0.564546,18.7746,17.64604,17.22892,17.07624,17.01672,752,301,5,518,STAR,0.00005,51663
10.881566,14.583381,18.62138,17.22649,16.62367,16.40096,16.2655,1035,301,3,36,STAR,-0.000188,54746
163.223825,-0.150001,19.52019,18.11852,17.28638,16.85283,16.58734,756,301,3,317,GALAXY,0.150793,51909
143.04603,0.548117,18.40671,16.98094,16.48771,16.31197,16.2448,1239,301,5,151,STAR,0.00015,56749
176.771614,-0.026466,18.54997,16.90536,16.07401,15.6187,15.2483,756,301,3,407,GALAXY,0.060941,51959
184.103248,-0.404649,19.54794,18.6376,18.39116,18.27621,18.2354,752,301,3,271,STAR,-0.000746,54922
209.773036,64.775402,18.54202,17.54449,17.14705,16.98571,16.93091,1350,301,2,438,STAR,-0.001419,54924
230.055934,-0.730081,19.59526,18.25058,17.57894,17.2403,16.96106,752,301,2,578,GALAXY,0.114683,51673
248.20703,0.82577,16.38187,15.0172,15.06729,15.12915,15.17874,745,301,5,598,STAR,-0.000167,51671
