@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-11,14'

@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric

@data
STAR,-0.365208
STAR,-0.368089
GALAXY,-0.215754
GALAXY,-0.252225
GALAXY,-0.301382
GALAXY,-0.070768
STAR,-0.36717
STAR,-0.36782
STAR,-0.36895
GALAXY,-0.195684
STAR,-0.366415
STAR,-0.366683
GALAXY,-0.312618
STAR,-0.368421
STAR,-0.368225
STAR,-0.367841
GALAXY,-0.068695
GALAXY,-0.296771
GALAXY,-0.194739
QSO,1.040847
GALAXY,0.23237
STAR,-0.368045
GALAXY,-0.24572
GALAXY,-0.128512
GALAXY,-0.22528
STAR,-0.367528
GALAXY,-0.156684
GALAXY,-0.117145
GALAXY,-0.299469
STAR,-0.367793
GALAXY,-0.152971
STAR,-0.367935
GALAXY,-0.223386
STAR,-0.368073
GALAXY,-0.30645
STAR,-0.368919
STAR,-0.369489
GALAXY,-0.107948
GALAXY,-0.225069
STAR,-0.368366
GALAXY,-0.103242
GALAXY,-0.145527
GALAXY,-0.186521
GALAXY,-0.123121
STAR,-0.366098
STAR,-0.369976
STAR,-0.368343
GALAXY,-0.225561
STAR,-0.366574
GALAXY,-0.18608
GALAXY,-0.211
STAR,-0.367988
STAR,-0.366679
STAR,-0.366517
STAR,-0.359273
STAR,-0.368286
GALAXY,-0.125819
GALAXY,-0.292203
STAR,-0.366154
GALAXY,-0.194049
STAR,-0.365152
STAR,-0.368417
GALAXY,-0.202972
GALAXY,-0.133805
STAR,-0.36801
GALAXY,-0.16448
GALAXY,-0.155022
GALAXY,-0.263477
STAR,-0.367171
STAR,-0.368037
STAR,-0.368445
STAR,-0.365896
GALAXY,-0.027314
STAR,-0.368343
QSO,0.384329
STAR,-0.367974
GALAXY,-0.152619
GALAXY,-0.02309
GALAXY,-0.237498
STAR,-0.368022
STAR,-0.368822
STAR,-0.368181
STAR,-0.367562
STAR,-0.367341
GALAXY,-0.245839
GALAXY,-0.146294
GALAXY,-0.154226
GALAXY,-0.074983
STAR,-0.367502
GALAXY,-0.01374
GALAXY,-0.179132
GALAXY,-0.164497
GALAXY,-0.139914
GALAXY,-0.186132
STAR,-0.367712
STAR,-0.365066
STAR,-0.367874
STAR,-0.367663
STAR,-0.368521
QSO,3.15067
STAR,-0.366416
GALAXY,0.0047
GALAXY,-0.276709
STAR,-0.36919
GALAXY,-0.157026
STAR,-0.366752
STAR,-0.366853
QSO,3.820328
GALAXY,-0.1688
STAR,-0.369792
GALAXY,-0.112315
STAR,-0.368423
GALAXY,-0.177629
GALAXY,-0.233128
STAR,-0.365489
STAR,-0.367895
GALAXY,-0.067323
GALAXY,-0.207213
GALAXY,-0.170685
QSO,1.190781
STAR,-0.367102
GALAXY,-0.182684
GALAXY,-0.156309
STAR,-0.367554
GALAXY,-0.052556
STAR,-0.36821
STAR,-0.367681
GALAXY,-0.320198
GALAXY,-0.142008
GALAXY,-0.237033
GALAXY,-0.149277
QSO,5.507251
STAR,-0.367284
GALAXY,-0.028879
STAR,-0.367814
STAR,-0.367274
GALAXY,-0.30228
GALAXY,-0.211049
GALAXY,-0.304476
STAR,-0.366259
STAR,-0.36641
STAR,-0.366044
QSO,4.347477
STAR,-0.368501
STAR,-0.368156
GALAXY,-0.16397
GALAXY,-0.113363
GALAXY,-0.121647
QSO,3.03779
STAR,-0.370208
STAR,-0.366527
GALAXY,0.222428
GALAXY,-0.130053
GALAXY,-0.196298
GALAXY,-0.219015
GALAXY,-0.176945
STAR,-0.368037
GALAXY,-0.266126
GALAXY,-0.307276
GALAXY,-0.143073
STAR,-0.367386
STAR,-0.367526
GALAXY,-0.112242
STAR,-0.367598
GALAXY,-0.108954
GALAXY,-0.279995
STAR,-0.367478
STAR,-0.368327
QSO,3.075202
GALAXY,-0.080201
STAR,-0.363873
STAR,-0.368265
GALAXY,-0.192983
GALAXY,-0.216189
STAR,-0.369797
GALAXY,-0.18444
QSO,2.494916
STAR,-0.368663
STAR,-0.367482
STAR,-0.36827
STAR,-0.368307
GALAXY,-0.158451
STAR,-0.366464
STAR,-0.366801
GALAXY,-0.239489
GALAXY,-0.115855
GALAXY,-0.047271
QSO,2.825544
STAR,-0.367822
STAR,-0.36757
STAR,-0.369515
STAR,-0.367986
STAR,-0.368067
GALAXY,-0.142862
GALAXY,-0.17485
GALAXY,-0.046883
GALAXY,-0.264344
STAR,-0.367955
STAR,-0.368018
GALAXY,-0.329221
STAR,-0.368302
GALAXY,-0.14515
GALAXY,-0.16249
STAR,-0.368293
GALAXY,-0.140576
STAR,-0.367333
QSO,3.392844
STAR,-0.367789
GALAXY,-0.193745
STAR,-0.367992
STAR,-0.368602
GALAXY,-0.075711
STAR,-0.367277
GALAXY,-0.12257
QSO,0.496707
STAR,-0.367629
GALAXY,-0.221513
GALAXY,-0.000969
GALAXY,-0.01236
STAR,-0.368422
STAR,-0.367594
STAR,-0.368217
STAR,-0.367886
GALAXY,-0.146396
STAR,-0.368182
GALAXY,-0.24034
STAR,-0.367585
STAR,-0.368392
STAR,-0.368354
GALAXY,-0.087958
STAR,-0.367931
GALAXY,-0.177723
STAR,-0.368423
STAR,-0.36822
STAR,-0.36853
GALAXY,-0.332627
GALAXY,-0.122798
GALAXY,0.190147
STAR,-0.36886
STAR,-0.368262
GALAXY,-0.111189
GALAXY,-0.088854
GALAXY,-0.179682
GALAXY,-0.264914
STAR,-0.369559
GALAXY,-0.012963
GALAXY,-0.227693
STAR,-0.368894
GALAXY,-0.227111
GALAXY,-0.212091
GALAXY,-0.317184
GALAXY,-0.264702
GALAXY,-0.172666
GALAXY,0.18298
QSO,0.200994
STAR,-0.36717
GALAXY,-0.246492
GALAXY,-0.326066
STAR,-0.365907
STAR,-0.368471
GALAXY,-0.106666
GALAXY,-0.093666
GALAXY,-0.050532
GALAXY,-0.119585
QSO,2.636226
STAR,-0.367105
GALAXY,-0.028438
GALAXY,-0.075044
GALAXY,-0.030615
STAR,-0.367495
STAR,-0.368221
STAR,-0.368216
STAR,-0.36658
GALAXY,0.06717
GALAXY,-0.058823
STAR,-0.367249
STAR,-0.367983
STAR,-0.365395
GALAXY,-0.146785
STAR,-0.366661
STAR,-0.367655
GALAXY,-0.030953
GALAXY,-0.252887
GALAXY,-0.291282
GALAXY,-0.223362
GALAXY,-0.150469
STAR,-0.3683
GALAXY,-0.193017
QSO,4.439402
GALAXY,-0.277383
STAR,-0.367889
STAR,-0.367572
STAR,-0.369488
GALAXY,-0.134683
QSO,3.274616
STAR,-0.367455
GALAXY,-0.038333
STAR,-0.367527
GALAXY,-0.230609
GALAXY,-0.24329
STAR,-0.366954
STAR,-0.367384
GALAXY,-0.102565
STAR,-0.367828
GALAXY,-0.221516
QSO,0.607689
GALAXY,0.030402
GALAXY,-0.160172
GALAXY,-0.10253
GALAXY,-0.21842
GALAXY,-0.084358
GALAXY,-0.097809
QSO,1.456245
GALAXY,-0.325005
STAR,-0.368084
QSO,4.65292
GALAXY,-0.301773
GALAXY,-0.06553
STAR,-0.368136
GALAXY,-0.167322
GALAXY,-0.20452
STAR,-0.367467
GALAXY,-0.162466
GALAXY,-0.264001
GALAXY,-0.26629
GALAXY,-0.242715
STAR,-0.368023
STAR,-0.36704
GALAXY,-0.242716
STAR,-0.367743
STAR,-0.368116
GALAXY,-0.153831
GALAXY,-0.33184
GALAXY,-0.06817
STAR,-0.368171
GALAXY,-0.153023
STAR,-0.367407
STAR,-0.367529
STAR,-0.368712
STAR,-0.368099
GALAXY,-0.262845
GALAXY,-0.268678
GALAXY,-0.056564
STAR,-0.367884
GALAXY,-0.157732
QSO,4.348692
STAR,-0.368531
STAR,-0.366796
GALAXY,-0.246638
STAR,-0.366435
GALAXY,-0.205116
GALAXY,-0.22037
QSO,-0.108954
GALAXY,-0.236015
STAR,-0.366285
GALAXY,-0.218443
GALAXY,-0.15026
QSO,3.36003
STAR,-0.368051
STAR,-0.367937
STAR,-0.366993
STAR,-0.368493
STAR,-0.367571
GALAXY,-0.092641
GALAXY,-0.054632
STAR,-0.367515
STAR,-0.367885
QSO,5.226491
GALAXY,-0.249279
GALAXY,-0.214894
STAR,-0.367587
GALAXY,-0.080553
GALAXY,-0.247565
STAR,-0.367779
QSO,0.76427
STAR,-0.368026
QSO,0.562292
GALAXY,-0.107437
STAR,-0.368442
STAR,-0.367976
GALAXY,-0.122232
STAR,-0.367114
STAR,-0.3688
QSO,0.239003
GALAXY,-0.291559
STAR,-0.36687
STAR,-0.366445
STAR,-0.370229
QSO,3.54393
GALAXY,-0.251117
STAR,-0.367103
STAR,-0.366926
STAR,-0.366496
QSO,1.996082
GALAXY,-0.070248
STAR,-0.368345
STAR,-0.367725
GALAXY,-0.177661
GALAXY,-0.119369
GALAXY,-0.107968
STAR,-0.368131
STAR,-0.368209
STAR,-0.366915
STAR,-0.368116
STAR,-0.369479
STAR,-0.367968
GALAXY,-0.053328
GALAXY,-0.229097
STAR,-0.367501
GALAXY,-0.26931
QSO,2.85779
STAR,-0.367978
QSO,5.733696
GALAXY,-0.312469
GALAXY,-0.030189
GALAXY,-0.194255
STAR,-0.366328
STAR,-0.368056
STAR,-0.367687
GALAXY,-0.325472
STAR,-0.367038
STAR,-0.370441
GALAXY,-0.029532
QSO,4.212419
STAR,-0.364722
GALAXY,-0.141877
STAR,-0.365254
GALAXY,0.054364
GALAXY,-0.104191
GALAXY,-0.150863
GALAXY,-0.180736
GALAXY,-0.236804
GALAXY,-0.012245
STAR,-0.368239
STAR,-0.367663
STAR,-0.367528
STAR,-0.367675
QSO,2.620167
GALAXY,-0.03837
STAR,-0.364472
STAR,-0.367266
GALAXY,-0.166471
GALAXY,-0.029382
STAR,-0.36649
STAR,-0.367938
STAR,-0.369294
GALAXY,-0.10109
STAR,-0.367168
STAR,-0.369106
STAR,-0.366021
GALAXY,-0.118923
GALAXY,0.048107
STAR,-0.368903
STAR,-0.368053
STAR,-0.367874
STAR,-0.368268
GALAXY,-0.149252
STAR,-0.366995
STAR,-0.368255
QSO,4.172514
GALAXY,-0.268388
STAR,-0.368788
GALAXY,-0.195969
STAR,-0.368168
STAR,-0.367518
STAR,-0.368261
QSO,3.073154
GALAXY,-0.188792
GALAXY,-0.152922
GALAXY,-0.001084
GALAXY,-0.29902
STAR,-0.368174
GALAXY,-0.23887
GALAXY,-0.163902
GALAXY,-0.026386
GALAXY,-0.07091
GALAXY,-0.160377
STAR,-0.368043
QSO,1.519809
STAR,-0.368578
GALAXY,-0.102148
STAR,-0.368234
GALAXY,0.17989
GALAXY,-0.252834
GALAXY,-0.074816
GALAXY,-0.3267
STAR,-0.367759
STAR,-0.367653
GALAXY,-0.089453
GALAXY,-0.017107
GALAXY,-0.249801
STAR,-0.368094
GALAXY,-0.26013
GALAXY,-0.188573
STAR,-0.367214
GALAXY,0.165797
GALAXY,-0.26252
GALAXY,-0.160335
GALAXY,-0.035464
GALAXY,-0.111221
GALAXY,-0.243207
GALAXY,-0.061365
GALAXY,-0.181736
STAR,-0.368044
STAR,-0.365583
GALAXY,-0.145961
GALAXY,-0.308893
GALAXY,0.012823
GALAXY,0.007401
GALAXY,-0.293911
STAR,-0.366833
GALAXY,-0.033394
STAR,-0.36829
GALAXY,-0.244777
STAR,-0.36803
STAR,-0.366716
GALAXY,-0.264823
GALAXY,-0.079413
GALAXY,-0.174526
GALAXY,-0.176948
STAR,-0.368602
GALAXY,-0.234095
GALAXY,-0.166229
GALAXY,-0.20705
STAR,-0.369665
GALAXY,-0.157667
GALAXY,-0.121204
GALAXY,-0.205835
STAR,-0.367724
STAR,-0.367314
STAR,-0.368231
QSO,1.541632
GALAXY,0.023082
QSO,1.402481
GALAXY,0.085802
STAR,-0.368443
GALAXY,-0.089997
GALAXY,-0.298899
GALAXY,-0.157245
GALAXY,-0.176657
STAR,-0.367859
GALAXY,-0.173343
STAR,-0.37103
STAR,-0.368114
GALAXY,-0.088773
GALAXY,-0.119444
QSO,2.46791
STAR,-0.367328
GALAXY,-0.179854
GALAXY,-0.331804
GALAXY,-0.147985
GALAXY,-0.049001
STAR,-0.366171
STAR,-0.368617
QSO,5.183353
GALAXY,-0.094075
GALAXY,-0.070366
GALAXY,-0.198518
GALAXY,-0.127914
STAR,-0.367232
QSO,2.802081
STAR,-0.367907
GALAXY,-0.151267
STAR,-0.367713
GALAXY,-0.066583
GALAXY,0.021049
GALAXY,-0.238267
GALAXY,-0.138816
STAR,-0.366882
GALAXY,-0.147384
STAR,-0.367853
GALAXY,-0.217581
STAR,-0.367815
STAR,-0.367411
STAR,-0.366963
QSO,5.442626
STAR,-0.368338
STAR,-0.367532
STAR,-0.357212
QSO,1.541927
GALAXY,-0.193056
GALAXY,-0.180956
QSO,4.226761
GALAXY,-0.222966
GALAXY,-0.102099
STAR,-0.368813
GALAXY,-0.281809
GALAXY,-0.032115
GALAXY,-0.093599
QSO,1.61751
STAR,-0.369416
GALAXY,-0.157787
STAR,-0.366102
GALAXY,-0.278531
QSO,0.52444
STAR,-0.36798
GALAXY,-0.17627
GALAXY,-0.269812
QSO,1.296714
GALAXY,-0.202744
QSO,1.964982
GALAXY,-0.263332
GALAXY,-0.22723
GALAXY,-0.303663
GALAXY,-0.243234
STAR,-0.36762
GALAXY,-0.272684
GALAXY,-0.153619
STAR,-0.368421
GALAXY,-0.134255
STAR,-0.369605
STAR,-0.367031
QSO,4.028332
GALAXY,-0.230025
GALAXY,-0.204364
STAR,-0.368084
STAR,-0.368135
GALAXY,-0.236806
QSO,6.255557
STAR,-0.367587
GALAXY,-0.167157
STAR,-0.368136
GALAXY,-0.204959
QSO,1.323184
STAR,-0.368314
STAR,-0.368263
GALAXY,-0.06655
GALAXY,-0.251186
STAR,-0.368461
STAR,-0.366164
GALAXY,0.015922
STAR,-0.367688
GALAXY,-0.263369
GALAXY,-0.081113
GALAXY,-0.228577
STAR,-0.366947
GALAXY,-0.133458
STAR,-0.366345
GALAXY,-0.314199
GALAXY,-0.047028
STAR,-0.36528
GALAXY,-0.156748
STAR,-0.369534
GALAXY,-0.272122
GALAXY,-0.055463
STAR,-0.367811
GALAXY,-0.147978
STAR,-0.367855
GALAXY,-0.133024
GALAXY,-0.230599
GALAXY,0.020911
STAR,-0.369612
GALAXY,-0.194716
GALAXY,-0.226971
GALAXY,-0.18805
QSO,4.715163
STAR,-0.368217
STAR,-0.366713
STAR,-0.367598
STAR,-0.367747
QSO,0.774327
STAR,-0.36859
STAR,-0.368325
GALAXY,-0.205439
STAR,-0.368449
STAR,-0.366748
STAR,-0.368002
STAR,-0.369802
STAR,-0.368668
QSO,4.211431
GALAXY,-0.085034
GALAXY,-0.293652
STAR,-0.366074
GALAXY,-0.239453
GALAXY,-0.200327
GALAXY,-0.053243
GALAXY,-0.240835
STAR,-0.368297
GALAXY,-0.210357
GALAXY,-0.276766
GALAXY,-0.190008
GALAXY,-0.273772
STAR,-0.367978
QSO,2.806695
STAR,-0.368009
GALAXY,-0.162042
STAR,-0.367571
STAR,-0.367591
GALAXY,-0.028875
GALAXY,-0.2662
GALAXY,-0.116554
STAR,-0.370164
STAR,-0.367796
GALAXY,-0.086746
GALAXY,-0.28165
STAR,-0.370945
STAR,-0.367873
STAR,-0.367558
GALAXY,-0.220064
STAR,-0.36812
STAR,-0.367674
QSO,3.182153
GALAXY,-0.273932
GALAXY,-0.134433
GALAXY,-0.233484
STAR,-0.366992
GALAXY,-0.180059
STAR,-0.369107
GALAXY,-0.188923
STAR,-0.367591
STAR,-0.367696
QSO,2.478869
STAR,-0.368102
GALAXY,-0.326712
STAR,-0.367542
STAR,-0.367744
GALAXY,-0.113621
STAR,-0.366413
GALAXY,-0.173497
GALAXY,-0.13293
GALAXY,0.048931
STAR,-0.36745
GALAXY,-0.169788
GALAXY,-0.235675
STAR,-0.36699
GALAXY,-0.19582
GALAXY,-0.237099
GALAXY,-0.108769
QSO,4.398452
STAR,-0.367961
GALAXY,-0.058581
GALAXY,0.009617
GALAXY,-0.2367
STAR,-0.368296
STAR,-0.368173
GALAXY,-0.30281
QSO,0.784224
GALAXY,-0.165638
GALAXY,-0.154277
QSO,1.25136
GALAXY,-0.250787
STAR,-0.366885
GALAXY,-0.256693
STAR,-0.368447
QSO,4.394038
STAR,-0.368322
STAR,-0.367267
GALAXY,-0.281434
GALAXY,-0.245878
GALAXY,-0.120268
STAR,-0.367819
STAR,-0.366865
GALAXY,-0.13835
GALAXY,-0.060605
STAR,-0.366448
STAR,-0.366534
QSO,1.191808
GALAXY,-0.259128
STAR,-0.367328
GALAXY,-0.211214
STAR,-0.369899
STAR,-0.36903
STAR,-0.370095
STAR,-0.367733
GALAXY,-0.345467
QSO,1.901561
STAR,-0.367302
STAR,-0.367791
GALAXY,-0.321932
GALAXY,-0.240632
GALAXY,-0.125501
GALAXY,0.021203
STAR,-0.368345
GALAXY,-0.074881
STAR,-0.3684
QSO,3.819981
GALAXY,-0.20187
STAR,-0.368197
GALAXY,0.041527
GALAXY,-0.306239
GALAXY,-0.263478
STAR,-0.370456
GALAXY,-0.20179
GALAXY,-0.187306
STAR,-0.368002
STAR,-0.367374
QSO,3.349657
STAR,-0.367957
GALAXY,-0.147175
GALAXY,-0.104644
STAR,-0.36855
GALAXY,-0.318049
STAR,-0.366443
STAR,-0.368199
GALAXY,-0.242974
STAR,-0.368149
STAR,-0.368219
GALAXY,-0.141192
STAR,-0.368137
GALAXY,0.016956
GALAXY,-0.164089
GALAXY,-0.315662
STAR,-0.368098
STAR,-0.367789
GALAXY,-0.183462
GALAXY,-0.249686
GALAXY,-0.230824
STAR,-0.367543
STAR,-0.367561
STAR,-0.367776
STAR,-0.366893
GALAXY,-0.094624
STAR,-0.367915
STAR,-0.366953
GALAXY,-0.230205
QSO,3.517191
GALAXY,-0.243881
STAR,-0.367211
STAR,-0.368173
GALAXY,-0.24639
STAR,-0.369477
STAR,-0.368912
STAR,-0.36773
STAR,-0.366914
GALAXY,0.04226
GALAXY,-0.252579
GALAXY,-0.132065
GALAXY,-0.202627
STAR,-0.365787
STAR,-0.368311
QSO,0.317261
STAR,-0.368438
GALAXY,-0.142799
GALAXY,-0.167224
STAR,-0.368381
GALAXY,-0.114766
GALAXY,-0.286708
GALAXY,-0.282221
GALAXY,-0.081317
STAR,-0.368007
QSO,1.065842
GALAXY,-0.245607
STAR,-0.368227
QSO,2.659025
QSO,-0.049065
QSO,1.399338
STAR,-0.366321
STAR,-0.367298
GALAXY,-0.234734
GALAXY,-0.314207
QSO,4.39509
GALAXY,-0.127179
STAR,-0.368394
STAR,-0.367956
GALAXY,-0.206759
GALAXY,-0.139703
GALAXY,-0.045047
STAR,-0.367574
GALAXY,0.133862
GALAXY,-0.176691
GALAXY,-0.067061
GALAXY,-0.17253
GALAXY,-0.264186
STAR,-0.368347
GALAXY,-0.025792
GALAXY,-0.195232
STAR,-0.371006
GALAXY,-0.122026
STAR,-0.367867
QSO,0.657484
STAR,-0.368002
GALAXY,-0.17744
STAR,-0.365331
GALAXY,-0.199001
STAR,-0.368276
GALAXY,-0.20096
STAR,-0.368062
STAR,-0.368548
QSO,4.948676
GALAXY,-0.243634
GALAXY,-0.266159
GALAXY,0.012444
GALAXY,-0.159017
STAR,-0.364251
GALAXY,0.024129
STAR,-0.368252
GALAXY,-0.23574
STAR,-0.368304
GALAXY,-0.251953
GALAXY,-0.170836
GALAXY,-0.244719
QSO,6.729651
GALAXY,-0.165308
QSO,4.049589
GALAXY,-0.367953
STAR,-0.366929
STAR,-0.368019
QSO,4.536751
STAR,-0.365182
GALAXY,-0.057674
GALAXY,-0.150581
STAR,-0.367877
STAR,-0.368373
STAR,-0.367958
STAR,-0.36548
STAR,-0.367983
GALAXY,0.095693
STAR,-0.367292
QSO,4.258877
GALAXY,-0.246571
STAR,-0.366666
QSO,4.634197
STAR,-0.368022
QSO,4.142904
STAR,-0.367661
GALAXY,-0.176779
GALAXY,-0.277184
GALAXY,-0.228948
QSO,3.683356
GALAXY,-0.121015
STAR,-0.369583
GALAXY,-0.246104
GALAXY,-0.299779
STAR,-0.367475
GALAXY,-0.135749
STAR,-0.368408
GALAXY,-0.210945
GALAXY,-0.232381
GALAXY,-0.265534
STAR,-0.368218
GALAXY,-0.278155
GALAXY,-0.138547
QSO,3.806378
STAR,-0.36784
GALAXY,-0.242484
GALAXY,-0.018393
GALAXY,-0.180995
GALAXY,-0.17413
STAR,-0.369049
GALAXY,-0.187421
STAR,-0.367838
GALAXY,-0.211425
GALAXY,-0.216329
GALAXY,-0.302382
GALAXY,-0.144513
GALAXY,-0.090681
GALAXY,-0.267154
STAR,-0.368324
STAR,-0.369077
STAR,-0.368871
GALAXY,-0.246031
STAR,-0.367055
GALAXY,-0.14408
STAR,-0.367915
GALAXY,-0.165795
GALAXY,-0.166366
STAR,-0.36956
GALAXY,-0.195347
STAR,-0.368274
QSO,4.343605
QSO,3.780539
QSO,2.412434
GALAXY,-0.206634
GALAXY,-0.112789
GALAXY,0.015433
GALAXY,-0.078822
GALAXY,-0.199456
STAR,-0.369666
GALAXY,-0.117128
STAR,-0.368818
GALAXY,-0.119449
GALAXY,-0.125651
GALAXY,-0.22873
GALAXY,-0.218858
GALAXY,-0.265842
GALAXY,-0.238086
GALAXY,-0.196223
QSO,2.500028
STAR,-0.368027
GALAXY,-0.078875
QSO,4.384819
STAR,-0.366604
GALAXY,-0.250041
STAR,-0.367685
STAR,-0.36729
STAR,-0.36812
STAR,-0.367608
STAR,-0.367606
STAR,-0.368193
STAR,-0.367452
GALAXY,-0.265801
GALAXY,-0.118913
STAR,-0.36834
STAR,-0.367068
GALAXY,-0.27158
STAR,-0.368278
STAR,-0.364698
GALAXY,0.187639
GALAXY,-0.082181
GALAXY,-0.022575
GALAXY,-0.14947
GALAXY,-0.175674
QSO,0.155059
GALAXY,-0.286325
STAR,-0.368279
STAR,-0.366524
STAR,-0.368351
GALAXY,-0.187725
STAR,-0.367687
GALAXY,-0.114217
STAR,-0.367908
QSO,0.367948
GALAXY,-0.084075
GALAXY,-0.249775
QSO,2.744695
GALAXY,-0.157858
GALAXY,-0.05917
GALAXY,-0.2513
GALAXY,-0.258604
STAR,-0.369656
STAR,-0.368107
STAR,-0.368616
GALAXY,-0.08504
GALAXY,-0.151071
STAR,-0.366009
GALAXY,-0.271094
GALAXY,-0.31509
GALAXY,-0.029916
GALAXY,-0.087179
GALAXY,-0.016424
STAR,-0.367878
STAR,-0.369236
STAR,-0.367668
GALAXY,-0.085409
STAR,-0.368433
GALAXY,-0.197242
STAR,-0.367669
GALAXY,-0.206288
QSO,0.241298
STAR,-0.366453
GALAXY,-0.05048
GALAXY,-0.26595
GALAXY,-0.253406
GALAXY,-0.157958
STAR,-0.365835
STAR,-0.367744
GALAXY,-0.312358
GALAXY,-0.125305
GALAXY,-0.177017
STAR,-0.369771
GALAXY,-0.235037
STAR,-0.370255
GALAXY,-0.213797
GALAXY,-0.086142
GALAXY,-0.265268
QSO,4.507642
STAR,-0.367705
GALAXY,-0.262144
GALAXY,-0.176554
GALAXY,-0.30849
QSO,3.922398
GALAXY,-0.145932
GALAXY,0.007783
QSO,1.318496
GALAXY,-0.038065
GALAXY,-0.147842
GALAXY,-0.148874
STAR,-0.368304
GALAXY,-0.103214
GALAXY,-0.319437
STAR,-0.370693
GALAXY,-0.096883
GALAXY,-0.187463
GALAXY,-0.072307
GALAXY,-0.099362
STAR,-0.368159
QSO,1.157323
GALAXY,-0.250071
STAR,-0.366681
GALAXY,-0.268591
GALAXY,-0.157155
STAR,-0.366983
QSO,1.872399
STAR,-0.367605
GALAXY,-0.259229
STAR,-0.368127
GALAXY,-0.075097
GALAXY,-0.170089
STAR,-0.367867
STAR,-0.367533
GALAXY,0.032463
STAR,-0.36645
GALAXY,-0.273396
GALAXY,-0.154015
STAR,-0.36595
GALAXY,-0.182611
GALAXY,-0.18255
STAR,-0.367165
STAR,-0.368019
STAR,-0.36709
GALAXY,-0.119747
STAR,-0.369642
GALAXY,-0.208071
QSO,6.573773
GALAXY,-0.140646
STAR,-0.367302
GALAXY,-0.029859
STAR,-0.368815
STAR,-0.368686
STAR,-0.368544
QSO,1.233479
QSO,4.333124
STAR,-0.3687
GALAXY,-0.121958
GALAXY,-0.127948
STAR,-0.367972
STAR,-0.365204
STAR,-0.368409
GALAXY,-0.192131
STAR,-0.368305
GALAXY,-0.208391
QSO,1.670089
STAR,-0.36777
STAR,-0.366025
STAR,-0.368828
STAR,-0.369489
GALAXY,-0.271578
STAR,-0.368222
GALAXY,-0.001839
GALAXY,-0.061049
STAR,-0.367734
GALAXY,-0.140921
GALAXY,-0.052914
GALAXY,-0.180486
GALAXY,-0.334247
GALAXY,-0.085579
GALAXY,-0.246255
QSO,4.656947
GALAXY,-0.1809
GALAXY,-0.308882
GALAXY,-0.276851
GALAXY,-0.182739
QSO,0.077856
STAR,-0.370588
GALAXY,-0.205752
GALAXY,-0.292995
STAR,-0.366916
GALAXY,-0.029977
STAR,-0.368883
GALAXY,-0.070051
STAR,-0.367826
GALAXY,-0.212306
GALAXY,0.070991
GALAXY,-0.283535
STAR,-0.366253
GALAXY,-0.264878
STAR,-0.368229
STAR,-0.367522
STAR,-0.367512
STAR,-0.366427
STAR,-0.36664
GALAXY,-0.096184
STAR,-0.367941
QSO,4.279852
GALAXY,-0.128711
GALAXY,-0.173215
GALAXY,-0.156273
GALAXY,-0.281995
GALAXY,-0.237418
GALAXY,-0.089668
STAR,-0.369991
GALAXY,-0.118484
QSO,4.2272
STAR,-0.367296
STAR,-0.368065
GALAXY,-0.18007
STAR,-0.367847
STAR,-0.368831
STAR,-0.368235
GALAXY,-0.290569
GALAXY,-0.110179
STAR,-0.369323
STAR,-0.367357
QSO,2.856127
GALAXY,0.007661
QSO,1.757364
GALAXY,-0.101032
STAR,-0.367344
STAR,-0.367582
STAR,-0.367545
STAR,-0.367415
STAR,-0.368552
STAR,-0.367892
GALAXY,-0.068497
QSO,4.585795
GALAXY,-0.225193
GALAXY,-0.18177
GALAXY,-0.23924
GALAXY,-0.177802
STAR,-0.367077
STAR,-0.368097
GALAXY,-0.15896
GALAXY,-0.289191
STAR,-0.367448
STAR,-0.370153
GALAXY,-0.169552
STAR,-0.367059
STAR,-0.368064
GALAXY,-0.179229
STAR,-0.367453
STAR,-0.368112
STAR,-0.368099
GALAXY,-0.269942
STAR,-0.368587
GALAXY,-0.153196
GALAXY,-0.248553
GALAXY,-0.162928
STAR,-0.367923
STAR,-0.367718
GALAXY,-0.16749
STAR,-0.368855
STAR,-0.367987
GALAXY,-0.154955
STAR,-0.370778
STAR,-0.367089
STAR,-0.366922
STAR,-0.367202
STAR,-0.367819
GALAXY,-0.120802
STAR,-0.368633
STAR,-0.368086
GALAXY,-0.052663
STAR,-0.367755
STAR,-0.36718
STAR,-0.367823
GALAXY,-0.204824
GALAXY,-0.214426
GALAXY,-0.132069
STAR,-0.368853
GALAXY,-0.151306
GALAXY,-0.244636
STAR,-0.36787
STAR,-0.367573
GALAXY,-0.222988
GALAXY,-0.089787
STAR,-0.367996
STAR,-0.367755
STAR,-0.367814
GALAXY,-0.203176
GALAXY,-0.354274
QSO,2.937716
GALAXY,-0.247947
GALAXY,-0.104512
STAR,-0.367784
STAR,-0.369155
STAR,-0.365383
STAR,-0.368049
GALAXY,0.175511
GALAXY,-0.266274
GALAXY,-0.179855
GALAXY,0.030272
STAR,-0.367477
STAR,-0.368079
GALAXY,-0.264618
GALAXY,-0.248058
STAR,-0.368247
STAR,-0.367011
GALAXY,-0.293499
STAR,-0.368493
GALAXY,-0.032763
QSO,5.400119
GALAXY,-0.234466
GALAXY,-0.056004
QSO,1.174142
GALAXY,-0.251276
GALAXY,-0.199194
GALAXY,-0.114768
STAR,-0.367491
GALAXY,-0.340446
