@relation 'output-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R1-3,5,8-9,15-19-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S100'

@attribute Rainfall {'\'(-inf-0.05]\'','\'(0.05-0.35]\'','\'(0.35-1.75]\'','\'(1.75-5.7]\'','\'(5.7-10.05]\'','\'(10.05-29.85]\'','\'(29.85-inf)\''}
@attribute Sunshine {'\'(-inf-0.15]\'','\'(0.15-1.55]\'','\'(1.55-4.35]\'','\'(4.35-6.05]\'','\'(6.05-7.75]\'','\'(7.75-8.95]\'','\'(8.95-9.85]\'','\'(9.85-10.55]\'','\'(10.55-12.25]\'','\'(12.25-inf)\''}
@attribute WindGustSpeed {'\'(-inf-34]\'','\'(34-42]\'','\'(42-49]\'','\'(49-58]\'','\'(58-66]\'','\'(66-inf)\''}
@attribute Humidity9am {'\'(-inf-23.5]\'','\'(23.5-48.5]\'','\'(48.5-60.5]\'','\'(60.5-66.5]\'','\'(66.5-70.5]\'','\'(70.5-76.5]\'','\'(76.5-84.5]\'','\'(84.5-89.5]\'','\'(89.5-98.5]\'','\'(98.5-inf)\''}
@attribute Humidity3pm {'\'(-inf-13.5]\'','\'(13.5-27.5]\'','\'(27.5-42.5]\'','\'(42.5-52.5]\'','\'(52.5-57.5]\'','\'(57.5-60.5]\'','\'(60.5-64.5]\'','\'(64.5-69.5]\'','\'(69.5-73.5]\'','\'(73.5-78.5]\'','\'(78.5-81.5]\'','\'(81.5-88.5]\'','\'(88.5-inf)\''}
@attribute Pressure9am {'\'(-inf-1000.25]\'','\'(1000.25-1006.25]\'','\'(1006.25-1009.65]\'','\'(1009.65-1011.95]\'','\'(1011.95-1015.45]\'','\'(1015.45-1021.05]\'','\'(1021.05-1024.75]\'','\'(1024.75-inf)\''}
@attribute Cloud9am {'\'(-inf-0.5]\'','\'(0.5-1.5]\'','\'(1.5-3.5]\'','\'(3.5-4.5]\'','\'(4.5-6.5]\'','\'(6.5-7.5]\'','\'(7.5-inf)\''}
@attribute Cloud3pm {'\'(-inf-0.5]\'','\'(0.5-1.5]\'','\'(1.5-2.5]\'','\'(2.5-3.5]\'','\'(3.5-5.5]\'','\'(5.5-6.5]\'','\'(6.5-7.5]\'','\'(7.5-inf)\''}
@attribute RainTomorrow {No,Yes}

@data
'\'(0.35-1.75]\'','\'(0.15-1.55]\'','\'(-inf-34]\'','\'(84.5-89.5]\'','\'(88.5-inf)\'','\'(1024.75-inf)\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(0.35-1.75]\'','\'(1.55-4.35]\'','\'(58-66]\'','\'(76.5-84.5]\'','\'(42.5-52.5]\'','\'(1011.95-1015.45]\'','\'(4.5-6.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(6.05-7.75]\'','\'(49-58]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(0.35-1.75]\'','\'(1.55-4.35]\'','\'(-inf-34]\'','\'(89.5-98.5]\'','\'(52.5-57.5]\'','\'(1024.75-inf)\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(3.5-4.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(1.5-2.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(34-42]\'','\'(70.5-76.5]\'','\'(42.5-52.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(66.5-70.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(0.35-1.75]\'','\'(0.15-1.55]\'','\'(34-42]\'','\'(89.5-98.5]\'','\'(60.5-64.5]\'','\'(1021.05-1024.75]\'','\'(7.5-inf)\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(42.5-52.5]\'','\'(1011.95-1015.45]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(0.35-1.75]\'','\'(10.55-12.25]\'','\'(66-inf)\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1000.25-1006.25]\'','\'(1.5-3.5]\'','\'(2.5-3.5]\'',No
'\'(0.05-0.35]\'','\'(4.35-6.05]\'','\'(42-49]\'','\'(66.5-70.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(13.5-27.5]\'','\'(1011.95-1015.45]\'','\'(1.5-3.5]\'','\'(1.5-2.5]\'',No
'\'(-inf-0.05]\'','\'(4.35-6.05]\'','\'(49-58]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1009.65-1011.95]\'','\'(4.5-6.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(66-inf)\'','\'(23.5-48.5]\'','\'(42.5-52.5]\'','\'(1006.25-1009.65]\'','\'(0.5-1.5]\'','\'(6.5-7.5]\'',No
'\'(0.05-0.35]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(76.5-84.5]\'','\'(60.5-64.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(2.5-3.5]\'',No
'\'(1.75-5.7]\'','\'(7.75-8.95]\'','\'(34-42]\'','\'(84.5-89.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(49-58]\'','\'(23.5-48.5]\'','\'(-inf-13.5]\'','\'(1009.65-1011.95]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'',No
'\'(-inf-0.05]\'','\'(1.55-4.35]\'','\'(34-42]\'','\'(76.5-84.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1009.65-1011.95]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1011.95-1015.45]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(0.35-1.75]\'','\'(4.35-6.05]\'','\'(34-42]\'','\'(76.5-84.5]\'','\'(69.5-73.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(66.5-70.5]\'','\'(27.5-42.5]\'','\'(1021.05-1024.75]\'','\'(1.5-3.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(60.5-64.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(70.5-76.5]\'','\'(69.5-73.5]\'','\'(1011.95-1015.45]\'','\'(4.5-6.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(66-inf)\'','\'(60.5-66.5]\'','\'(52.5-57.5]\'','\'(1011.95-1015.45]\'','\'(4.5-6.5]\'','\'(2.5-3.5]\'',No
'\'(5.7-10.05]\'','\'(1.55-4.35]\'','\'(34-42]\'','\'(84.5-89.5]\'','\'(69.5-73.5]\'','\'(1011.95-1015.45]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(0.35-1.75]\'','\'(4.35-6.05]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(64.5-69.5]\'','\'(1024.75-inf)\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(0.35-1.75]\'','\'(7.75-8.95]\'','\'(58-66]\'','\'(76.5-84.5]\'','\'(27.5-42.5]\'','\'(1000.25-1006.25]\'','\'(6.5-7.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(34-42]\'','\'(60.5-66.5]\'','\'(42.5-52.5]\'','\'(1011.95-1015.45]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(70.5-76.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(6.05-7.75]\'','\'(-inf-34]\'','\'(89.5-98.5]\'','\'(57.5-60.5]\'','\'(1024.75-inf)\'','\'(1.5-3.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(60.5-66.5]\'','\'(27.5-42.5]\'','\'(1024.75-inf)\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'',No
'\'(0.05-0.35]\'','\'(6.05-7.75]\'','\'(-inf-34]\'','\'(66.5-70.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(1.75-5.7]\'','\'(6.05-7.75]\'','\'(49-58]\'','\'(60.5-66.5]\'','\'(69.5-73.5]\'','\'(1024.75-inf)\'','\'(3.5-4.5]\'','\'(3.5-5.5]\'',No
'\'(10.05-29.85]\'','\'(4.35-6.05]\'','\'(42-49]\'','\'(89.5-98.5]\'','\'(73.5-78.5]\'','\'(1006.25-1009.65]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(0.05-0.35]\'','\'(4.35-6.05]\'','\'(34-42]\'','\'(89.5-98.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(3.5-4.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(1.55-4.35]\'','\'(34-42]\'','\'(60.5-66.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(1.75-5.7]\'','\'(1.55-4.35]\'','\'(66-inf)\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1000.25-1006.25]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(-inf-34]\'','\'(-inf-23.5]\'','\'(-inf-13.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(42-49]\'','\'(48.5-60.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(42-49]\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1011.95-1015.45]\'','\'(6.5-7.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(42-49]\'','\'(60.5-66.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(1.75-5.7]\'','\'(4.35-6.05]\'','\'(42-49]\'','\'(76.5-84.5]\'','\'(73.5-78.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(0.35-1.75]\'','\'(4.35-6.05]\'','\'(49-58]\'','\'(70.5-76.5]\'','\'(42.5-52.5]\'','\'(1006.25-1009.65]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(57.5-60.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(1.5-2.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(49-58]\'','\'(60.5-66.5]\'','\'(13.5-27.5]\'','\'(1011.95-1015.45]\'','\'(0.5-1.5]\'','\'(7.5-inf)\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(64.5-69.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(60.5-66.5]\'','\'(13.5-27.5]\'','\'(1024.75-inf)\'','\'(0.5-1.5]\'','\'(2.5-3.5]\'',No
'\'(29.85-inf)\'','\'(4.35-6.05]\'','\'(34-42]\'','\'(76.5-84.5]\'','\'(60.5-64.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(0.05-0.35]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(66.5-70.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(3.5-4.5]\'','\'(0.5-1.5]\'',No
'\'(10.05-29.85]\'','\'(1.55-4.35]\'','\'(42-49]\'','\'(89.5-98.5]\'','\'(64.5-69.5]\'','\'(1011.95-1015.45]\'','\'(7.5-inf)\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(42-49]\'','\'(66.5-70.5]\'','\'(42.5-52.5]\'','\'(1011.95-1015.45]\'','\'(1.5-3.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(34-42]\'','\'(-inf-23.5]\'','\'(-inf-13.5]\'','\'(1015.45-1021.05]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(42.5-52.5]\'','\'(1021.05-1024.75]\'','\'(4.5-6.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(42-49]\'','\'(66.5-70.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(49-58]\'','\'(-inf-23.5]\'','\'(-inf-13.5]\'','\'(1011.95-1015.45]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(6.05-7.75]\'','\'(49-58]\'','\'(60.5-66.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(-inf-0.5]\'',No
'\'(-inf-0.05]\'','\'(1.55-4.35]\'','\'(42-49]\'','\'(60.5-66.5]\'','\'(64.5-69.5]\'','\'(1009.65-1011.95]\'','\'(7.5-inf)\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(6.05-7.75]\'','\'(66-inf)\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(1.75-5.7]\'','\'(9.85-10.55]\'','\'(42-49]\'','\'(76.5-84.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(49-58]\'','\'(23.5-48.5]\'','\'(-inf-13.5]\'','\'(1011.95-1015.45]\'','\'(-inf-0.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(42-49]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(89.5-98.5]\'','\'(42.5-52.5]\'','\'(1024.75-inf)\'','\'(4.5-6.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(-inf-0.15]\'','\'(49-58]\'','\'(70.5-76.5]\'','\'(64.5-69.5]\'','\'(1011.95-1015.45]\'','\'(6.5-7.5]\'','\'(7.5-inf)\'',No
'\'(0.05-0.35]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1011.95-1015.45]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(0.15-1.55]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1021.05-1024.75]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1011.95-1015.45]\'','\'(-inf-0.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1021.05-1024.75]\'','\'(6.5-7.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(34-42]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(4.35-6.05]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(6.5-7.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(1.55-4.35]\'','\'(-inf-34]\'','\'(66.5-70.5]\'','\'(73.5-78.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(42-49]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1009.65-1011.95]\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(34-42]\'','\'(48.5-60.5]\'','\'(13.5-27.5]\'','\'(1009.65-1011.95]\'','\'(-inf-0.5]\'','\'(3.5-5.5]\'',No
'\'(0.05-0.35]\'','\'(9.85-10.55]\'','\'(49-58]\'','\'(48.5-60.5]\'','\'(52.5-57.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(1.5-2.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(42.5-52.5]\'','\'(1009.65-1011.95]\'','\'(4.5-6.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(6.05-7.75]\'','\'(49-58]\'','\'(76.5-84.5]\'','\'(64.5-69.5]\'','\'(1006.25-1009.65]\'','\'(7.5-inf)\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(12.25-inf)\'','\'(58-66]\'','\'(48.5-60.5]\'','\'(13.5-27.5]\'','\'(1009.65-1011.95]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(10.05-29.85]\'','\'(6.05-7.75]\'','\'(34-42]\'','\'(70.5-76.5]\'','\'(78.5-81.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(58-66]\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(34-42]\'','\'(60.5-66.5]\'','\'(52.5-57.5]\'','\'(1021.05-1024.75]\'','\'(1.5-3.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(58-66]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1011.95-1015.45]\'','\'(0.5-1.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(4.35-6.05]\'','\'(66-inf)\'','\'(23.5-48.5]\'','\'(27.5-42.5]\'','\'(1000.25-1006.25]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(1.75-5.7]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(27.5-42.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(4.35-6.05]\'','\'(42-49]\'','\'(76.5-84.5]\'','\'(69.5-73.5]\'','\'(1021.05-1024.75]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1011.95-1015.45]\'','\'(4.5-6.5]\'','\'(3.5-5.5]\'',No
'\'(1.75-5.7]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(70.5-76.5]\'','\'(60.5-64.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(23.5-48.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(42-49]\'','\'(66.5-70.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(0.05-0.35]\'','\'(6.05-7.75]\'','\'(42-49]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1000.25-1006.25]\'','\'(1.5-3.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(42.5-52.5]\'','\'(1024.75-inf)\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(1.75-5.7]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(76.5-84.5]\'','\'(52.5-57.5]\'','\'(1021.05-1024.75]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(42.5-52.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(0.15-1.55]\'','\'(34-42]\'','\'(70.5-76.5]\'','\'(42.5-52.5]\'','\'(1024.75-inf)\'','\'(4.5-6.5]\'','\'(7.5-inf)\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(42-49]\'','\'(23.5-48.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(1.5-3.5]\'','\'(2.5-3.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(13.5-27.5]\'','\'(1015.45-1021.05]\'','\'(0.5-1.5]\'','\'(0.5-1.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(70.5-76.5]\'','\'(27.5-42.5]\'','\'(1024.75-inf)\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(10.55-12.25]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(27.5-42.5]\'','\'(1011.95-1015.45]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(0.35-1.75]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(70.5-76.5]\'','\'(69.5-73.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(-inf-34]\'','\'(60.5-66.5]\'','\'(57.5-60.5]\'','\'(1015.45-1021.05]\'','\'(4.5-6.5]\'','\'(2.5-3.5]\'',No
'\'(10.05-29.85]\'','\'(8.95-9.85]\'','\'(42-49]\'','\'(66.5-70.5]\'','\'(42.5-52.5]\'','\'(1011.95-1015.45]\'','\'(1.5-3.5]\'','\'(6.5-7.5]\'',No
'\'(-inf-0.05]\'','\'(8.95-9.85]\'','\'(-inf-34]\'','\'(76.5-84.5]\'','\'(42.5-52.5]\'','\'(1021.05-1024.75]\'','\'(0.5-1.5]\'','\'(3.5-5.5]\'',No
'\'(-inf-0.05]\'','\'(9.85-10.55]\'','\'(42-49]\'','\'(48.5-60.5]\'','\'(60.5-64.5]\'','\'(1024.75-inf)\'','\'(0.5-1.5]\'','\'(5.5-6.5]\'',No
'\'(-inf-0.05]\'','\'(7.75-8.95]\'','\'(-inf-34]\'','\'(48.5-60.5]\'','\'(52.5-57.5]\'','\'(1009.65-1011.95]\'','\'(6.5-7.5]\'','\'(6.5-7.5]\'',No
