@relation 'table_train-weka.filters.unsupervised.attribute.Remove-R1-4,8-11'

@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute class {STAR,GALAXY,QSO}
@attribute redshift numeric
@attribute mjd numeric

@data
-0.378061,-0.446377,-0.515102,GALAXY,-0.307895,-0.661091
-0.354598,-0.363188,-0.304836,GALAXY,-0.193054,-0.466637
-0.500746,-0.602346,-0.716582,GALAXY,-0.131973,-0.628682
1.882242,2.163406,2.314376,STAR,-0.368987,-0.823798
0.10988,0.118987,0.132883,STAR,-0.367639,1.243762
0.629985,0.723792,0.793852,STAR,-0.36664,1.499066
-0.3689,-0.453041,-0.505087,STAR,-0.36758,1.290061
-0.024583,0.032316,0.102495,STAR,-0.367725,1.010286
0.472077,0.515766,0.564241,STAR,-0.368021,-0.844963
1.740754,2.020292,2.181539,STAR,-0.366512,-0.878694
0.016045,0.007339,0.001885,STAR,-0.366457,0.793344
0.639043,0.511915,0.448901,GALAXY,-0.190637,-0.622068
-1.596582,-1.427995,-1.292891,STAR,-0.36713,0.793344
-0.760134,-0.752714,-0.706918,STAR,-0.367872,1.323793
-0.088392,-0.21529,-0.322593,GALAXY,-0.128837,-0.864805
0.765408,0.81223,0.866574,STAR,-0.367493,1.738495
-0.992905,-0.855157,-0.729682,STAR,-0.367136,-0.659768
0.2407,0.270586,0.415888,STAR,-0.368379,-0.823798
0.143541,0.235946,0.332173,STAR,-0.368731,2.678355
-0.877885,-0.699672,-0.543292,STAR,-0.367422,1.578435
-2.067707,-2.080293,-2.130118,GALAXY,-0.268374,-0.681595
0.524531,0.621876,0.712043,STAR,-0.367485,0.793344
-1.908331,-1.654659,-1.459978,STAR,-0.366719,0.793344
-0.128973,-0.098841,-0.08173,STAR,-0.368148,1.290061
0.700008,0.726262,0.750364,STAR,-0.366949,1.342312
-1.225055,-1.207871,-1.250866,GALAXY,-0.300851,-0.682256
-1.017112,-1.070401,-1.1641,GALAXY,-0.251001,-0.682918
-0.575213,-0.688849,-0.8327,GALAXY,-0.10002,-0.699453
0.009435,0.090765,0.183,STAR,-0.367337,0.83832
0.571175,0.418431,0.353816,GALAXY,-0.169975,-0.632651
-0.037002,0.064046,0.153975,STAR,-0.367676,2.51631
-1.034767,-1.097427,-1.203876,GALAXY,-0.159974,-0.628682
0.118589,0.168705,0.187548,STAR,-0.369706,1.311887
-0.868498,-0.968045,-1.086119,GALAXY,-0.235757,-0.82512
0.287175,0.392433,0.452604,STAR,-0.366526,0.793344
0.325788,0.303169,0.319976,STAR,-0.368042,1.310565
-1.466516,-1.495288,-1.562846,GALAXY,-0.197075,-0.659768
-0.546778,-0.549049,-0.491862,STAR,-0.366919,0.83832
-0.544584,-0.563354,-0.543434,STAR,-0.369328,1.114788
1.968667,1.998769,1.962679,QSO,4.729728,-0.844963
-2.504692,-2.462021,-2.469635,GALAXY,-0.311826,-0.661091
-0.929595,-0.961328,-0.856952,STAR,-0.367872,0.793344
-0.615182,-0.786053,-0.925226,GALAXY,-0.102539,1.542719
-0.91244,-0.995063,-1.090834,GALAXY,-0.166949,-0.651832
0.458613,0.312101,0.230701,GALAXY,-0.026743,-0.622068
-0.414217,-0.457349,-0.493158,GALAXY,-0.220267,-0.649186
-0.211642,-0.248902,-0.244445,STAR,-0.367894,1.310565
-0.03639,-0.207483,-0.348868,GALAXY,-0.160143,-0.682918
-0.60474,-0.69387,-0.793309,GALAXY,-0.107459,-0.379332
0.901039,0.941049,0.985283,STAR,-0.368604,1.108174
-0.436635,-0.531553,-0.604009,GALAXY,-0.176925,-0.622068
0.03578,0.047016,0.079606,STAR,-0.367524,0.83832
-0.773222,-0.678255,-0.577157,STAR,-0.367132,2.518956
-0.532316,-0.642701,-0.753599,GALAXY,-0.15667,-0.632651
-0.279895,-0.337507,-0.386696,GALAXY,-0.213396,-0.412402
0.427993,0.165575,-0.014433,GALAXY,-0.269555,-0.688209
1.469116,1.52383,1.304218,QSO,0.335284,-0.606856
0.937845,1.02146,1.087398,STAR,-0.365648,-0.668367
1.186161,1.10209,1.122443,GALAXY,-0.230618,-0.659768
0.313858,0.218186,0.137414,GALAXY,-0.255419,-0.622068
-1.819928,-1.430316,-1.185175,STAR,-0.370646,1.030128
-1.651541,-1.409127,-1.225252,STAR,-0.367272,0.83832
-0.130696,0.579156,0.679749,STAR,-0.367778,1.582403
0.67614,0.75641,0.865612,STAR,-0.366489,1.574466
-0.082056,-0.161616,-0.231788,GALAXY,-0.270641,-0.589659
-0.949989,-1.038908,-1.150657,GALAXY,-0.124751,-0.585029
-0.335032,-0.486002,-0.60803,GALAXY,-0.126362,-0.88134
-0.237007,-0.316274,-0.314057,GALAXY,-0.193276,-0.574447
0.955075,0.866186,0.889555,GALAXY,-0.160705,-0.679611
0.258467,0.267131,0.276856,STAR,-0.368271,1.243762
-0.710693,-0.517899,-0.352395,STAR,-0.368295,1.079733
0.336258,0.160819,0.048265,GALAXY,-0.119466,-0.682256
-1.09721,-1.204697,-1.310622,GALAXY,-0.256431,-0.845624
-0.118673,-0.275269,-0.391177,GALAXY,-0.178348,-0.827105
1.880443,2.032706,1.957094,QSO,5.691353,2.322518
-0.271101,-0.221251,-0.172108,GALAXY,-0.24182,-0.631989
1.34405,1.337872,1.344504,STAR,-0.367784,1.545364
-1.438222,-1.309031,-1.260747,GALAXY,-0.270917,-0.688209
0.820348,0.629613,0.578077,GALAXY,-0.142521,-0.762287
-2.132166,-1.860064,-1.668029,STAR,-0.367265,1.075765
-0.961128,-0.869462,-0.799754,STAR,-0.368015,1.194157
1.526805,1.554557,1.642406,QSO,1.070183,-0.681595
0.469139,0.390095,0.364216,GALAXY,-0.168875,-0.659768
0.041702,0.085991,0.137406,STAR,-0.368322,-0.827105
0.572851,0.456772,0.32179,GALAXY,-0.013257,1.030128
1.062732,1.106135,1.159493,STAR,-0.365627,0.855516
-0.0235,0.106573,0.220168,STAR,-0.36838,-0.709374
-0.347687,-0.408387,-0.359217,GALAXY,-0.209899,-0.678288
-0.45959,-0.480569,-0.49549,STAR,-0.368298,1.194157
0.474327,0.486858,0.419307,QSO,6.623934,1.578435
0.329253,0.33977,0.35976,STAR,-0.367937,1.075765
-0.74265,-0.704191,-0.622743,GALAXY,-0.295359,-0.845624
-1.113424,-1.208276,-1.284389,GALAXY,-0.159526,-0.824459
-0.28771,-0.418234,-0.544103,GALAXY,-0.14842,-0.824459
0.004746,-0.105743,-0.161257,GALAXY,-0.168191,-0.629344
0.932459,1.005283,1.059192,STAR,-0.36966,1.522876
-0.671223,-0.78462,-0.851953,GALAXY,-0.155853,-0.37867
-0.148868,-0.105594,-0.065754,STAR,-0.36816,0.793344
0.512752,0.518052,0.534898,STAR,-0.367606,2.504405
0.858189,0.931641,0.985492,STAR,-0.367068,1.54338
1.300776,1.373198,1.431162,STAR,-0.368547,2.518295
0.369579,0.465415,0.542832,STAR,-0.367643,1.075765
-0.050815,-0.272148,-0.457436,GALAXY,-0.041614,-0.702099
-1.039286,-0.981321,-0.955556,GALAXY,-0.26422,-0.84827
-1.37817,-1.357026,-1.286905,STAR,-0.367823,0.211305
0.788043,0.676368,0.653482,GALAXY,-0.097238,-0.878694
-1.340282,-1.259981,-1.186972,GALAXY,-0.246535,-0.607517
-1.565963,-1.434562,-1.307312,STAR,-0.367981,1.131985
-0.040524,-0.04514,-0.076664,GALAXY,-0.265457,-0.74046
-0.102779,-0.053458,0.019951,STAR,-0.367941,0.793344
-0.388126,-0.517767,-0.629047,GALAXY,-0.119142,-0.688209
-0.426928,-0.330403,-0.258598,STAR,-0.367335,0.841627
0.390435,0.313473,0.252947,GALAXY,-0.100045,-0.379332
-0.407541,-0.539818,-0.681162,GALAXY,-0.060877,-0.682918
-0.696005,-0.537444,-0.393994,STAR,-0.367631,-0.878694
0.704066,1.222812,1.172392,STAR,-0.368432,-0.880679
0.866183,0.660912,0.573872,GALAXY,-0.178449,-0.878033
0.176184,0.211487,0.239521,STAR,-0.368199,-0.661091
-0.016185,-0.129042,-0.23861,GALAXY,-0.223469,-0.630005
0.124192,0.154436,0.188108,GALAXY,-0.288317,-0.377347
0.976091,0.99839,1.048241,QSO,0.963341,-0.659768
0.364307,0.398667,0.434564,STAR,-0.368057,2.504405
0.883404,0.942719,0.918589,QSO,4.738812,-0.628682
0.342858,0.23148,0.164717,GALAXY,-0.13068,-0.585029
2.586844,2.922272,3.114335,STAR,-0.368312,1.602245
0.7641,0.498253,0.390692,QSO,0.028082,-0.622068
0.158267,0.032949,-0.006784,GALAXY,-0.186719,-0.37404
0.492885,0.323452,0.222743,GALAXY,0.015129,-0.659768
0.827965,0.724583,0.672409,GALAXY,-0.063422,-0.37404
-0.828717,-0.658447,-0.544052,STAR,-0.369345,1.311887
-0.105849,-0.11057,-0.143776,GALAXY,-0.261984,-0.632651
0.803946,0.853007,0.883561,STAR,-0.368312,1.581742
0.872764,0.757403,0.791578,GALAXY,-0.200101,-0.762287
0.376613,0.363728,0.376463,STAR,-0.368204,0.793344
-1.773189,-1.573923,-1.409661,STAR,-0.367756,-0.659768
-1.206845,-1.243523,-1.295825,GALAXY,-0.182784,-0.688209
-0.329176,-0.431431,-0.557436,GALAXY,-0.098167,-0.877372
-0.864656,-1.00083,-1.132558,GALAXY,-0.054159,-0.622068
0.071352,-0.017516,0.013739,GALAXY,-0.214875,-0.413063
-0.146411,-0.057247,0.030484,STAR,-0.368082,-0.649186
-1.368105,-1.170418,-1.013573,STAR,-0.368056,1.243762
-2.237168,-2.061215,-1.937039,STAR,-0.367285,1.01227
-2.722162,-2.716494,-2.719175,GALAXY,-0.308347,-0.703421
-0.881548,-0.859404,-0.87495,GALAXY,-0.314336,-0.669028
-0.511564,-0.391243,-0.292255,STAR,-0.367938,-0.649186
-1.962131,-2.005703,-2.059068,GALAXY,-0.199744,-0.864805
-0.375029,-0.273423,-0.164776,STAR,-0.367711,2.518956
0.568605,0.560341,0.611065,GALAXY,-0.307139,-0.659768
-0.9089,-0.994272,-1.059075,GALAXY,-0.105478,-0.585029
-1.135108,-1.224066,-1.311399,GALAXY,-0.119337,1.788101
-0.117289,-0.246291,-0.370511,GALAXY,-0.149533,-0.688209
-0.924181,-1.026433,-1.114158,GALAXY,-0.131811,1.758999
-0.815413,-1.019891,-1.194671,GALAXY,-0.184394,-0.84364
-1.097182,-1.123319,-1.201092,GALAXY,-0.117203,-0.379332
2.165791,2.124511,2.180644,QSO,3.490707,2.307306
1.149948,1.2483,1.349453,STAR,-0.369841,-0.630005
0.747293,0.755346,0.78545,STAR,-0.368529,2.504405
-1.087437,-1.158118,-1.259702,GALAXY,-0.143685,-0.825782
0.024236,-0.111906,-0.256283,GALAXY,-0.02572,-0.668367
0.224608,0.216138,0.19075,GALAXY,-0.312406,-0.682918
0.151685,0.124579,0.040892,GALAXY,-0.073025,-0.628682
-2.308265,0.160344,-1.901117,STAR,-0.367999,-0.651832
-0.426909,-0.496772,-0.540115,GALAXY,-0.182861,-0.626698
-0.268295,-0.347556,-0.421548,GALAXY,-0.206165,-0.682256
-1.175501,-1.246907,-1.330176,GALAXY,-0.241262,-0.682256
0.134436,0.144712,0.163288,STAR,-0.368062,1.290061
0.267072,0.262172,0.240608,GALAXY,-0.26383,-0.878694
2.325873,2.2168,2.235393,QSO,3.725782,-0.682256
-2.707898,-2.644251,-2.657948,GALAXY,-0.305505,-0.825782
-0.544038,-0.592094,-0.588919,STAR,-0.368082,1.310565
-0.322613,-0.41877,-0.500573,GALAXY,-0.182623,-0.39256
0.864328,0.717576,0.77735,GALAXY,-0.083925,-0.688209
1.225141,1.220983,1.25783,STAR,-0.36793,1.311887
0.17657,0.027859,-0.107244,GALAXY,-0.155372,-0.379332
1.401221,1.424842,1.43525,STAR,-0.365798,1.740479
1.373454,1.520647,1.626957,STAR,-0.368193,-0.651832
0.073847,0.091899,0.074549,GALAXY,-0.296622,-0.703421
1.423714,1.380143,1.394437,QSO,4.372918,-0.37867
-1.516889,-1.546255,-1.564526,GALAXY,-0.247048,-0.589659
1.738532,1.925708,2.04871,QSO,2.764724,-0.37867
-0.144273,-0.086832,0.008013,STAR,-0.368307,1.079733
0.785078,0.69848,0.593492,GALAXY,0.715407,-0.606856
-1.213954,-1.332936,-1.462302,GALAXY,-0.080455,-0.844963
-0.363373,-0.29076,-0.195808,STAR,-0.368388,0.211305
1.373351,1.406932,1.222209,QSO,0.29505,-0.679611
0.244183,0.260247,0.296602,STAR,-0.369222,1.310565
-0.467283,-0.586028,-0.678503,GALAXY,-0.067054,-0.682918
2.351597,2.206452,2.174826,QSO,4.548336,2.497791
-0.119718,-0.227177,-0.385425,GALAXY,-0.151047,-0.880679
0.261856,0.128588,0.010838,GALAXY,-0.263824,-0.84364
0.698907,0.581829,0.455221,GALAXY,-0.07138,-0.838349
-1.399176,-1.220584,-1.071699,STAR,-0.368002,1.010286
-0.387401,-0.447186,-0.499879,GALAXY,-0.201791,-0.688209
-0.272231,-0.408633,-0.56384,GALAXY,-0.103259,-0.682918
-0.531195,-0.350809,-0.210019,STAR,-0.367487,1.065844
0.279623,0.336306,0.382231,STAR,-0.36765,1.310565
0.059846,-0.014079,-0.012995,GALAXY,0.013516,-0.37867
-0.064364,-0.194225,-0.239596,GALAXY,-0.196066,-0.699453
1.177922,1.223603,1.285467,STAR,-0.36834,1.479885
0.920294,0.833128,0.820118,GALAXY,-0.151192,-0.827766
0.139257,0.280987,0.39218,STAR,-0.369849,2.300692
0.882189,1.073842,1.213305,QSO,2.421653,1.77355
-0.291212,-0.194779,-0.170795,GALAXY,-0.301325,-0.632651
1.36015,1.288831,1.235292,QSO,0.26695,-0.703421
1.101195,1.1288,1.27679,QSO,1.119997,0.328374
-0.103241,-0.269158,-0.354034,GALAXY,-0.055991,-0.629344
0.113806,0.177691,0.23025,STAR,-0.367728,1.194157
-0.214231,-0.153299,-0.104803,STAR,-0.367919,0.793344
0.557419,0.538625,0.568271,GALAXY,-0.254841,-0.681595
1.295654,1.332553,1.33428,STAR,-0.366212,1.499727
0.880673,0.793907,0.770018,GALAXY,-0.051893,-0.622068
0.247159,0.056362,-0.088668,GALAXY,-0.059675,-0.650509
0.400133,0.469406,0.544964,STAR,-0.368168,1.01227
-0.574112,-0.703901,-0.843785,GALAXY,-0.114479,-0.703421
-0.44493,-0.562685,-0.67918,GALAXY,-0.204383,-0.413063
0.318528,0.097614,-0.0275,GALAXY,-0.088756,-0.622068
-0.016298,-0.048675,0.030509,GALAXY,-0.182516,-0.878694
-2.200965,-1.927208,-1.734255,STAR,-0.367793,1.075765
0.927233,0.872973,0.824867,GALAXY,-0.192994,-0.569817
0.665745,0.734219,0.753792,STAR,-0.367559,1.290061
0.694933,0.586629,0.473847,GALAXY,0.069745,-0.682918
-1.24204,-1.346432,-1.448676,GALAXY,-0.249159,-0.622068
0.656678,0.754062,0.858674,STAR,-0.368535,-0.649186
1.444899,1.493981,1.349579,QSO,1.587905,-0.585029
0.376462,0.287256,0.243074,GALAXY,-0.183159,-0.682256
0.898874,0.982907,1.036353,STAR,-0.367737,0.801942
-0.453724,-0.562967,-0.687824,GALAXY,-0.182758,-0.880679
-0.290629,-0.373351,-0.510747,GALAXY,-0.093006,-0.66043
-0.293632,-0.439801,-0.508005,GALAXY,-0.185137,-0.823798
1.149308,1.105589,1.090416,STAR,-0.368435,1.482531
0.573576,0.480572,0.512578,GALAXY,-0.066048,-0.651832
0.237404,0.274516,0.294186,STAR,-0.36837,1.243762
-1.246456,-1.323678,-1.384197,GALAXY,-0.095216,-0.630005
1.881168,1.824724,1.78306,QSO,4.689634,-0.682918
-0.684433,-0.561859,-0.476137,STAR,-0.368375,1.243762
0.774156,0.795094,0.79712,STAR,-0.367927,0.793344
1.78238,1.784141,1.813389,QSO,3.261696,-0.699453
-0.687936,-0.785842,-0.834865,GALAXY,-0.025551,-0.668367
0.074609,-0.096881,-0.231905,GALAXY,-0.070977,-0.682256
-0.377364,-0.014861,0.259259,QSO,10.250754,1.721299
0.388938,0.24145,0.127742,GALAXY,-0.176311,-0.878694
0.19252,-0.020075,-0.198633,GALAXY,-0.096257,-0.630005
1.111881,1.451938,1.637407,STAR,-0.370841,-0.585691
0.742821,0.79127,0.807629,STAR,-0.367879,-0.688209
-0.696099,-0.588006,-0.515888,STAR,-0.367772,2.504405
0.498036,0.654019,0.798935,STAR,-0.367163,1.553963
0.19848,0.232605,0.281395,STAR,-0.368187,0.793344
0.030855,0.575859,0.937072,STAR,-0.366775,1.779502
-0.757413,-0.879247,-0.990249,GALAXY,-0.118687,-0.682256
0.840912,0.917908,0.961207,STAR,-0.36745,1.502373
-0.249436,-0.368551,-0.469976,GALAXY,-0.139202,-0.839671
0.577277,0.582119,0.620586,STAR,-0.367264,2.504405
-0.634409,-0.587452,-0.531855,STAR,-0.367512,2.501098
-0.429225,-0.307746,-0.234472,STAR,-0.368122,-0.82512
-1.669873,-1.484518,-1.318848,STAR,-0.368234,1.030128
0.996334,0.934789,0.928779,GALAXY,-0.278461,-0.88134
-2.080503,-1.693502,-1.42475,STAR,-0.367678,-0.659768
0.271422,0.145108,0.180275,GALAXY,-0.170323,-0.626037
-1.028534,-1.027778,-0.991177,STAR,-0.368091,1.323793
0.412175,0.505401,0.566624,STAR,-0.366954,0.83832
0.499344,0.495721,0.469566,GALAXY,-0.270195,-0.84364
-1.164588,-1.020709,-0.898834,STAR,-0.367979,1.010286
0.000575,0.113765,0.216532,STAR,-0.367422,0.841627
0.062266,0.123005,0.181613,STAR,-0.368277,1.310565
-1.767625,-1.777078,-1.813314,GALAXY,-0.269041,-0.688209
1.168779,1.17603,1.076564,GALAXY,0.404416,-0.878694
-0.23567,-0.203456,-0.133485,STAR,-0.366941,0.841627
-0.763853,-0.600781,-0.464492,STAR,-0.367747,0.83832
-0.799331,-0.708315,-0.633887,STAR,-0.367627,-0.866789
0.386734,0.425429,0.457486,STAR,-0.367573,-0.682918
-1.777897,-1.632196,-1.529574,STAR,-0.367837,0.334327
-0.051935,0.220463,0.39962,STAR,-0.366903,2.504405
0.115209,0.35236,0.491503,STAR,-0.367912,0.334327
1.214577,1.261514,1.362612,GALAXY,-0.367953,1.114788
-0.089004,-0.245517,-0.410128,GALAXY,-0.089006,-0.622068
0.395764,0.23017,0.089136,GALAXY,-0.152902,-0.626698
-0.030986,-0.00672,0.00604,GALAXY,-0.23735,1.047986
0.92841,0.752216,0.705447,GALAXY,-0.140494,-0.826443
1.644226,1.930772,2.070236,STAR,-0.36962,1.342312
1.762674,2.121724,2.489573,STAR,-0.367822,2.729284
0.716589,0.601663,0.520929,GALAXY,-0.189607,-0.37867
0.226473,0.15164,0.103816,GALAXY,-0.044695,-0.622068
-0.779163,-0.727165,-0.679072,STAR,-0.367388,2.504405
-0.346114,-0.265457,-0.224348,GALAXY,-0.26447,-0.877372
-0.484268,-0.394478,-0.32322,STAR,-0.368455,1.079733
-0.100614,-0.253632,-0.404469,GALAXY,-0.202516,-0.699453
0.777442,0.626184,0.565596,GALAXY,-0.103154,-0.823798
-2.976118,-2.898935,-2.866308,GALAXY,-0.293584,-0.680272
-1.994294,-1.750851,-1.53785,STAR,-0.368212,0.304564
-0.797825,-0.687293,-0.581922,STAR,-0.367993,0.328374
-0.466614,-0.452786,-0.491603,GALAXY,-0.304653,-0.827105
-1.228002,-1.276035,-1.355656,GALAXY,-0.219006,-0.679611
0.45317,0.345309,0.304025,GALAXY,-0.053547,-0.607517
-1.062335,-0.912199,-0.799453,STAR,-0.368313,-0.702099
-0.525283,-0.637777,-0.765562,GALAXY,-0.149638,-0.631328
-0.412014,-0.282874,-0.1751,STAR,-0.365801,0.83832
0.186796,0.276776,0.351559,STAR,-0.367543,-0.87671
-0.584374,-0.713889,-0.822677,GALAXY,-0.169548,-0.629344
0.75217,0.760964,0.831738,GALAXY,-0.30479,-0.622068
-0.82077,-0.642815,-0.499988,STAR,-0.367987,2.493823
0.133353,-0.022888,-0.136762,GALAXY,-0.238686,-0.825782
-3.908228,-3.86332,-3.853936,GALAXY,-0.335485,-0.88134
-0.159706,-0.217787,-0.278879,GALAXY,-0.217258,-0.82512
-0.722651,-0.649813,-0.574373,STAR,-0.36806,1.079733
-0.496998,-0.644758,-0.769299,GALAXY,-0.172322,-0.878694
0.200523,0.089244,0.016975,GALAXY,-0.087596,-0.622068
0.982973,0.816854,0.912486,GALAXY,0.094794,-0.631328
-0.34747,-0.419316,-0.459702,GALAXY,-0.041909,-0.659768
-0.493628,-0.42976,-0.362327,STAR,-0.367156,1.132646
-0.617743,-0.50814,-0.409861,STAR,-0.36788,0.83832
0.474233,0.289304,0.164977,GALAXY,-0.139502,-0.569817
1.773935,1.774751,1.838226,QSO,3.153207,-0.668367
-1.135927,-1.287649,-1.444145,GALAXY,-0.058815,-0.87671
-0.469806,-0.498803,-0.514383,GALAXY,-0.240022,-0.844963
2.291591,2.081149,2.091662,QSO,4.027577,1.553963
0.11729,-0.071965,-0.213138,GALAXY,-0.14943,-0.395867
0.436383,0.311539,0.208824,GALAXY,-0.116307,-0.703421
0.423775,0.405982,0.336905,GALAXY,-0.278396,-0.864805
-0.161617,-0.133121,-0.114132,GALAXY,-0.285287,-0.839671
1.831699,1.697839,1.626623,QSO,4.656768,1.047986
0.226228,0.121405,0.236119,GALAXY,-0.06339,-0.703421
2.312033,2.084297,2.140024,QSO,4.249298,-0.585029
-0.991756,-0.815057,-0.646,STAR,-0.36781,1.08767
-1.030756,-0.963351,-0.912887,STAR,-0.367048,0.793344
0.721862,0.59834,0.515052,GALAXY,-0.034451,-0.825782
0.592285,0.491536,0.404477,GALAXY,-0.254105,-0.82512
-0.656667,-0.711462,-0.78851,GALAXY,-0.044306,-0.37404
-0.143313,-0.285098,-0.389939,GALAXY,-0.071268,-0.682256
-1.307045,-1.43771,-1.570228,GALAXY,-0.185043,-0.622068
-0.214353,-0.366819,-0.480384,GALAXY,0.085216,-0.377347
1.260129,1.297587,1.343601,STAR,-0.368723,1.342312
0.482971,0.340324,0.25324,GALAXY,-0.045123,-0.624052
0.645925,0.508636,0.463949,GALAXY,-0.151765,-0.62273
-0.527043,-0.521812,-0.610906,GALAXY,-0.174106,-0.709374
0.516226,0.388943,0.371213,GALAXY,-0.015762,-0.87671
-1.116333,-0.983124,-0.835534,STAR,-0.36777,1.079733
-0.181333,-0.243003,-0.281655,GALAXY,-0.104398,1.047986
-0.240077,-0.072299,0.035692,STAR,-0.369521,0.328374
-0.629023,-0.771361,-0.872794,GALAXY,-0.229826,-0.37404
-1.037751,-0.965795,-0.995491,GALAXY,-0.302461,-0.878694
-0.965496,-1.049564,-1.149319,GALAXY,-0.108233,-0.661091
-0.954932,-0.846655,-0.755464,STAR,-0.367341,1.243762
-2.092159,-1.922751,-1.77822,STAR,-0.367869,1.131985
-0.525066,-0.118738,0.087038,STAR,-0.369332,-0.826443
-0.494117,-0.601379,-0.690859,GALAXY,-0.058862,-0.650509
-2.663287,-2.600722,-2.474141,GALAXY,-0.326242,-0.703421
0.601955,0.649456,0.684004,STAR,-0.369196,-0.35486
-0.280375,-0.398364,-0.415537,GALAXY,-0.176328,-0.878694
-1.128978,-1.244938,-1.44794,GALAXY,-0.269269,-0.838349
0.707823,0.592027,0.536236,GALAXY,-0.051026,-0.374702
-0.656987,-0.490724,-0.359075,STAR,-0.367953,2.94358
-0.037445,0.010372,0.063137,STAR,-0.367437,1.342312
1.672671,1.77556,1.923312,QSO,2.775463,-0.661091
0.339261,0.269162,0.194127,GALAXY,-0.11825,-0.650509
-0.710703,-0.585623,-0.50222,STAR,-0.365977,-0.606856
-0.397561,-0.427853,-0.420068,GALAXY,-0.071381,-0.626698
-0.848612,-0.790765,-0.707821,STAR,-0.367956,0.841627
-0.542183,-0.419078,-0.316072,STAR,-0.368185,1.010286
1.195134,1.221696,1.245139,STAR,-0.367918,1.243762
-0.245293,-0.340857,-0.383887,GALAXY,-0.248459,-0.681595
0.923825,0.737287,0.65762,GALAXY,-0.168854,-0.838349
-0.105858,-0.224452,-0.338251,GALAXY,-0.227271,-0.329726
0.55595,0.564983,0.626422,STAR,-0.367448,2.504405
1.563102,1.712882,1.706342,QSO,2.024572,-0.622068
0.785332,0.616935,0.577458,GALAXY,-0.013524,-0.862159
0.20316,0.143499,0.146844,GALAXY,-0.172049,-0.622068
0.44383,0.364097,0.381094,GALAXY,-0.157358,-0.630005
-0.175929,-0.330271,-0.467485,GALAXY,-0.08372,-0.412402
-0.220511,-0.257052,-0.246502,STAR,-0.367755,-0.825782
0.594404,0.360905,0.205538,GALAXY,0.140502,2.20148
1.185021,1.23753,1.275527,STAR,-0.366272,-0.62273
-0.115048,-0.23261,-0.335291,GALAXY,-0.12153,-0.62273
0.306891,0.176126,0.122969,GALAXY,-0.117322,-0.412402
-0.834536,-0.769462,-0.695883,STAR,-0.368112,1.311887
0.6552,0.744391,0.801635,STAR,-0.36701,0.841627
0.878894,0.871557,0.829682,GALAXY,-0.276465,-0.606856
-1.275908,-1.126634,-0.992899,STAR,-0.36801,0.637913
0.621812,0.473029,0.381437,GALAXY,-0.118694,-0.681595
-0.118936,-0.303887,-0.340533,GALAXY,-0.072164,-0.606856
-0.040081,-0.196889,-0.34692,GALAXY,-0.055515,-0.622068
2.167062,2.228739,2.355807,QSO,2.678642,-0.606856
-0.271515,-0.364217,-0.452362,GALAXY,-0.219126,-0.682918
0.528467,0.543232,0.50951,GALAXY,-0.313961,-0.668367
-1.584737,-1.633998,-1.659527,GALAXY,-0.220193,-0.622068
-0.00884,0.052133,0.162778,QSO,3.710147,-0.622068
0.972965,0.961965,0.983728,STAR,-0.366913,2.518956
-0.755144,-0.872715,-0.966716,GALAXY,-0.159471,-0.626698
0.715111,0.630615,0.532583,GALAXY,-0.019231,-0.377347
0.108383,0.005387,-0.05028,GALAXY,-0.146828,-0.651832
-0.256516,-0.300932,-0.308657,GALAXY,-0.204297,-0.413063
-0.559866,-0.742603,-0.917728,GALAXY,-0.367953,-0.606856
-0.256394,-0.180747,-0.083569,STAR,-0.368037,1.046663
-1.049841,-1.119337,-1.169391,GALAXY,-0.190427,-0.682256
-2.197943,-2.210185,-2.242465,GALAXY,-0.245385,-0.699453
0.22894,0.062059,-0.042514,GALAXY,-0.185693,-0.689532
0.485748,0.595421,0.633419,STAR,-0.367739,0.793344
0.515059,0.371139,0.26506,GALAXY,-0.15278,-0.679611
0.560084,0.439549,0.369533,GALAXY,0.008296,-0.877372
-1.148685,-1.083615,-1.022627,STAR,-0.368187,1.243762
0.567654,0.467455,0.413564,GALAXY,-0.208101,-0.622068
-0.146816,-0.336478,-0.467736,GALAXY,-0.156418,-0.628682
-1.767662,-1.57081,-1.431538,STAR,-0.367929,1.065844
0.348828,0.237045,0.192414,GALAXY,-0.181186,-0.631989
-0.8008,-0.857004,-0.934071,GALAXY,-0.295269,-0.630005
-1.596384,-1.438123,-1.278136,STAR,-0.368391,1.075765
0.577352,0.405507,0.409877,GALAXY,-0.107519,-0.741122
-0.258842,-0.097514,0.033435,STAR,-0.36747,2.504405
0.852756,0.66493,2.110898,QSO,2.437757,-0.827105
0.460778,0.589785,0.678027,STAR,-0.36681,-0.650509
0.905267,0.965402,1.023295,STAR,-0.367342,1.741802
-0.027417,-0.112917,-0.184154,GALAXY,-0.254723,-0.37404
0.206446,0.202537,0.220979,STAR,-0.367711,2.419084
-2.365408,-2.242891,-2.120679,STAR,-0.36726,0.83832
0.149482,0.186008,0.186679,STAR,-0.366671,1.046663
-0.762554,-0.688313,-0.650916,GALAXY,-0.294198,-0.650509
0.606936,0.440182,0.344913,GALAXY,-0.002224,2.184284
-0.062622,-0.18509,-0.303307,GALAXY,-0.098476,-0.630005
-0.623119,-0.372666,-0.19167,STAR,-0.368652,-0.84827
0.024029,-0.079086,-0.168755,GALAXY,-0.283521,-0.826443
