@relation 'output-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R3,5,9,13,15-19'

@attribute Season {winter,spring,summer,autumn}
@attribute Location {Cobar,CoffsHarbour,Moree,NorfolkIsland,Sydney,SydneyAirport,WaggaWagga,Williamtown,Canberra,Sale,MelbourneAirport,Melbourne,Mildura,Portland,Watsonia,Brisbane,Cairns,Townsville,MountGambier,Nuriootpa,Woomera,PerthAirport,Perth,Hobart,AliceSprings,Darwin}
@attribute Rainfall numeric
@attribute Sunshine numeric
@attribute WindGustSpeed numeric
@attribute WindSpeed9am numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud3pm numeric
@attribute RainTomorrow {No,Yes}

@data
spring,Melbourne,0,0,17,9,85,80,1036.2,7,No
autumn,MountGambier,2.8,6.6,50,31,53,62,1019.1,7,No
winter,Mildura,0,12.9,30,19,61,30,1021,2,No
autumn,Woomera,0,13,44,13,9,3,1020.5,1,No
spring,Townsville,0,5,35,15,67,68,1009.2,7,No
summer,MountGambier,0,0.1,44,24,65,62,1021.6,7,Yes
spring,Mildura,0,10,28,11,84,51,1019.3,5,No
summer,Hobart,2,9.5,41,17,54,43,1015.1,1,No
winter,Hobart,0.2,10,57,19,48,40,1011.8,2,No
winter,Cairns,6.4,0,56,17,81,59,1007.9,8,Yes
winter,Brisbane,1.2,5.6,19,6,62,49,1008.2,8,Yes
summer,Nuriootpa,5,6.4,37,7,100,77,1023.1,6,No
winter,Mildura,0,12.7,33,19,41,9,1018.5,1,No
autumn,Portland,0,8.5,26,4,87,70,1021.5,5,Yes
winter,Watsonia,0,10.5,50,7,74,52,1004.1,1,No
spring,Mildura,0,5.6,30,6,99,46,1026.8,6,No
spring,Darwin,0,10.8,41,24,55,31,1011.6,2,No
summer,PerthAirport,0,10.9,56,11,55,37,1020.4,0,No
summer,Sale,0,6,52,31,64,54,1016,5,No
spring,Sydney,0.2,10.4,41,19,70,24,1017.8,1,No
winter,PerthAirport,0,13.3,41,9,43,33,1011.3,1,No
spring,AliceSprings,0,10.5,35,17,62,35,1019.9,1,No
spring,Brisbane,0,9.9,24,11,59,53,1023.3,3,No
winter,Darwin,0,7.1,54,26,66,74,1011,7,No
summer,PerthAirport,24.6,8.9,56,13,81,44,1013.1,3,Yes
summer,Cairns,0,8.9,37,15,65,56,1020.5,6,No
spring,Darwin,0,7,33,17,75,63,1011,7,No
spring,MelbourneAirport,0,7.2,22,7,82,36,1023.4,3,Yes
spring,SydneyAirport,20.8,6.9,57,31,78,66,1017.5,7,Yes
spring,Cairns,0,8.9,28,11,71,62,1011.8,4,No
autumn,SydneyAirport,0.2,10.6,59,19,50,52,1018,6,No
autumn,Watsonia,0,5.4,35,11,67,45,1017.1,7,No
autumn,Williamtown,0.2,0.4,69,17,78,74,1002.2,8,Yes
spring,WaggaWagga,0,8.8,19,11,79,51,1032.8,3,No
winter,NorfolkIsland,0,10.3,41,17,56,52,1017,4,No
summer,Portland,5.4,3.3,72,19,62,60,1014.4,4,Yes
summer,CoffsHarbour,0.4,10.5,52,20,38,31,1009.6,4,No
winter,WaggaWagga,0.6,9.3,50,6,53,26,1017.1,3,No
summer,Melbourne,0,7.1,63,26,58,51,996.9,5,No
spring,Nuriootpa,0.6,8.3,28,7,89,49,1020,7,No
winter,Watsonia,0,7.4,41,15,76,46,1012.9,7,No
spring,Cairns,3.6,5.2,39,20,74,61,1018.7,6,No
summer,MelbourneAirport,0,7.9,76,52,63,43,1020.1,5,No
winter,Brisbane,0,12.5,39,6,53,62,1009.6,1,No
autumn,CoffsHarbour,0,10.8,50,19,64,65,1017.2,1,No
autumn,Moree,0,11.2,39,19,45,13,1020.5,4,No
spring,Sale,0.2,6.8,39,11,80,48,1025.9,2,No
spring,Portland,2,3.1,56,28,78,66,1005.5,6,Yes
spring,Nuriootpa,0,8.2,26,7,77,43,1021.9,4,No
autumn,WaggaWagga,0.8,10.7,70,17,64,20,1009.1,5,No
autumn,Darwin,0.8,11.9,30,9,64,60,1012.5,2,No
summer,Cairns,0,6.3,39,19,65,52,1016.9,5,No
autumn,Watsonia,1,3.9,33,15,66,45,1019.5,5,No
autumn,Woomera,0,9.1,109,35,33,43,999.5,6,No
winter,Sale,0,3.1,46,7,81,60,1015.3,6,Yes
summer,MountGambier,0,7,44,15,80,56,1015,4,No
autumn,AliceSprings,0,11.6,26,15,21,8,1020.8,0,No
summer,Watsonia,7.4,5.6,63,17,87,65,1017.4,7,No
autumn,Sale,1.8,4.2,59,26,42,54,1002.7,7,Yes
autumn,Hobart,5.6,0,39,13,60,66,1011.9,8,No
spring,Hobart,0,4,57,13,65,89,1004.9,7,Yes
autumn,Nuriootpa,0,10,48,17,78,53,1013.5,5,No
spring,Cairns,4.8,0.5,48,22,90,84,1017.4,7,Yes
winter,Sydney,0,10,33,17,60,55,1019.3,5,No
summer,Sale,0.2,6.7,48,11,75,38,1013.7,5,No
spring,Woomera,0,0.8,19,2,75,45,1020.9,8,Yes
spring,Portland,0,1.1,59,15,59,24,1014.5,7,Yes
winter,Brisbane,0,7.4,31,11,61,56,1018.1,3,Yes
winter,Cairns,40.4,0,33,6,90,88,1007.2,8,Yes
summer,MelbourneAirport,0,0.5,76,17,72,86,1005.9,7,Yes
summer,Watsonia,3.2,5.6,24,9,99,61,1018.7,7,No
winter,Brisbane,0,9.7,28,6,55,53,1016.4,5,No
spring,Hobart,0,1.2,59,6,85,82,1020.1,7,No
winter,Cairns,0.4,9,30,7,72,77,1009.9,5,Yes
spring,Woomera,0,10,35,17,54,27,1021.6,0,No
winter,Brisbane,0,12.1,33,11,51,44,1016,2,No
autumn,Mildura,0,13.3,39,20,50,19,1023.8,0,No
spring,Brisbane,0,10.3,17,4,66,56,1023.1,3,No
spring,Watsonia,0,8,15,9,100,58,1033,1,No
spring,Sale,0.4,1.1,57,17,82,71,1006.1,7,No
winter,Mildura,0,13.4,35,19,38,9,1018.6,0,No
autumn,AliceSprings,0,12.1,37,13,46,23,1014.1,7,No
autumn,Sale,0,8.2,48,24,57,44,1015.6,6,No
winter,Perth,0,11.5,43,20,59,25,1020.4,0,No
summer,Darwin,0,9.7,56,37,56,38,1016.6,1,No
spring,NorfolkIsland,0,0,59,26,75,75,1021.1,8,Yes
autumn,CoffsHarbour,9,8.9,63,35,77,61,1019.7,5,Yes
summer,Mildura,0.6,7.5,31,13,94,46,1019.8,7,No
winter,Melbourne,0,12.7,39,26,67,44,1017.5,0,No
winter,Townsville,5.8,10,28,9,69,66,1010.9,7,No
autumn,Brisbane,0,11.6,26,4,36,34,1017,7,No
winter,WaggaWagga,12.8,11,46,4,69,42,1008.1,3,No
winter,PerthAirport,0,12.9,48,19,55,43,1008.4,1,No
winter,Williamtown,5,7.5,41,11,79,59,1019.4,7,No
winter,PerthAirport,0,12.1,59,28,33,16,1018.4,0,No
spring,Perth,0,10,33,19,28,14,1018.9,5,No
autumn,MountGambier,0.2,2.3,31,22,58,59,1022.3,8,No
winter,WaggaWagga,0,10.6,37,20,50,20,1012.1,5,No
spring,Darwin,0,2.4,37,20,85,73,1014.8,7,Yes
autumn,WaggaWagga,0,13.5,33,13,52,16,1012.9,3,No
autumn,Nuriootpa,0,2.3,48,13,31,24,1016.2,7,No
winter,NorfolkIsland,0,6.5,35,19,83,82,1022.4,7,No
autumn,Cobar,0,12.4,37,20,50,19,1013.6,2,No
summer,Sale,0.2,8,67,31,56,46,1013.1,6,No
winter,Watsonia,0,3.9,85,19,31,34,994.4,8,Yes
autumn,Canberra,0,11.1,31,4,70,32,1032.2,1,No
summer,NorfolkIsland,0.4,0.7,54,26,87,89,1017.2,7,No
winter,Cairns,2.2,1.7,35,15,79,78,1011.1,7,Yes
autumn,MelbourneAirport,0,6,43,9,69,50,1020.5,7,No
summer,Moree,0,10.6,57,30,62,28,1015.8,1,No
spring,Woomera,0,8,28,11,86,46,1025,7,No
winter,Cairns,0,10,37,13,65,44,1010.1,7,Yes
spring,Perth,0,7,35,11,66,54,1014.6,5,No
summer,Cairns,0,5.2,41,15,79,61,1017,3,No
summer,NorfolkIsland,0.2,8.1,24,13,67,60,1018.7,1,No
autumn,MountGambier,0.4,9.5,44,30,70,56,1017.6,4,No
winter,Nuriootpa,0,0,33,7,79,94,1002.8,8,Yes
autumn,MelbourneAirport,0,11,37,13,62,36,1025.3,1,No
autumn,PerthAirport,1.4,11.9,43,11,46,30,1016.8,1,No
summer,Moree,0.6,0.4,20,9,92,92,1021.5,6,Yes
winter,Mildura,0,9.3,28,13,66,33,1017,6,No
autumn,Hobart,0.2,6.7,52,20,60,67,1012.3,7,Yes
spring,SydneyAirport,0,10.2,46,30,50,28,1010.9,1,No
autumn,Moree,1.8,5.3,61,9,89,48,1006.7,5,Yes
autumn,MelbourneAirport,0.2,10.6,65,33,59,37,1017.4,7,Yes
winter,Woomera,0,10.2,35,17,72,33,1013.1,4,No
summer,Darwin,0,8.9,35,11,66,59,1014.9,3,No
summer,NorfolkIsland,1,9.6,63,22,56,67,1017.9,1,No
summer,Townsville,0,7.4,52,7,71,51,1022,6,No
autumn,NorfolkIsland,0,10.2,35,9,66,82,1020.9,7,No
spring,Melbourne,0.4,9.6,37,11,78,53,1022.8,6,No
spring,AliceSprings,0,2.5,41,17,26,22,1016,7,No
summer,Watsonia,0,7.2,39,9,76,42,1015.6,7,No
autumn,Portland,9.8,0.2,46,24,94,93,1016.4,8,Yes
autumn,WaggaWagga,0,11.6,26,11,65,36,1018.6,7,No
autumn,Perth,0,11.2,41,15,56,47,1017.4,1,No
summer,MelbourneAirport,4,5,48,15,79,57,1015.7,7,No
winter,MelbourneAirport,0.2,11.5,41,31,59,36,1020.9,0,No
spring,Portland,0,0,43,13,86,81,1020.3,5,No
summer,Woomera,0,8.7,28,9,63,34,1025.6,1,No
autumn,CoffsHarbour,56.8,0,41,22,96,90,1020.6,8,Yes
autumn,Woomera,0,12.6,30,17,37,18,1025.6,0,No
summer,Cairns,0,8.2,33,13,62,46,1017.6,4,No
spring,Cairns,0.2,0,35,13,79,80,1016.3,8,No
winter,Mildura,0,11.6,33,9,73,32,1014.5,1,No
summer,Moree,0,10.3,17,11,65,27,1027.9,0,No
summer,Melbourne,0,6.1,59,22,77,43,1024.9,7,No
autumn,Sale,3.8,4.5,56,15,45,43,996.1,5,No
winter,Sale,0,10.5,33,6,70,47,1017,5,No
autumn,Perth,8.8,11.1,31,15,56,48,1023.5,2,No
winter,WaggaWagga,6.4,0.7,35,6,92,88,1009.8,7,Yes
autumn,Brisbane,0,11.5,30,4,52,52,1019.9,0,No
autumn,Watsonia,0.6,3.9,33,9,74,60,1024.6,7,Yes
winter,Watsonia,0,10.1,44,17,63,41,1015.6,5,No
winter,AliceSprings,31.8,0.2,54,22,88,71,1012.2,8,Yes
summer,Canberra,1,5.6,52,28,82,62,1005.8,7,Yes
autumn,Perth,0,13.4,35,13,49,36,1017.3,0,No
autumn,AliceSprings,0,11.3,39,28,24,13,1018.3,1,No
spring,Portland,4.6,3.8,70,37,64,86,1012.7,8,Yes
autumn,MelbourneAirport,0,7.1,87,41,55,30,999,7,No
summer,Hobart,0,7.8,37,15,51,76,1020.6,1,No
autumn,Melbourne,0,12.4,41,11,57,45,1020,1,No
autumn,Melbourne,0,3.8,83,56,31,85,1000.3,8,Yes
autumn,NorfolkIsland,0,13,35,20,62,62,1018.6,1,No
summer,MelbourneAirport,1.2,6.5,59,31,70,48,1017.5,7,No
spring,Brisbane,0,10.4,31,4,52,27,1012.9,2,No
autumn,SydneyAirport,0,9.3,54,31,85,66,1012.3,2,No
winter,Watsonia,0,12.4,56,7,37,16,1013.3,1,No
winter,Sale,0,4.9,35,9,88,53,1014.9,6,Yes
autumn,MountGambier,1.8,4.7,52,24,63,65,1020.1,5,Yes
winter,Portland,12,10.7,39,11,58,61,1017.7,6,No
spring,SydneyAirport,0,10.2,31,9,74,56,1018.6,2,No
spring,Darwin,0,10.9,44,15,43,28,1014.6,1,No
winter,Woomera,0,11.2,33,9,38,19,1018.9,1,No
summer,Melbourne,0,10.8,33,19,50,29,1020.9,3,No
spring,CoffsHarbour,4,1.1,28,9,89,77,1023.9,7,Yes
winter,Williamtown,16.2,3.3,31,9,91,63,1029.5,6,No
summer,NorfolkIsland,0,7.2,50,30,60,75,1014.8,7,No
winter,Nuriootpa,0,11.5,50,20,52,22,1023.7,2,No
autumn,Watsonia,11.4,5.4,63,15,100,70,1015.8,4,Yes
winter,Canberra,0,4,39,6,79,64,1016,7,No
spring,WaggaWagga,20,9.1,57,26,67,37,1016.6,7,No
autumn,Cairns,2.6,3.6,41,15,90,87,1012.4,8,Yes
winter,Mildura,0,0.8,43,19,66,27,1014.7,4,No
summer,CoffsHarbour,2,0.3,33,11,78,74,1032.3,8,Yes
autumn,Sale,0,9,35,20,67,48,1022.1,1,No
winter,Williamtown,0.6,10.4,37,9,94,54,1021,2,Yes
winter,AliceSprings,0,12.9,35,19,27,16,1008.6,4,No
winter,AliceSprings,0,7,41,26,15,23,1012.8,7,No
autumn,MelbourneAirport,0,3.6,37,2,87,70,1016,7,Yes
summer,Hobart,0.2,7.5,54,20,70,37,1008.6,6,No
winter,WaggaWagga,0,12.6,28,13,64,29,1012.5,2,No
spring,SydneyAirport,0,7.3,63,11,66,34,1016.6,7,Yes
summer,Melbourne,4.8,2.4,70,19,83,66,1013.9,6,Yes
spring,Brisbane,0,10.4,24,7,55,56,1019.2,2,No
summer,Perth,6.2,3.2,44,11,66,85,1011.5,8,Yes
winter,Portland,0,10.3,35,9,67,54,1019.5,3,No
spring,Cairns,0,9.6,31,15,62,51,1013.1,4,No
autumn,SydneyAirport,4.8,0,56,17,88,87,1014.6,8,No
autumn,PerthAirport,0,13,61,37,40,22,1016,0,No
spring,Sale,9.6,1.9,59,7,96,75,1013,7,Yes
summer,WaggaWagga,0,10.1,13,7,88,51,1031.6,4,No
winter,Watsonia,0,5,35,13,83,58,1017,7,No
winter,Nuriootpa,0,9.8,59,9,30,11,1012.9,6,No
autumn,Brisbane,0,12.6,37,7,49,61,1010.6,2,Yes
summer,Cairns,0,8,39,19,65,68,1017.8,2,No
spring,PerthAirport,0.2,0.6,54,11,56,65,1020.1,8,No
winter,Cairns,35.4,0.8,56,22,94,93,1011.2,8,Yes
spring,Moree,0,3,37,19,60,37,1029.4,7,No
autumn,SydneyAirport,0.4,13,50,17,64,50,1006.3,2,No
summer,PerthAirport,3.8,6.4,39,6,96,48,1015.1,5,No
summer,Melbourne,0.4,2.3,24,15,89,68,1026.7,7,No
autumn,Darwin,2.8,2.1,39,11,80,68,1005.3,7,No
autumn,Canberra,0,12.7,31,6,61,25,1025.2,1,No
summer,Darwin,0,9.9,35,11,66,51,1015,1,No
winter,Moree,0,12.8,31,17,59,36,1017.5,2,No
winter,MountGambier,0.8,11.4,61,31,65,27,1012.3,3,No
summer,NorfolkIsland,0,8.7,19,2,70,61,1022,1,No
winter,PerthAirport,0,1.2,44,13,53,68,1012,7,Yes
winter,Darwin,44.6,3.9,89,39,84,73,1000.7,7,Yes
spring,Melbourne,2.4,3.2,31,6,95,56,1016.5,7,No
autumn,Darwin,0,8.5,31,13,69,56,1009.6,8,No
winter,Cairns,15.2,0.1,48,20,93,100,1007.6,8,Yes
autumn,Moree,20.2,10.5,28,17,79,47,1019.4,3,Yes
spring,AliceSprings,0,10.8,39,9,33,14,1023.6,3,No
winter,MountGambier,0,11.6,33,2,71,45,1018.5,1,No
spring,Darwin,0,11.2,39,17,70,33,1012.6,1,No
winter,Hobart,0.2,7.2,56,9,57,36,1011.2,7,No
winter,CoffsHarbour,0,12.4,56,15,64,63,1017.6,0,No
summer,SydneyAirport,0,8.7,33,13,72,33,1016.9,7,No
summer,Moree,0,11.3,41,13,55,20,1027.5,0,No
winter,MountGambier,0,11.7,41,22,64,18,1023.9,7,No
winter,Moree,1.2,2.9,61,30,68,78,1006.2,7,Yes
spring,Moree,19.2,0.3,30,15,96,67,1021,8,Yes
summer,Canberra,0,8.8,20,6,77,30,1026,1,No
spring,SydneyAirport,22.8,0,54,7,87,70,1022.3,8,Yes
autumn,Woomera,0,9.8,76,33,61,28,1018.6,5,Yes
spring,MelbourneAirport,0,4.1,30,7,63,60,1012.8,7,No
spring,Hobart,0,7.6,43,9,75,43,1019.9,7,No
autumn,WaggaWagga,1.6,0.5,43,22,73,59,1009.3,7,No
winter,Darwin,0,8.4,43,15,70,63,1005.9,7,No
autumn,Hobart,19.8,0.1,54,20,58,59,996.3,8,Yes
spring,Watsonia,0,11.4,28,7,99,37,1023.3,2,No
autumn,Darwin,0,8.9,44,13,62,73,1012.3,3,Yes
autumn,NorfolkIsland,0,8.2,56,33,78,74,1022.5,8,No
winter,Perth,0,11.9,28,7,56,43,1007.2,1,No
spring,Hobart,0,8.3,35,13,82,59,1028.7,1,Yes
spring,Canberra,0,3,28,11,81,67,1023.8,8,No
spring,Brisbane,2.6,0.9,13,4,85,59,1024.1,7,No
summer,AliceSprings,0,11.4,57,15,25,6,1014.1,0,No
autumn,Townsville,0,6.2,50,22,58,59,1019,7,Yes
summer,Sale,0.2,9.6,46,22,64,41,1019,6,No
summer,Sale,0,2.4,87,41,60,52,1019.4,5,No
winter,MelbourneAirport,0,7.7,46,26,70,46,1018.3,1,No
summer,Mildura,0,8.3,30,17,81,41,1019.4,2,No
summer,Woomera,7.8,7.2,33,15,99,40,1014.5,1,No
autumn,Townsville,0,9.8,37,20,67,67,1016.1,2,Yes
winter,Woomera,0,11.4,65,17,44,12,1011,2,No
winter,Townsville,0,10.6,43,15,72,69,1010.5,6,Yes
winter,WaggaWagga,0,2,48,9,40,46,1005.1,7,No
winter,Portland,0.6,4.7,69,24,83,52,1016,1,No
winter,Watsonia,0,7.2,59,24,40,25,1010.1,3,Yes
spring,Darwin,0,10.7,33,17,69,49,1013.8,6,No
spring,Townsville,0,10.5,35,4,54,51,1016.1,2,No
summer,Townsville,0,10.8,33,7,34,28,1019.5,2,No
autumn,MelbourneAirport,0,10.1,54,24,44,34,1004.6,4,Yes
spring,Watsonia,0,7.8,17,6,93,52,1029.5,3,No
autumn,Hobart,0,6.9,54,17,64,41,1019.6,7,No
summer,Canberra,0,3,46,9,68,70,1009.5,8,Yes
autumn,AliceSprings,5.8,6,33,11,64,46,1007.4,5,Yes
winter,Mildura,0,0,37,6,50,90,1010.2,8,Yes
summer,Nuriootpa,19.2,6.3,52,20,97,89,1015.8,5,Yes
spring,CoffsHarbour,0.4,6.2,61,19,49,53,1005.3,5,Yes
spring,Townsville,0,3.1,39,24,71,67,1017.1,7,Yes
winter,AliceSprings,0,10.1,50,13,25,16,1007.4,6,No
autumn,Mildura,0,11,30,19,69,19,1015.5,0,No
autumn,Moree,1,13.5,56,35,37,23,1006.5,1,No
summer,Darwin,0,10.1,48,22,55,34,1014.4,7,No
summer,Nuriootpa,0.8,1.5,44,24,92,95,1013.2,8,Yes
spring,Townsville,0,10.8,37,17,29,17,1019,1,No
spring,PerthAirport,0,7.3,37,2,65,37,1021.2,6,No
spring,PerthAirport,0,7.7,57,24,58,36,1018.2,7,No
winter,Darwin,14.2,2.8,43,15,89,96,1009.1,8,Yes
spring,NorfolkIsland,1.4,8.7,48,7,90,67,1016.8,2,No
summer,Sydney,2.2,7.7,52,20,65,44,1026.2,2,Yes
spring,CoffsHarbour,0,6.5,30,15,58,60,1014.9,7,No
spring,NorfolkIsland,18.2,8.5,50,20,68,73,1013,4,No
summer,Moree,0.2,9.8,35,9,79,44,1033.8,0,No
summer,Townsville,0,10.2,37,28,28,24,1015.4,1,No
winter,SydneyAirport,17.4,8.3,44,20,90,56,1013.6,4,No
autumn,Williamtown,19.8,4.7,46,33,54,43,1012.6,7,No
spring,Brisbane,1,9.8,31,11,62,43,1017.9,3,No
spring,Mildura,0,7.7,69,31,47,36,1008.1,6,No
winter,Darwin,24.4,0,33,13,96,94,1008,8,Yes
spring,Townsville,0,3.2,31,11,76,95,1017,8,Yes
autumn,Perth,0,11.4,33,9,52,15,1022.4,0,No
winter,CoffsHarbour,0.8,4.7,30,9,89,67,1014.2,3,Yes
winter,Canberra,0,12.6,35,7,69,32,1020.2,1,No
winter,Darwin,24.8,1.1,43,13,88,92,1004.7,7,Yes
spring,Portland,0.6,10.8,44,9,92,29,1018.3,3,No
winter,Watsonia,0,13,37,15,57,37,1018.8,0,No
winter,Townsville,0,12.2,37,11,61,54,1016,2,No
autumn,Sydney,0,12.8,44,15,62,51,1013.5,1,No
winter,WaggaWagga,0,9.3,37,11,54,25,1012.9,5,No
summer,Hobart,0.8,3.7,26,11,88,69,1023.3,4,No
winter,Perth,0,4.3,28,11,72,36,1008.6,7,No
autumn,SydneyAirport,5.2,10.7,69,22,71,48,1011.7,2,No
winter,AliceSprings,0,12.9,39,17,19,11,1013.8,2,No
summer,MelbourneAirport,4.6,2.9,57,31,74,62,1005.6,7,No
spring,Brisbane,0,9.6,19,7,53,43,1020.4,6,No
summer,Hobart,0,5.9,76,9,75,35,1012.4,7,Yes
autumn,Perth,0.8,7.8,30,7,85,62,1018.7,5,No
winter,Nuriootpa,0,13.5,39,13,35,15,1021.2,0,No
spring,MelbourneAirport,1,5,50,17,82,69,1014.1,2,No
autumn,NorfolkIsland,0,12.8,44,20,54,55,1022.7,7,No
summer,Townsville,0,8.4,37,13,62,57,1018.4,7,No
spring,MelbourneAirport,0.6,10.1,56,24,70,40,1022.6,2,No
autumn,Melbourne,2.8,0.2,56,31,72,73,1014.2,7,Yes
summer,Mildura,0,6,20,9,83,52,1021.2,6,No
spring,Hobart,0.4,7.1,43,9,69,45,1020.4,1,No
spring,Cairns,0,9.9,31,6,77,50,1014.1,7,No
summer,Mildura,2.2,7.1,26,9,99,56,1030.9,6,No
autumn,Brisbane,0,12.9,30,6,51,56,1013.4,0,No
autumn,WaggaWagga,0,9.6,44,7,83,30,1020.9,5,Yes
summer,Cairns,0,10.9,30,13,62,54,1017.5,1,No
spring,MountGambier,0.2,0.9,39,9,93,94,1016.7,8,Yes
winter,AliceSprings,0,9,56,20,41,22,1007.7,7,No
spring,Hobart,23.2,6.7,80,31,52,61,994.4,4,No
winter,Williamtown,0,12.5,35,15,66,37,1020.9,0,No
winter,Melbourne,1.2,1.4,44,19,58,70,1008,7,No
winter,NorfolkIsland,0,0,33,17,72,77,1017,8,Yes
summer,Brisbane,0,10.6,22,6,45,27,1019.3,2,No
spring,Mildura,2.8,7.1,30,15,84,47,1011.9,7,No
autumn,Moree,3.8,12.2,52,35,22,6,1018.4,7,No
summer,PerthAirport,34.4,5.5,56,13,93,68,1003.3,3,Yes
autumn,Darwin,0,9.5,31,17,69,57,1008.3,7,No
winter,Townsville,0,9.3,37,6,67,60,1007.6,1,No
summer,PerthAirport,19.6,5.8,50,17,74,49,1017.5,4,No
spring,Watsonia,0,10.6,35,6,99,36,1017.1,1,No
spring,CoffsHarbour,25.2,0,57,22,91,96,1019.9,8,Yes
spring,Hobart,0,3,80,22,58,50,1001.5,7,Yes
spring,MountGambier,45.4,1,57,37,95,69,1006.2,7,No
spring,Woomera,0.8,4.8,44,31,92,51,1022.1,6,No
spring,Williamtown,0.2,10.6,37,24,57,33,1013.8,0,No
spring,Sydney,0.2,9.8,46,15,59,34,1013.2,3,No
summer,Canberra,10.2,2.9,63,4,90,82,1017.7,7,Yes
winter,Darwin,0,7.8,39,15,76,50,1013.8,1,No
winter,NorfolkIsland,0,10.7,43,22,73,69,1018.3,6,No
spring,Moree,0,5.7,33,19,57,47,1022.4,7,No
winter,Portland,0,5,37,13,82,75,1016.9,8,No
summer,MountGambier,0,5.9,19,6,94,66,1036.1,6,No
summer,SydneyAirport,0,10.2,50,20,51,63,1018,1,No
spring,Mildura,0,9.8,28,9,85,43,1029.7,1,No
winter,MelbourneAirport,0,10.5,31,9,76,34,1016.3,1,No
winter,Brisbane,0,12.5,28,7,60,49,1010.1,1,No
winter,Nuriootpa,0,12.7,54,9,19,9,1011.4,3,No
winter,Darwin,7.4,0,54,24,90,89,1006,8,Yes
spring,CoffsHarbour,51.8,3,54,30,94,91,1014.1,7,Yes
winter,Darwin,61.8,1.6,65,37,87,73,1002.2,8,Yes
summer,Portland,0,0.3,35,11,75,91,1014.7,8,Yes
winter,NorfolkIsland,0,9.6,48,28,65,55,1016.3,3,No
summer,NorfolkIsland,0.4,5.5,43,24,89,76,1012.5,5,Yes
autumn,Mildura,0.2,12,31,17,53,20,1017.9,2,No
autumn,CoffsHarbour,0,11.4,41,28,45,65,1022.6,4,Yes
spring,CoffsHarbour,17.8,8.8,26,17,77,46,1030.6,1,No
spring,Portland,13.8,6.2,76,30,80,69,1002.5,4,Yes
summer,NorfolkIsland,0.4,3.8,41,17,60,66,1014.3,1,No
winter,Brisbane,0.2,10.3,28,9,68,69,1018.2,7,Yes
winter,MelbourneAirport,0,12.4,72,46,41,13,1004.8,6,No
summer,Sydney,0,4.3,52,9,87,44,1019.7,6,No
summer,Darwin,0,11.1,39,13,68,30,1014.2,1,No
spring,WaggaWagga,0,9,17,13,79,56,1035.1,7,No
summer,AliceSprings,0,10.1,33,2,63,23,1024.9,0,No
spring,Melbourne,3.4,3.9,70,24,70,55,1000.9,7,Yes
autumn,Woomera,0,12.3,59,35,67,23,1017.9,0,No
winter,MelbourneAirport,0,12.6,33,11,73,36,1019.8,0,No
spring,Melbourne,0,8.6,17,9,100,68,1035,1,No
spring,Townsville,2,7.7,37,15,71,66,1012.8,7,No
autumn,WaggaWagga,0,10.9,26,11,64,38,1009.5,1,No
autumn,MelbourneAirport,0.2,4,39,28,94,65,1020.7,7,No
summer,SydneyAirport,5.6,4.2,31,11,93,50,1024.5,3,Yes
autumn,Watsonia,0,13.4,28,7,68,41,1019.1,5,No
autumn,Sydney,0,6.5,48,19,58,56,1019.3,7,No
autumn,Moree,0,11.7,33,19,52,19,1018.8,1,No
autumn,MountGambier,11.2,5,59,24,70,61,996.7,5,Yes
summer,Perth,0,9.4,37,7,58,34,1029.8,1,No
autumn,Portland,0,12.5,46,15,64,27,1019.1,4,No
autumn,Watsonia,0,11.9,37,15,56,40,1023.9,3,No
summer,Watsonia,0,3.6,46,22,71,94,1014.7,7,Yes
autumn,Townsville,0,10.7,41,22,58,56,1015.3,2,No
spring,SydneyAirport,0,9.1,43,11,58,42,1025.2,1,No
winter,Cairns,12.6,11.1,30,9,72,65,1008.1,2,No
spring,Nuriootpa,3,3.1,50,20,68,51,1014.3,7,No
summer,Brisbane,0,10.6,22,7,73,43,1020.8,1,No
summer,Hobart,0,5.8,52,13,54,48,1013.7,4,Yes
spring,Cairns,0,2.2,35,13,80,71,1010.7,7,Yes
autumn,Sale,11.4,4.3,117,30,67,73,998.9,6,Yes
autumn,Sydney,0.2,10,52,9,70,61,1018.7,4,No
autumn,Watsonia,0,11.7,37,9,53,23,1017.4,7,No
spring,Portland,16,4.1,46,9,79,84,1019.3,8,Yes
winter,SydneyAirport,0,13,39,13,40,30,1010.4,0,No
summer,Sale,3.8,11.6,56,15,66,49,1022.9,1,No
autumn,WaggaWagga,0,12.5,35,9,56,15,1019,5,No
spring,Cairns,2,9.7,44,19,82,60,1014.1,6,No
autumn,SydneyAirport,0,8.2,41,6,80,50,1024.9,6,No
autumn,MelbourneAirport,0,8.1,31,13,70,51,1017.3,7,No
spring,Mildura,0,8.3,33,9,90,40,1033.1,0,No
autumn,Canberra,17.4,7.9,50,15,73,44,1016.7,1,No
spring,Moree,0.2,0,31,11,67,49,1026.5,7,No
spring,PerthAirport,0,9.2,37,13,56,45,1027.7,1,No
